DATE,GAME_PK,RS_GAMELOG,PERIOD
2024-06-13,747192,11,2024
2024-06-14,747191,7,2024
2024-06-15,747187,2,2024
2024-06-16,747189,12,2024
2024-06-18,744843,5,2024
2024-06-19,744842,1,2024
2024-06-20,744841,5,2024
2024-06-21,745562,5,2024
2024-06-22,745564,1,2024
2024-06-23,745566,1,2024
2024-06-25,747188,5,2024
2024-06-26,747184,3,2024
2024-06-27,747185,6,2024
2024-06-28,747183,4,2024
2024-06-29,747186,3,2024
2024-06-30,747182,5,2024
2024-07-02,746133,5,2024
2024-07-03,746128,12,2024
2024-07-04,746126,9,2024
2024-07-05,745398,8,2024
2024-07-06,745395,7,2024
2024-07-07,745391,9,2024
2024-07-08,747181,4,2024
2024-07-09,747180,2,2024
2024-07-10,747179,7,2024
2024-07-11,747178,1,2024
2024-07-12,747175,5,2024
2024-07-13,747177,12,2024
2024-07-14,747176,7,2024
2024-07-19,746854,5,2024
2024-07-20,746852,3,2024
2024-07-21,746853,1,2024
2024-07-22,746280,4,2024
2024-07-23,746281,6,2024
2024-07-24,746279,8,2024
2024-07-26,747174,4,2024
2024-07-27,747171,9,2024
2024-07-28,747173,5,2024
2024-07-29,747172,9,2024
2024-07-30,747167,17,2024
2024-07-31,747170,5,2024
2024-08-02,745471,9,2024
2024-08-03,745474,2,2024
2024-08-04,745468,6,2024
2024-08-05,746600,7,2024
2024-08-07,746602,5,2024
2024-08-07,746604,7,2024
2024-08-08,747169,4,2024
2024-08-09,747168,3,2024
2024-08-10,747164,11,2024
2024-08-11,747166,12,2024
2024-08-12,747165,5,2024
2024-08-13,747160,4,2024
2024-08-14,747163,11,2024
2024-08-16,745054,4,2024
2024-08-17,745049,1,2024
2024-08-18,745051,7,2024
2024-08-19,746027,9,2024
2024-08-20,746029,3,2024
2024-08-21,746028,10,2024
2024-08-23,746920,12,2024
2024-08-24,746917,4,2024
2024-08-25,746918,7,2024
2024-08-27,747162,3,2024
2024-08-28,747161,8,2024
2024-08-29,747159,2,2024
2024-08-30,747156,9,2024
2024-08-31,747158,6,2024
2024-09-01,747157,14,2024
2024-09-02,747155,6,2024
2024-09-03,745293,8,2024
2024-09-04,745290,6,2024
2024-09-05,745289,2,2024
2024-09-06,746343,0,2024
2024-09-07,746344,5,2024
2024-09-08,746345,12,2024
2024-09-10,747152,6,2024
2024-09-11,747154,14,2024
2024-09-13,747153,1,2024
2024-09-14,747148,8,2024
2024-09-15,747151,11,2024
2024-09-16,746502,2,2024
2024-09-17,746503,2,2024
2024-09-18,746500,9,2024
2024-09-19,745937,5,2024
2024-09-20,745934,7,2024
2024-09-21,745936,5,2024
2024-09-22,745929,9,2024
2024-09-23,747150,3,2024
2024-09-24,747149,0,2024
2024-09-25,747144,8,2024
2024-09-27,747145,3,2024
2024-09-28,747146,0,2024
2024-09-29,747147,11,2024
2025-03-27,778552,6,2025
2025-03-28,778543,8,2025
2025-03-29,778532,3,2025
2025-03-30,778515,10,2025
2025-04-01,778492,7,2025
2025-04-02,778484,4,2025
2025-04-03,778466,7,2025
2025-04-04,778457,6,2025
2025-04-05,778452,3,2025
2025-04-06,778429,4,2025
2025-04-07,778413,1,2025
2025-04-08,778396,4,2025
2025-04-09,778380,9,2025
2025-04-11,778364,0,2025
2025-04-12,778350,5,2025
2025-04-13,778332,5,2025
2025-04-15,778318,10,2025
2025-04-16,778303,6,2025
2025-04-17,778291,6,2025
2025-04-18,778268,11,2025
2025-04-19,778257,2,2025
2025-04-20,778236,3,2025
2025-04-22,778212,5,2025
2025-04-23,778199,6,2025
2025-04-24,778188,4,2025
2025-04-25,778177,2,2025
2025-04-26,778162,7,2025
2025-04-27,778147,6,2025
2025-04-29,778130,3,2025
2025-04-30,778117,4,2025
2025-05-01,778103,4,2025
2025-05-02,778086,2,2025
2025-05-03,778078,2,2025
2025-05-04,778059,11,2025
2025-05-05,778039,4,2025
2025-05-06,778032,5,2025
2025-05-07,778014,1,2025
2025-05-08,777999,5,2025
2025-05-09,777988,11,2025
2025-05-10,777975,3,2025
2025-05-11,777954,1,2025
2025-05-12,777939,2,2025
2025-05-13,777930,6,2025
2025-05-14,777916,8,2025
2025-05-16,777897,8,2025
2025-05-17,777887,12,2025
2025-05-18,777870,1,2025
2025-05-19,777854,9,2025
2025-05-20,777838,3,2025
2025-05-21,777824,1,2025
2025-05-23,777797,3,2025
2025-05-24,777786,5,2025
2025-05-25,777766,3,2025
2025-05-26,777761,5,2025
2025-05-27,777744,6,2025
2025-05-28,777729,1,2025
2025-05-30,777710,7,2025
2025-05-31,777696,7,2025
2025-06-01,777679,3,2025
2025-06-03,777672,8,2025
2025-06-04,777654,2,2025
2025-06-05,777640,11,2025
2025-06-06,777623,3,2025
2025-06-07,777612,1,2025
2025-06-08,777602,2,2025
2025-06-09,777577,8,2025
2025-06-10,777559,10,2025
2025-06-11,777548,5,2025
2025-06-13,777521,5,2025
2025-06-14,777515,8,2025
2025-06-15,777491,2,2025
2025-06-17,777479,4,2025
2025-06-18,777462,1,2025
2025-06-19,777448,9,2025
2025-06-20,777430,14,2025
2025-06-21,777410,5,2025
2025-06-22,777399,2,2025
2025-06-23,777393,10,2025
2025-06-24,777383,4,2025
2025-06-25,777370,3,2025
2025-06-27,777332,8,2025
2025-06-28,777318,7,2025
2025-06-29,777303,4,2025
2025-06-30,777291,4,2025
2025-07-01,777278,8,2025
2025-07-02,777270,5,2025
2025-07-03,777256,2,2025
2025-07-04,777248,3,2025
2025-07-05,777234,7,2025
2025-07-06,777218,0,2025
2025-07-07,777203,6,2025
2025-07-08,777185,0,2025
2025-07-09,777162,8,2025
2025-07-10,777158,3,2025
2025-07-11,777150,5,2025
2025-07-12,777131,5,2025
2025-07-13,777115,5,2025
2025-07-18,777100,7,2025
2025-07-19,777081,10,2025
2025-07-20,777071,5,2025
2025-07-21,777055,3,2025
2025-07-22,777040,1,2025
2025-07-23,777032,3,2025
2025-07-25,777014,1,2025
2025-07-26,777002,0,2025
2025-07-27,776984,0,2025
2025-07-28,776973,1,2025
2025-07-29,776953,2,2025
2025-07-30,776940,2,2025
2025-08-01,776914,1,2025
2025-08-02,776899,7,2025
2025-08-03,776881,6,2025
2025-08-04,776873,6,2025
2025-08-05,776852,5,2025
2025-08-06,776838,2,2025
2025-08-08,776825,6,2025
2025-08-09,776809,6,2025
2025-08-10,776794,13,2025
2025-08-11,776785,6,2025
2025-08-12,776764,3,2025
2025-08-13,776746,6,2025
2025-08-14,776742,8,2025
2025-08-15,776730,3,2025
2025-08-16,776715,7,2025
2025-08-17,776701,5,2025
2025-08-18,776682,1,2025
2025-08-19,776672,6,2025
2025-08-20,776658,3,2025
2025-08-22,776635,6,2025
2025-08-23,776622,10,2025
2025-08-24,776609,1,2025
2025-08-25,776593,5,2025
2025-08-26,776586,8,2025
2025-08-27,776572,3,2025
2025-08-28,776553,6,2025
2025-08-29,776534,3,2025
2025-08-30,776523,6,2025
2025-08-31,776509,4,2025
2025-09-01,776495,5,2025
2025-09-02,776481,5,2025
2025-09-03,776468,2,2025
2025-09-05,776448,10,2025
2025-09-06,776424,5,2025
2025-09-07,776415,4,2025
2025-09-08,776399,5,2025
2025-09-09,776394,3,2025
2025-09-10,776374,5,2025
2025-09-12,776355,8,2025
2025-09-13,776337,5,2025
2025-09-14,776324,6,2025
2025-09-15,776309,8,2025
2025-09-16,776294,6,2025
2025-09-17,776279,1,2025
2025-09-19,776255,2,2025
2025-09-20,776246,4,2025
2025-09-21,776230,9,2025
2025-09-23,776213,5,2025
2025-09-24,776193,4,2025
2025-09-25,776185,0,2025
2025-09-26,776170,4,2025
2025-09-27,776152,1,2025
2025-09-28,776136,4,2025
2026-03-26,823974,2,2026_CUTOFF
2026-03-27,823971,4,2026_CUTOFF
2026-03-28,823973,2,2026_CUTOFF
2026-03-30,825108,9,2026_CUTOFF
2026-03-31,825107,7,2026_CUTOFF
2026-04-01,825106,1,2026_CUTOFF
2026-04-02,825105,2,2026_CUTOFF
2026-04-03,825103,0,2026_CUTOFF
2026-04-04,825104,2,2026_CUTOFF
2026-04-05,825102,6,2026_CUTOFF
2026-04-07,823648,3,2026_CUTOFF
2026-04-08,823646,7,2026_CUTOFF
2026-04-09,823645,7,2026_CUTOFF
2026-04-10,823482,5,2026_CUTOFF
2026-04-11,823480,3,2026_CUTOFF
2026-04-12,823479,4,2026_CUTOFF
2026-04-13,824856,7,2026_CUTOFF
2026-04-14,824853,4,2026_CUTOFF
2026-04-15,824855,8,2026_CUTOFF
2026-04-17,825101,6,2026_CUTOFF
2026-04-18,825098,6,2026_CUTOFF
2026-04-19,825100,4,2026_CUTOFF
2026-04-21,825099,5,2026_CUTOFF
2026-04-22,825097,11,2026_CUTOFF
2026-04-23,825096,1,2026_CUTOFF
2026-04-25,825093,4,2026_CUTOFF
2026-04-26,825094,12,2026_CUTOFF
2026-04-28,823798,2,2026_CUTOFF
2026-04-29,823796,6,2026_CUTOFF
2026-04-30,823795,1,2026_CUTOFF
2026-05-01,824686,5,2026_CUTOFF
2026-05-02,824685,0,2026_CUTOFF
2026-05-03,824687,4,2026_CUTOFF
2026-05-05,825092,9,2026_CUTOFF
2026-05-06,825091,0,2026_CUTOFF
2026-05-07,825090,2,2026_CUTOFF
2026-05-08,825088,1,2026_CUTOFF
2026-05-09,825089,2,2026_CUTOFF
2026-05-10,825085,5,2026_CUTOFF
2026-05-11,822901,1,2026_CUTOFF
2026-05-12,822903,4,2026_CUTOFF
2026-05-13,822900,5,2026_CUTOFF
2026-05-15,824360,9,2026_CUTOFF
2026-05-16,824359,2,2026_CUTOFF
2026-05-17,824358,8,2026_CUTOFF
2026-05-18,825087,12,2026_CUTOFF
2026-05-19,825086,5,2026_CUTOFF
2026-05-20,825084,6,2026_CUTOFF
2026-05-21,825083,2,2026_CUTOFF
2026-05-22,825082,2,2026_CUTOFF
2026-05-23,825080,5,2026_CUTOFF
2026-05-24,825081,9,2026_CUTOFF
2026-05-25,823219,6,2026_CUTOFF
2026-05-26,823216,7,2026_CUTOFF
2026-05-27,823217,3,2026_CUTOFF
2026-05-29,823135,6,2026_CUTOFF
2026-05-30,823132,1,2026_CUTOFF
2026-05-31,823133,2,2026_CUTOFF
2026-06-01,825078,4,2026_CUTOFF
2026-06-02,825079,5,2026_CUTOFF
2026-06-03,825077,0,2026_CUTOFF
2026-06-04,825076,3,2026_CUTOFF
2026-06-05,825073,1,2026_CUTOFF
2026-06-06,825075,1,2026_CUTOFF
2026-06-07,825074,5,2026_CUTOFF
2026-06-09,823858,6,2026_CUTOFF
2026-06-10,823856,0,2026_CUTOFF
2026-06-11,823855,0,2026_CUTOFF
2026-06-12,824507,5,2026_CUTOFF
2026-06-13,824508,1,2026_CUTOFF
2026-06-14,824506,5,2026_CUTOFF
2026-06-15,825071,4,2026_CUTOFF
2026-06-16,825070,0,2026_CUTOFF
2026-06-17,825072,8,2026_CUTOFF
2026-06-19,825069,9,2026_CUTOFF
2026-06-20,825068,8,2026_CUTOFF
2026-06-21,825067,2,2026_CUTOFF
2026-06-22,823040,2,2026_CUTOFF
2026-06-23,823043,4,2026_CUTOFF
2026-06-24,823041,9,2026_CUTOFF
2026-06-26,822962,1,2026_CUTOFF
2026-06-27,822960,2,2026_CUTOFF
2026-06-28,822959,1,2026_CUTOFF
2026-06-29,825065,5,2026_CUTOFF
2026-06-30,825066,8,2026_CUTOFF
2026-07-01,825064,4,2026_CUTOFF
2026-07-03,825062,4,2026_CUTOFF
2026-07-04,825063,4,2026_CUTOFF
2026-07-05,825061,2,2026_CUTOFF
2026-07-06,823282,8,2026_CUTOFF
2026-07-07,823280,1,2026_CUTOFF
2026-07-08,823279,4,2026_CUTOFF
2026-07-09,823277,3,2026_CUTOFF
2026-07-10,823927,9,2026_CUTOFF
2026-07-11,823926,9,2026_CUTOFF
2026-07-12,823925,5,2026_CUTOFF
2026-07-17,825060,4,2026_CUTOFF
2026-07-18,825059,5,2026_CUTOFF
2026-07-19,825057,8,2026_CUTOFF
2026-07-20,825058,2,2026_CUTOFF
2026-07-21,825056,6,2026_CUTOFF
2026-07-22,825055,15,2026_CUTOFF
