game_pk,pitcher_id,boxscore_np,games_pitched,savant_pitches,_merge,match
822693,605447,13,1,13,both,True
822693,623474,7,1,7,both,True
822693,656234,18,1,18,both,True
822693,657514,13,1,13,both,True
822693,668820,24,1,24,both,True
822693,674841,81,1,81,both,True
822693,677955,5,1,5,both,True
822693,690279,75,1,75,both,True
822693,695418,44,1,44,both,True
822693,815081,18,1,18,both,True
822773,453286,92,1,92,both,True
822773,607625,89,1,89,both,True
822773,623149,22,1,22,both,True
822773,643511,18,1,18,both,True
822773,663878,25,1,25,both,True
822773,663893,21,1,21,both,True
822773,670167,13,1,13,both,True
822773,671162,10,1,10,both,True
822773,674444,12,1,12,both,True
822773,680755,12,1,12,both,True
822773,689254,9,1,9,both,True
823016,605135,99,1,99,both,True
823016,657265,31,1,31,both,True
823016,657571,27,1,27,both,True
823016,666974,5,1,5,both,True
823016,669461,91,1,91,both,True
823016,681676,22,1,22,both,True
823016,686780,8,1,8,both,True
823016,689296,27,1,27,both,True
823098,548384,8,1,8,both,True
823098,605400,92,1,92,both,True
823098,662253,25,1,25,both,True
823098,669923,92,1,92,both,True
823098,678606,2,1,2,both,True
823098,680742,20,1,20,both,True
823098,689147,20,1,20,both,True
823181,594580,19,1,19,both,True
823181,605288,26,1,26,both,True
823181,622088,15,1,15,both,True
823181,656529,10,1,10,both,True
823181,663903,91,1,91,both,True
823181,683627,52,1,52,both,True
823181,693313,18,1,18,both,True
823181,805345,16,1,16,both,True
823259,642397,11,1,11,both,True
823259,650633,98,1,98,both,True
823259,666808,17,1,17,both,True
823259,670970,6,1,6,both,True
823259,682254,24,1,24,both,True
823259,694973,87,1,87,both,True
823259,695243,14,1,14,both,True
823505,518585,20,1,20,both,True
823505,595345,18,1,18,both,True
823505,623352,10,1,10,both,True
823505,650556,15,1,15,both,True
823505,656986,8,1,8,both,True
823505,660787,17,1,17,both,True
823505,687396,27,1,27,both,True
823505,690440,25,1,25,both,True
823505,701542,97,1,97,both,True
823505,814490,88,1,88,both,True
823585,622608,20,1,20,both,True
823585,642376,13,1,13,both,True
823585,656730,19,1,19,both,True
823585,676879,11,1,11,both,True
823585,681320,20,1,20,both,True
823585,681810,15,1,15,both,True
823585,690986,90,1,90,both,True
823585,694477,18,1,18,both,True
823585,702752,19,1,19,both,True
823585,804267,89,1,89,both,True
823826,594027,26,1,26,both,True
823826,656848,22,1,22,both,True
823826,663969,84,1,84,both,True
823826,667652,10,1,10,both,True
823826,669062,13,1,13,both,True
823826,669711,12,1,12,both,True
823826,676534,11,1,11,both,True
823826,676604,13,1,13,both,True
823826,680767,4,1,4,both,True
823826,681544,18,1,18,both,True
823826,687941,20,1,20,both,True
823826,694795,14,1,14,both,True
823826,801139,97,1,97,both,True
823826,806188,21,1,21,both,True
823989,642048,32,1,32,both,True
823989,668909,62,1,62,both,True
823989,670036,25,1,25,both,True
823989,670059,10,1,10,both,True
823989,670245,20,1,20,both,True
823989,671106,50,1,50,both,True
823989,671922,15,1,15,both,True
823989,676620,13,1,13,both,True
823989,681870,13,1,13,both,True
823989,684974,20,1,20,both,True
823989,690829,17,1,17,both,True
823989,700712,89,1,89,both,True
823989,820862,29,1,29,both,True
824233,445276,16,1,16,both,True
824233,621097,18,1,18,both,True
824233,663947,8,1,8,both,True
824233,668984,27,1,27,both,True
824233,693855,88,1,88,both,True
824233,695549,86,1,86,both,True
824233,805427,22,1,22,both,True
824556,594798,87,1,87,both,True
824556,641302,20,1,20,both,True
824556,641743,99,1,99,both,True
824556,656756,14,1,14,both,True
824556,663542,14,1,14,both,True
824556,663855,24,1,24,both,True
824556,668390,45,1,45,both,True
824556,682608,18,1,18,both,True
824556,691799,2,1,2,both,True
824556,696146,43,1,43,both,True
824881,607192,89,1,89,both,True
824881,623465,6,1,6,both,True
824881,628452,16,1,16,both,True
824881,656945,10,1,10,both,True
824881,669276,15,1,15,both,True
824881,676263,27,1,27,both,True
824881,681911,12,1,12,both,True
824881,682989,18,1,18,both,True
824881,689266,2,1,2,both,True
824881,693821,98,1,98,both,True
824962,621345,23,1,23,both,True
824962,663687,15,1,15,both,True
824962,665622,11,1,11,both,True
824962,665660,7,1,7,both,True
824962,671737,99,1,99,both,True
824962,695611,94,1,94,both,True
825042,605280,93,1,93,both,True
825042,642701,19,1,19,both,True
825042,657097,20,1,20,both,True
825042,679885,17,1,17,both,True
825042,694037,22,1,22,both,True
825042,694297,103,1,103,both,True
