game_pk,pitcher_id,boxscore_np,games_pitched,savant_pitches,_merge,match
822715,642397,27,1,27,both,True
822715,642701,16,1,16,both,True
822715,664875,25,1,25,both,True
822715,676571,14,1,14,both,True
822715,676755,12,1,12,both,True
822715,676917,63,1,63,both,True
822715,678868,28,1,28,both,True
822715,682254,16,1,16,both,True
822715,687377,13,1,13,both,True
822715,695418,50,1,50,both,True
822715,696149,86,1,86,both,True
822879,445276,8,1,8,both,True
822879,623454,11,1,11,both,True
822879,663554,94,1,94,both,True
822879,668390,25,1,25,both,True
822879,677958,85,1,85,both,True
822879,682608,18,1,18,both,True
822879,686560,31,1,31,both,True
822879,695239,19,1,19,both,True
822879,805427,4,1,4,both,True
823117,642100,7,1,7,both,True
823117,643511,6,1,6,both,True
823117,662253,14,1,14,both,True
823117,676106,92,1,92,both,True
823117,689254,32,1,32,both,True
823117,702056,96,1,96,both,True
823525,621112,23,1,23,both,True
823525,656234,23,1,23,both,True
823525,657746,106,1,106,both,True
823525,666808,20,1,20,both,True
823525,672782,14,1,14,both,True
823525,677960,88,1,88,both,True
823525,683409,20,1,20,both,True
823525,702193,17,1,17,both,True
823931,669165,22,1,22,both,True
823931,670970,38,1,38,both,True
823931,673513,14,1,14,both,True
823931,676263,27,1,27,both,True
823931,676664,76,1,76,both,True
823931,686218,96,1,96,both,True
823931,695243,17,1,17,both,True
823931,699134,18,1,18,both,True
823931,801434,32,1,32,both,True
824010,489446,13,1,13,both,True
824010,547973,13,1,13,both,True
824010,594027,26,1,26,both,True
824010,624133,53,1,53,both,True
824010,642048,10,1,10,both,True
824010,669711,18,1,18,both,True
824010,676477,10,1,10,both,True
824010,681217,30,1,30,both,True
824010,686580,18,1,18,both,True
824010,696270,87,1,87,both,True
824010,815083,10,1,10,both,True
824010,820862,27,1,27,both,True
824091,605400,98,1,98,both,True
824091,621381,22,1,22,both,True
824091,656638,11,1,11,both,True
824091,663738,12,1,12,both,True
824091,670167,14,1,14,both,True
824091,679775,12,1,12,both,True
824091,679883,69,1,69,both,True
824091,686751,14,1,14,both,True
824172,518886,12,1,12,both,True
824172,592155,15,1,15,both,True
824172,595345,25,1,25,both,True
824172,623352,21,1,21,both,True
824172,663567,90,1,90,both,True
824172,669438,101,1,101,both,True
824172,687911,12,1,12,both,True
824333,605288,6,1,6,both,True
824333,605447,21,1,21,both,True
824333,623474,20,1,20,both,True
824333,641816,75,1,75,both,True
824333,656529,8,1,8,both,True
824333,657514,20,1,20,both,True
824333,669062,13,1,13,both,True
824333,680767,25,1,25,both,True
824333,681916,20,1,20,both,True
824333,685299,94,1,94,both,True
824413,542888,20,1,20,both,True
824413,607200,89,1,89,both,True
824413,656794,22,1,22,both,True
824413,669684,31,1,31,both,True
824413,670059,16,1,16,both,True
824413,670950,22,1,22,both,True
824413,671922,16,1,16,both,True
824413,676440,62,1,62,both,True
824413,680916,18,1,18,both,True
824413,681870,10,1,10,both,True
824413,682120,7,1,7,both,True
824413,683769,11,1,11,both,True
824497,622088,17,1,17,both,True
824497,641941,32,1,32,both,True
824497,656271,11,1,11,both,True
824497,666157,97,1,97,both,True
824497,670329,6,1,6,both,True
824497,680694,106,1,106,both,True
824656,519141,13,1,13,both,True
824656,621053,9,1,9,both,True
824656,657097,27,1,27,both,True
824656,665871,80,1,80,both,True
824656,669020,20,1,20,both,True
824656,669461,78,1,78,both,True
824656,681676,15,1,15,both,True
824656,694335,39,1,39,both,True
824902,471911,44,1,44,both,True
824902,527048,77,1,77,both,True
824902,548384,8,1,8,both,True
824902,596133,16,1,16,both,True
824902,623211,20,1,20,both,True
824902,641755,7,1,7,both,True
824902,642207,22,1,22,both,True
824902,664849,18,1,18,both,True
824902,689266,16,1,16,both,True
824902,690997,96,1,96,both,True
824980,656848,9,1,9,both,True
824980,663687,17,1,17,both,True
824980,664126,29,1,29,both,True
824980,665622,21,1,21,both,True
824980,665660,28,1,28,both,True
824980,669199,26,1,26,both,True
824980,686930,32,1,32,both,True
824980,686993,17,1,17,both,True
824980,691587,92,1,92,both,True
824980,695611,85,1,85,both,True
825061,593958,102,1,102,both,True
825061,656464,12,1,12,both,True
825061,656730,16,1,16,both,True
825061,664199,11,1,11,both,True
825061,676879,16,1,16,both,True
825061,680723,7,1,7,both,True
825061,681982,16,1,16,both,True
825061,682842,23,1,23,both,True
825061,686753,11,1,11,both,True
825061,687075,92,1,92,both,True
