date,game_pk,team,match_excluding_er,sum_bf,sum_outs,sum_r,sum_h,sum_bb,sum_k,sum_hr,team_bf,team_outs,team_r,team_h,team_bb,team_k,team_hr,sum_er,team_er
2026-05-02,822746,MIL,True,36,27,1,9,1,6,0,36,27,1,9,1,6,0,1,1
2026-05-02,822746,WSH,True,41,27,4,7,6,6,0,41,27,4,7,6,6,0,1,1
2026-05-02,822988,SF,True,35,24,5,9,5,8,0,35,24,5,9,5,8,0,4,4
2026-05-02,822988,TB,True,34,27,1,7,1,8,0,34,27,1,7,1,8,0,1,1
2026-05-02,823067,LAD,True,34,24,3,6,3,5,1,34,24,3,6,3,5,1,3,3
2026-05-02,823067,STL,True,35,27,2,8,4,8,0,35,27,2,8,4,8,0,2,2
2026-05-02,823144,KC,True,37,30,2,8,2,9,0,37,30,2,8,2,9,0,2,2
2026-05-02,823144,SEA,True,38,30,3,8,0,17,0,38,30,3,8,0,17,0,2,2
2026-05-02,823308,CWS,True,35,27,0,6,3,11,0,35,27,0,6,3,11,0,0,0
2026-05-02,823308,SD,True,34,27,4,7,3,9,0,34,27,4,7,3,9,0,4,4
2026-05-02,823388,CIN,True,54,24,17,19,11,9,0,54,24,17,19,11,9,0,17,17
2026-05-02,823388,PIT,True,40,27,7,11,2,13,2,40,27,7,11,2,13,2,7,7
2026-05-02,823554,BAL,True,39,24,9,11,7,8,3,39,24,9,11,7,8,3,9,9
2026-05-02,823554,NYY,True,36,27,4,4,5,8,1,36,27,4,4,5,8,1,2,2
2026-05-02,823715,TOR,True,34,27,4,7,1,7,1,34,27,4,7,1,7,1,3,3
2026-05-02,823715,MIN,True,42,27,11,9,5,5,4,42,27,11,9,5,5,4,10,10
2026-05-02,823876,PHI,True,39,24,4,10,6,10,1,39,24,4,10,6,10,1,4,4
2026-05-02,823876,MIA,True,28,27,0,1,1,10,0,28,27,0,1,1,10,0,0,0
2026-05-02,824042,NYM,True,44,29,4,12,4,8,0,44,29,4,12,4,8,0,3,3
2026-05-02,824042,LAA,True,39,30,3,9,1,12,0,39,30,3,9,1,12,0,3,3
2026-05-02,824284,TEX,True,37,24,5,12,3,7,1,37,24,5,12,3,7,1,5,5
2026-05-02,824284,DET,True,35,27,1,7,2,5,1,35,27,1,7,2,5,1,1,1
2026-05-02,824365,ATL,True,33,27,1,4,3,13,0,33,27,1,4,3,13,0,1,1
2026-05-02,824365,COL,True,41,27,9,12,3,8,3,41,27,9,12,3,8,3,9,9
2026-05-02,824685,AZ,True,33,24,2,5,4,7,1,33,24,2,5,4,7,1,2,2
2026-05-02,824685,CHC,True,32,27,0,4,1,6,0,32,27,0,4,1,6,0,0,0
2026-05-02,824771,HOU,True,40,27,3,8,7,7,0,40,27,3,8,7,7,0,3,3
2026-05-02,824771,BOS,True,42,27,6,12,4,7,2,42,27,6,12,4,7,2,6,6
2026-05-02,825014,CLE,True,41,27,6,14,2,5,2,41,27,6,14,2,5,2,6,6
2026-05-02,825014,ATH,True,48,27,14,14,6,8,3,48,27,14,14,6,8,3,14,14
