date,game_pk,team,match_excluding_er,sum_bf,sum_outs,sum_r,sum_h,sum_bb,sum_k,sum_hr,team_bf,team_outs,team_r,team_h,team_bb,team_k,team_hr,sum_er,team_er
2026-06-28,822795,TEX,True,34,27,2,6,1,8,1,34,27,2,6,1,8,1,2,2
2026-06-28,822795,TOR,True,39,27,3,7,6,10,1,39,27,3,7,6,10,1,3,3
2026-06-28,822959,AZ,True,34,24,5,10,2,5,3,34,24,5,10,2,5,3,5,5
2026-06-28,822959,TB,True,35,27,1,5,1,9,1,35,27,1,5,1,9,1,1,1
2026-06-28,823037,MIA,True,28,24,2,6,0,2,1,28,24,2,6,0,2,1,2,2
2026-06-28,823037,STL,True,33,27,1,4,3,9,0,33,27,1,4,3,9,0,1,1
2026-06-28,823204,ATL,True,35,24,3,10,2,12,0,35,24,3,10,2,12,0,2,2
2026-06-28,823204,SF,True,35,27,2,6,1,3,0,35,27,2,6,1,3,0,1,1
2026-06-28,823281,LAD,True,37,27,2,6,3,10,1,37,27,2,6,3,10,1,2,2
2026-06-28,823281,SD,True,38,27,4,5,4,9,0,38,27,4,5,4,9,0,4,4
2026-06-28,823362,CIN,True,44,24,9,11,8,11,4,44,24,9,11,8,11,4,9,9
2026-06-28,823362,PIT,True,38,27,4,8,4,6,0,38,27,4,8,4,6,0,3,3
2026-06-28,823608,PHI,True,45,27,4,9,8,10,1,45,27,4,9,8,10,1,4,4
2026-06-28,823608,NYM,True,38,27,5,10,1,9,1,38,27,5,10,1,9,1,5,5
2026-06-28,823686,COL,True,31,24,3,8,0,1,2,31,24,3,8,0,1,2,2,2
2026-06-28,823686,MIN,True,38,27,2,7,1,14,0,38,27,2,7,1,14,0,2,2
2026-06-28,823769,CHC,True,42,30,3,10,4,12,1,42,30,3,10,4,12,1,2,2
2026-06-28,823769,MIL,True,41,30,4,4,6,12,0,41,30,4,4,6,12,0,3,3
2026-06-28,824011,ATH,True,31,24,4,6,1,5,1,31,24,4,6,1,5,1,3,3
2026-06-28,824011,LAA,True,36,27,1,6,3,9,0,36,27,1,6,3,9,0,1,1
2026-06-28,824256,HOU,True,45,30,5,9,7,7,2,45,30,5,9,7,7,2,3,3
2026-06-28,824256,DET,True,43,30,7,7,5,13,3,43,30,7,7,5,13,3,4,4
2026-06-28,824422,SEA,True,42,24,6,12,6,7,0,42,24,6,12,6,7,0,6,6
2026-06-28,824422,CLE,True,46,27,5,13,4,9,0,46,27,5,13,4,9,0,3,3
2026-06-28,824580,KC,True,37,27,4,7,5,6,1,37,27,4,7,5,6,1,4,4
2026-06-28,824580,CWS,True,41,27,5,11,2,8,0,41,27,5,11,2,8,0,3,3
2026-06-28,824744,NYY,True,37,28,5,6,4,8,0,37,28,5,6,4,8,0,2,2
2026-06-28,824744,BOS,True,37,30,4,3,2,12,0,37,30,4,3,2,12,0,1,1
2026-06-28,824821,WSH,True,35,27,4,5,4,5,2,35,27,4,5,4,5,2,4,4
2026-06-28,824821,BAL,True,38,27,6,7,5,6,2,38,27,6,7,5,6,2,5,5
