game_pk,pitcher_id,boxscore_np,games_pitched,savant_pitches,_merge,match
822720,641835,24,1,24,both,True
822720,656492,105,1,105,both,True
822720,660604,72,1,72,both,True
822720,663767,24,1,24,both,True
822720,663992,9,1,9,both,True
822720,686751,17,1,17,both,True
822720,690925,6,1,6,both,True
822800,643511,19,1,19,both,True
822800,656302,110,1,110,both,True
822800,660853,19,1,19,both,True
822800,680755,6,1,6,both,True
822800,686613,85,1,85,both,True
822800,686973,12,1,12,both,True
822800,687911,11,1,11,both,True
822800,701121,16,1,16,both,True
822800,805123,38,1,38,both,True
822964,518886,14,1,14,both,True
822964,592155,9,1,9,both,True
822964,608379,99,1,99,both,True
822964,642121,13,1,13,both,True
822964,656638,15,1,15,both,True
822964,656876,90,1,90,both,True
822964,670167,18,1,18,both,True
823040,518876,96,1,96,both,True
823040,592773,11,1,11,both,True
823040,642528,4,1,4,both,True
823040,664199,27,1,27,both,True
823040,666277,5,1,5,both,True
823040,668941,9,1,9,both,True
823040,669467,85,1,85,both,True
823040,676617,17,1,17,both,True
823288,650633,93,1,93,both,True
823288,656550,91,1,91,both,True
823288,670970,12,1,12,both,True
823288,675916,22,1,22,both,True
823288,689266,39,1,39,both,True
823288,695243,20,1,20,both,True
823288,800311,4,1,4,both,True
823692,573124,17,1,17,both,True
823692,641778,84,1,84,both,True
823692,656945,11,1,11,both,True
823692,669165,11,1,11,both,True
823692,679358,11,1,11,both,True
823692,694361,32,1,32,both,True
823692,702193,15,1,15,both,True
823692,805673,108,1,108,both,True
823851,596001,17,1,17,both,True
823851,641302,15,1,15,both,True
823851,656641,31,1,31,both,True
823851,656848,13,1,13,both,True
823851,663969,89,1,89,both,True
823851,669622,7,1,7,both,True
823851,676534,24,1,24,both,True
823851,677958,76,1,76,both,True
823851,690978,16,1,16,both,True
823851,695239,8,1,8,both,True
824016,489446,13,1,13,both,True
824016,608718,35,1,35,both,True
824016,670329,9,1,9,both,True
824016,680694,101,1,101,both,True
824016,691951,91,1,91,both,True
824016,820862,26,1,26,both,True
824261,543037,89,1,89,both,True
824261,621112,18,1,18,both,True
824261,623454,19,1,19,both,True
824261,642232,31,1,31,both,True
824261,664285,94,1,94,both,True
824261,676684,12,1,12,both,True
824261,805427,6,1,6,both,True
824344,547973,8,1,8,both,True
824344,594027,8,1,8,both,True
824344,657514,18,1,18,both,True
824344,663372,93,1,93,both,True
824344,676477,11,1,11,both,True
824344,680767,30,1,30,both,True
824344,687562,72,1,72,both,True
824502,594580,12,1,12,both,True
824502,605540,79,1,79,both,True
824502,622088,11,1,11,both,True
824502,656271,6,1,6,both,True
824502,656730,12,1,12,both,True
824502,663574,13,1,13,both,True
824502,663903,106,1,106,both,True
824502,669270,10,1,10,both,True
824502,676879,17,1,17,both,True
824502,682842,10,1,10,both,True
824585,542888,14,1,14,both,True
824585,622554,22,1,22,both,True
824585,641743,101,1,101,both,True
824585,663542,23,1,23,both,True
824585,668909,95,1,95,both,True
824585,669684,6,1,6,both,True
824585,671922,28,1,28,both,True
824585,682120,16,1,16,both,True
824585,691799,30,1,30,both,True
