date,game_pk,team,match_excluding_er,sum_bf,sum_outs,sum_r,sum_h,sum_bb,sum_k,sum_hr,team_bf,team_outs,team_r,team_h,team_bb,team_k,team_hr,sum_er,team_er
2026-07-02,822884,DET,True,45,24,10,17,4,3,3,45,24,10,17,4,3,3,10,10
2026-07-02,822884,TEX,True,41,27,4,11,3,14,2,41,27,4,11,3,14,2,4,4
2026-07-02,823119,LAA,True,32,24,1,2,4,10,0,32,24,1,2,4,10,0,1,1
2026-07-02,823119,SEA,True,32,27,0,4,1,10,0,32,27,0,4,1,10,0,0,0
2026-07-02,823442,PIT,True,33,27,1,4,2,10,0,33,27,1,4,2,10,0,1,1
2026-07-02,823442,PHI,True,45,27,6,14,6,12,2,45,27,6,14,6,12,2,6,6
2026-07-02,823765,CIN,True,33,27,2,4,2,7,1,33,27,2,4,2,7,1,2,2
2026-07-02,823765,MIL,True,42,27,7,11,3,13,3,42,27,7,11,3,13,3,3,3
2026-07-02,823935,SD,True,45,24,12,17,6,4,1,45,24,12,17,6,4,1,12,12
2026-07-02,823935,LAD,True,41,27,7,10,5,9,3,41,27,7,10,5,9,3,7,7
2026-07-02,824093,TB,True,34,27,2,5,1,10,2,34,27,2,5,1,10,2,2,2
2026-07-02,824093,KC,True,39,27,5,11,3,3,1,39,27,5,11,3,3,1,5,5
2026-07-02,824335,MIA,True,45,24,14,14,5,4,2,45,24,14,14,5,4,2,14,14
2026-07-02,824335,COL,True,39,27,4,6,6,3,0,39,27,4,6,6,3,0,2,2
2026-07-02,824416,CWS,True,41,25,6,9,9,4,2,41,25,6,9,9,4,2,6,6
2026-07-02,824416,CLE,True,39,27,5,10,2,6,1,39,27,5,10,2,6,1,5,5
2026-07-02,824906,STL,True,38,27,5,8,3,6,0,38,27,5,8,3,6,0,5,5
2026-07-02,824906,ATL,True,44,27,11,15,3,4,3,44,27,11,15,3,4,3,11,11
