date,game_pk,team,match_excluding_er,sum_bf,sum_outs,sum_r,sum_h,sum_bb,sum_k,sum_hr,team_bf,team_outs,team_r,team_h,team_bb,team_k,team_hr,sum_er,team_er
2026-07-07,822713,HOU,True,41,27,3,11,4,10,2,41,27,3,11,4,10,2,3,3
2026-07-07,822713,WSH,True,41,27,6,6,7,8,1,41,27,6,6,7,8,1,6,6
2026-07-07,822881,LAA,True,38,24,8,11,2,7,2,38,24,8,11,2,7,2,8,8
2026-07-07,822881,TEX,True,36,27,3,9,2,11,0,36,27,3,9,2,11,0,3,3
2026-07-07,822956,NYY,True,35,24,6,8,3,6,3,35,24,6,8,3,6,3,6,6
2026-07-07,822956,TB,True,37,27,4,11,0,17,1,37,27,4,11,0,17,1,4,4
2026-07-07,823035,MIL,True,33,27,2,4,1,5,1,33,27,2,4,1,5,1,2,2
2026-07-07,823035,STL,True,45,27,10,11,7,6,1,45,27,10,11,7,6,1,10,10
2026-07-07,823062,MIL,True,34,27,3,5,1,13,2,34,27,3,5,1,13,2,3,3
2026-07-07,823062,STL,True,40,27,4,10,4,5,0,40,27,4,10,4,5,0,4,4
2026-07-07,823203,TOR,True,35,27,3,9,0,6,0,35,27,3,9,0,6,0,3,3
2026-07-07,823203,SF,True,40,27,9,13,2,5,1,40,27,9,13,2,5,1,9,9
2026-07-07,823280,AZ,True,32,24,4,6,3,5,1,32,24,4,6,3,5,1,4,4
2026-07-07,823280,SD,True,33,27,1,5,3,8,0,33,27,1,5,3,8,0,0,0
2026-07-07,823361,ATL,True,45,24,12,14,7,4,3,45,24,12,14,7,4,3,12,12
2026-07-07,823361,PIT,True,37,27,4,11,1,6,0,37,27,4,11,1,6,0,4,4
2026-07-07,823607,KC,True,45,27,12,13,5,4,2,45,27,12,13,5,4,2,9,9
2026-07-07,823607,NYM,True,56,27,16,19,11,11,2,56,27,16,19,11,11,2,16,16
2026-07-07,823687,CLE,True,38,24,3,10,3,8,0,38,24,3,10,3,8,0,1,1
2026-07-07,823687,MIN,True,31,27,1,3,1,13,1,31,27,1,3,1,13,1,1,1
2026-07-07,823847,SEA,True,43,28,6,11,4,8,2,43,28,6,11,4,8,2,4,4
2026-07-07,823847,MIA,True,42,30,5,8,4,8,1,42,30,5,8,4,8,1,5,5
2026-07-07,823929,COL,True,39,27,3,8,4,7,1,39,27,3,8,4,7,1,2,2
2026-07-07,823929,LAD,True,38,27,4,8,3,11,0,38,27,4,8,3,11,0,1,1
2026-07-07,824254,ATH,True,37,24,6,8,4,11,1,37,24,6,8,4,11,1,6,6
2026-07-07,824254,DET,True,38,27,2,7,2,12,1,38,27,2,7,2,12,1,1,1
2026-07-07,824495,PHI,True,35,27,1,5,3,18,1,35,27,1,5,3,18,1,1,1
2026-07-07,824495,CIN,True,37,27,4,8,2,9,1,37,27,4,8,2,9,1,4,4
2026-07-07,824579,BOS,True,33,27,1,4,2,10,0,33,27,1,4,2,10,0,1,1
2026-07-07,824579,CWS,True,44,27,8,11,7,8,2,44,27,8,11,7,8,2,8,8
2026-07-07,824820,CHC,True,36,27,2,6,3,12,0,36,27,2,6,3,12,0,2,2
2026-07-07,824820,BAL,True,39,27,5,10,3,5,0,39,27,5,10,3,5,0,5,5
