game_pk,official_date,game_dt,query_dates
822883,2026-06-21,2026-06-21T18:35:00Z,2026-06-21
822968,2026-06-21,2026-06-21T17:40:00Z,2026-06-21
823123,2026-06-21,2026-06-21T20:10:00Z,2026-06-21
823449,2026-06-21,2026-06-21T23:20:00Z,2026-06-21
823531,2026-06-21,2026-06-21T17:35:00Z,2026-06-21
823852,2026-06-21,2026-06-21T17:40:00Z,2026-06-21
823934,2026-06-21,2026-06-21T20:10:00Z,2026-06-21
824095,2026-06-21,2026-06-21T18:10:00Z,2026-06-21
824177,2026-06-21,2026-06-21T18:10:00Z,2026-06-21
824260,2026-06-21,2026-06-21T17:40:00Z,2026-06-21
824343,2026-06-21,2026-06-21T19:10:00Z,2026-06-21
824908,2026-06-21,2026-06-21T17:35:00Z,2026-06-21
824987,2026-06-21,2026-06-21T20:05:00Z,2026-06-21
825067,2026-06-21,2026-06-21T19:15:00Z,2026-06-21
