pitcher_id,pbp_pitches,entry_inning,first_play_index,last_play_index,first_pitch_row,last_pitch_row,entry_half,game_pk,pbp_source,fallback_used,date,game_date_time,team,opp,home_away,pitcher_name,games_pitched,games_started,is_starter,role,boxscore_np,bf,outs,r,er,h,bb,k,hr,boxscore_source,_merge,pitch_count_match,physical_appearance,primary_position,primary_position_name,pitcher_class,line_stats_match,qa_status
643511,11,8,55,57,195,205,Top,822790,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-18.parquet,False,2026-07-18,2026-07-18T19:07:00Z,TOR,CWS,H,Tyler Rogers,1,0,False,RELIEF_OR_BULK,11,3,3,0,0,1,0,1,0,https://statsapi.mlb.com/api/v1.1/game/822790/feed/live,both,True,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V98
656546,14,7,48,51,170,183,Top,822790,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-18.parquet,False,2026-07-18,2026-07-18T19:07:00Z,TOR,CWS,H,Jeff Hoffman,1,0,False,RELIEF_OR_BULK,14,4,3,0,0,0,1,2,0,https://statsapi.mlb.com/api/v1.1/game/822790/feed/live,both,True,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V98
656794,15,6,45,54,166,194,Bot,822790,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-18.parquet,False,2026-07-18,2026-07-18T19:07:00Z,CWS,TOR,A,Sean Newcomb,1,0,False,RELIEF_OR_BULK,15,6,4,0,0,1,1,1,0,https://statsapi.mlb.com/api/v1.1/game/822790/feed/live,both,True,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V98
663436,85,1,4,44,18,165,Bot,822790,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-18.parquet,False,2026-07-18,2026-07-18T19:07:00Z,CWS,TOR,A,Davis Martin,1,1,True,STARTER,85,23,17,1,1,4,2,5,0,https://statsapi.mlb.com/api/v1.1/game/822790/feed/live,both,True,True,P,Pitcher,STARTER/OPENER/BULK,True,QA_VALIDATED_CANONICAL_V98
663855,8,8,58,60,206,213,Bot,822790,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-18.parquet,False,2026-07-18,2026-07-18T19:07:00Z,CWS,TOR,A,Jordan Hicks,1,0,False,RELIEF_OR_BULK,8,3,3,0,0,0,0,0,0,https://statsapi.mlb.com/api/v1.1/game/822790/feed/live,both,True,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V98
669456,80,1,0,41,1,150,Top,822790,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-18.parquet,False,2026-07-18,2026-07-18T19:07:00Z,TOR,CWS,H,Shane Bieber,1,1,True,STARTER,80,22,18,0,0,3,2,6,0,https://statsapi.mlb.com/api/v1.1/game/822790/feed/live,both,True,True,P,Pitcher,STARTER/OPENER/BULK,True,QA_VALIDATED_CANONICAL_V98
686973,9,9,61,63,214,222,Top,822790,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-18.parquet,False,2026-07-18,2026-07-18T19:07:00Z,TOR,CWS,H,Louis Varland,1,0,False,RELIEF_OR_BULK,9,3,3,0,0,0,0,1,0,https://statsapi.mlb.com/api/v1.1/game/822790/feed/live,both,True,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V98
642100,9,7,46,48,169,177,Top,823116,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-18.parquet,False,2026-07-18,2026-07-19T00:08:00Z,SEA,SF,H,Gabe Speier,1,0,False,RELIEF_OR_BULK,9,3,3,0,0,0,0,1,0,https://statsapi.mlb.com/api/v1.1/game/823116/feed/live,both,True,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V98
656529,17,7,55,63,208,241,Bot,823116,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-18.parquet,False,2026-07-18,2026-07-19T00:08:00Z,SF,SEA,A,Sam Hentges,1,0,False,RELIEF_OR_BULK,17,4,3,0,0,1,1,1,0,https://statsapi.mlb.com/api/v1.1/game/823116/feed/live,both,True,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V98
657277,100,1,4,54,13,207,Bot,823116,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-18.parquet,False,2026-07-18,2026-07-19T00:08:00Z,SF,SEA,A,Logan Webb,1,1,True,STARTER,100,26,20,3,3,2,1,5,1,https://statsapi.mlb.com/api/v1.1/game/823116/feed/live,both,True,True,P,Pitcher,STARTER/OPENER/BULK,True,QA_VALIDATED_CANONICAL_V98
