date,game_pk,team,match_excluding_er,sum_bf,sum_outs,sum_r,sum_h,sum_bb,sum_k,sum_hr,team_bf,team_outs,team_r,team_h,team_bb,team_k,team_hr,sum_er,team_er
2026-08-27,822694,COL,True,43,24,7,13,6,6,2,43,24,7,13,6,6,2,7,7
2026-08-27,822694,WSH,True,41,27,1,5,9,10,0,41,27,1,5,9,10,0,1,1
2026-08-27,822771,KC,True,35,27,2,8,3,3,1,35,27,2,8,3,3,1,2,2
2026-08-27,822771,TOR,True,49,27,13,16,6,9,3,49,27,13,16,6,9,3,12,12
2026-08-27,823014,BAL,True,36,24,7,9,3,13,2,36,24,7,9,3,13,2,7,7
2026-08-27,823014,STL,True,36,27,5,7,2,11,1,36,27,5,7,2,11,1,5,5
2026-08-27,823179,AZ,True,34,24,6,7,2,6,1,34,24,6,7,2,6,1,6,6
2026-08-27,823179,SF,True,35,27,1,6,3,6,1,35,27,1,6,3,6,1,1,1
2026-08-27,823503,HOU,True,34,27,1,5,2,11,0,34,27,1,5,2,11,0,1,1
2026-08-27,823503,NYY,True,41,27,5,9,2,8,2,41,27,5,9,2,8,2,4,4
2026-08-27,823581,MIL,True,33,27,2,3,3,9,0,33,27,2,3,3,9,0,2,2
2026-08-27,823581,NYM,True,43,27,8,12,2,7,2,43,27,8,12,2,7,2,8,8
2026-08-27,824879,LAD,True,28,24,1,4,1,11,1,28,24,1,4,1,11,1,1,1
2026-08-27,824879,ATL,True,34,27,0,5,0,11,0,34,27,0,5,0,11,0,0,0
