date,game_pk,team,match_excluding_er,sum_bf,sum_outs,sum_r,sum_h,sum_bb,sum_k,sum_hr,team_bf,team_outs,team_r,team_h,team_bb,team_k,team_hr,sum_er,team_er
2026-08-11,822697,CHC,True,40,27,6,11,1,10,3,40,27,6,11,1,10,3,6,6
2026-08-11,822697,WSH,True,44,27,8,9,5,7,3,44,27,8,9,5,7,3,8,8
2026-08-11,822778,BOS,True,36,24,5,10,3,6,0,36,24,5,10,3,6,0,3,3
2026-08-11,822778,TOR,True,39,27,3,7,7,8,2,39,27,3,7,7,8,2,3,3
2026-08-11,823019,PHI,True,29,24,2,6,1,9,1,29,24,2,6,1,9,1,2,2
2026-08-11,823019,STL,True,35,27,0,5,7,5,0,35,27,0,5,7,5,0,0,0
2026-08-11,823186,HOU,True,36,24,4,9,3,8,1,36,24,4,9,3,8,1,4,4
2026-08-11,823186,SF,True,37,27,1,5,3,4,0,37,27,1,5,3,4,0,1,1
2026-08-11,823264,MIL,True,44,24,11,17,3,5,3,44,24,11,17,3,5,3,6,6
2026-08-11,823264,SD,True,38,27,2,7,3,7,0,38,27,2,7,3,7,0,2,2
2026-08-11,823512,SEA,True,33,24,4,8,3,8,0,33,24,4,8,3,8,0,4,4
2026-08-11,823512,NYY,True,33,27,1,3,3,8,1,33,27,1,3,3,8,1,1,1
2026-08-11,823673,BAL,True,39,27,2,7,4,7,0,39,27,2,7,4,7,0,1,1
2026-08-11,823673,MIN,True,39,27,5,11,3,9,3,39,27,5,11,3,9,3,5,5
2026-08-11,823832,PIT,True,31,24,2,5,2,9,1,31,24,2,5,2,9,1,1,1
2026-08-11,823832,MIA,True,31,27,0,4,2,10,0,31,27,0,4,2,10,0,0,0
2026-08-11,823917,KC,True,41,28,5,9,3,8,1,41,28,5,9,3,8,1,4,4
2026-08-11,823917,LAD,True,40,30,4,6,4,14,0,40,30,4,6,4,14,0,3,3
2026-08-11,823997,TEX,True,29,24,3,5,1,3,0,29,24,3,5,1,3,0,3,3
2026-08-11,823997,LAA,True,37,27,2,6,4,11,1,37,27,2,6,4,11,1,2,2
2026-08-11,824240,CLE,True,34,24,6,6,3,6,0,34,24,6,6,3,6,0,5,5
2026-08-11,824240,DET,True,42,27,4,9,7,5,2,42,27,4,9,7,5,2,3,3
2026-08-11,824563,CIN,True,37,30,4,6,0,11,3,37,30,4,6,0,11,3,4,4
2026-08-11,824563,CWS,True,38,30,5,7,1,10,1,38,30,5,7,1,10,1,4,4
2026-08-11,824886,NYM,True,32,24,4,3,6,4,2,32,24,4,3,6,4,2,4,4
2026-08-11,824886,ATL,True,32,27,0,4,3,5,0,32,27,0,4,3,5,0,0,0
2026-08-11,824970,TB,True,33,27,4,8,0,5,1,33,27,4,8,0,5,1,4,4
2026-08-11,824970,ATH,True,44,27,12,11,4,6,6,44,27,12,11,4,6,6,11,11
2026-08-11,825046,COL,True,34,27,2,8,0,7,2,34,27,2,8,0,7,2,2,2
2026-08-11,825046,AZ,True,33,27,3,6,2,7,1,33,27,3,6,2,7,1,3,3
