RELIEVER_APPEARANCE_ID,GAME_PK,FECHA,TEAM,OPP,HOME_AWAY,MLBAM_ID,PITCHER,ROLE,DAYS_REST,PREV_PITCHES,PREV_BF,PREV_OUTS,PITCHES_2D,PITCHES_3D,BF_2D,BF_3D,B2B,THREE_DAYS_3,CURRENT_PITCHES,CURRENT_BF,CURRENT_OUTS,R,ER,H,BB,K,HR,RA9,ER9,WHIP,BB_PCT,K_PCT,HR9,WOBA_ALLOWED,SOURCE_URL,QA_STATUS,PREV_ROLE,PREV_APPEARANCE_LEVEL,SAME_DAY_REPEAT
823431-661395,823431,2026-08-03,PHI,WSH,H,661395,Jhoan Duran,RELIEF_OR_BULK,1.0,13.0,3.0,3.0,13.0,13.0,3.0,3.0,False,False,15,4,3,0,0,0,0,2,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v114_sheet01_0803.csv,QA_VALIDATED_PBP_V114,RELIEF_OR_BULK,MLB,False
823431-676680,823431,2026-08-03,WSH,PHI,A,676680,Tom Cosgrove,RELIEF_OR_BULK,5.0,13.0,3.0,3.0,0.0,0.0,0.0,0.0,False,False,14,4,2,2,2,1,1,1,1,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v114_sheet01_0803.csv,QA_VALIDATED_PBP_V114,RELIEF_OR_BULK,MLB,False
823431-678868,823431,2026-08-03,WSH,PHI,A,678868,Eddy Yean,RELIEF_OR_BULK,1.0,22.0,5.0,4.0,22.0,22.0,5.0,5.0,False,False,13,3,2,0,0,0,0,0,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v114_sheet01_0803.csv,QA_VALIDATED_PBP_V114,RELIEF_OR_BULK,MLB,False
823431-679775,823431,2026-08-03,PHI,WSH,H,679775,Kyle Backhus,RELIEF_OR_BULK,0.0,26.0,5.0,3.0,26.0,26.0,5.0,5.0,True,False,20,5,3,0,0,0,1,1,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v114_sheet01_0803.csv,QA_VALIDATED_PBP_V114,RELIEF_OR_BULK,MLB,False
823431-689147,823431,2026-08-03,PHI,WSH,H,689147,Orion Kerkering,RELIEF_OR_BULK,2.0,27.0,6.0,2.0,0.0,27.0,0.0,6.0,False,False,21,3,3,0,0,0,0,2,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v114_sheet01_0803.csv,QA_VALIDATED_PBP_V114,RELIEF_OR_BULK,MLB,False
823431-690925,823431,2026-08-03,WSH,PHI,A,690925,Clayton Beeter,RELIEF_OR_BULK,5.0,12.0,3.0,3.0,0.0,0.0,0.0,0.0,False,False,8,3,1,2,2,1,1,0,1,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v114_sheet01_0803.csv,QA_VALIDATED_PBP_V114,RELIEF_OR_BULK,MLB,False
823520-518585,823520,2026-08-03,NYY,STL,H,518585,Fernando Cruz,RELIEF_OR_BULK,1.0,18.0,4.0,2.0,18.0,18.0,4.0,4.0,False,False,10,3,3,0,0,0,0,2,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v114_sheet01_0803.csv,QA_VALIDATED_PBP_V114,RELIEF_OR_BULK,MLB,False
823520-592773,823520,2026-08-03,STL,NYY,A,592773,Ryne Stanek,RELIEF_OR_BULK,0.0,15.0,4.0,3.0,15.0,15.0,4.0,4.0,True,False,11,4,1,3,3,3,0,1,2,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v114_sheet01_0803.csv,QA_VALIDATED_PBP_V114,RELIEF_OR_BULK,MLB,False
823520-642232,823520,2026-08-03,NYY,STL,H,642232,Ryan Yarbrough,RELIEF_OR_BULK,4.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,False,False,16,3,3,1,1,1,0,0,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v114_sheet01_0803.csv,QA_VALIDATED_PBP_V114,RELIEF_OR_BULK,MLB,False
823520-657612,823520,2026-08-03,NYY,STL,H,657612,Tim Hill,RELIEF_OR_BULK,4.0,12.0,3.0,3.0,0.0,0.0,0.0,0.0,False,False,27,6,4,2,2,2,0,1,1,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v114_sheet01_0803.csv,QA_VALIDATED_PBP_V114,RELIEF_OR_BULK,MLB,False
823520-665645,823520,2026-08-03,NYY,STL,H,665645,Kervin Castro,RELIEF_OR_BULK,11.0,9.0,2.0,2.0,0.0,0.0,0.0,0.0,False,False,28,6,5,0,0,1,1,2,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v114_sheet01_0803.csv,QA_VALIDATED_PBP_V114,RELIEF_OR_BULK,MLB,False
823520-666277,823520,2026-08-03,STL,NYY,A,666277,George Soriano,RELIEF_OR_BULK,0.0,20.0,5.0,3.0,20.0,20.0,5.0,5.0,True,False,18,3,2,1,1,1,0,1,1,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v114_sheet01_0803.csv,QA_VALIDATED_PBP_V114,RELIEF_OR_BULK,MLB,False
823520-677865,823520,2026-08-03,STL,NYY,A,677865,Justin Bruihl,RELIEF_OR_BULK,2.0,16.0,3.0,1.0,0.0,16.0,0.0,3.0,False,False,24,6,5,1,1,2,0,0,1,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v114_sheet01_0803.csv,QA_VALIDATED_PBP_V114,RELIEF_OR_BULK,MLB,False
823520-683409,823520,2026-08-03,NYY,STL,H,683409,Angel Chivilli,RELIEF_OR_BULK,1.0,18.0,4.0,2.0,18.0,18.0,4.0,4.0,False,False,37,9,3,6,6,5,1,0,3,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v114_sheet01_0803.csv,QA_VALIDATED_PBP_V114,RELIEF_OR_BULK,MLB,False
823520-700669,823520,2026-08-03,STL,NYY,A,700669,Gordon Graceffo,RELIEF_OR_BULK,2.0,13.0,3.0,2.0,0.0,13.0,0.0,3.0,False,False,24,6,6,0,0,0,0,2,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v114_sheet01_0803.csv,QA_VALIDATED_PBP_V114,RELIEF_OR_BULK,MLB,False
823757-642397,823757,2026-08-03,PIT,MIL,A,642397,Gregory Soto,RELIEF_OR_BULK,1.0,11.0,3.0,3.0,11.0,11.0,3.0,3.0,False,False,35,7,4,0,0,1,1,3,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v114_sheet01_0803.csv,QA_VALIDATED_PBP_V114,RELIEF_OR_BULK,MLB,False
823757-666808,823757,2026-08-03,PIT,MIL,A,666808,Camilo Doval,RELIEF_OR_BULK,0.0,14.0,4.0,3.0,14.0,14.0,4.0,4.0,True,False,9,3,3,0,0,0,0,1,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v114_sheet01_0803.csv,QA_VALIDATED_PBP_V114,RELIEF_OR_BULK,MLB,False
823757-668831,823757,2026-08-03,MIL,PIT,H,668831,Garrett Stallings,RELIEF_OR_BULK,6.0,37.0,7.0,6.0,0.0,0.0,0.0,0.0,False,False,43,12,9,0,0,2,1,4,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v114_sheet01_0803.csv,QA_VALIDATED_PBP_V114,RELIEF_OR_BULK,MLB,False
