pitcher_id,pbp_pitches,entry_inning,first_play_index,last_play_index,first_pitch_row,last_pitch_row,entry_half,game_pk,pbp_source,fallback_used,date,game_date_time,team,opp,home_away,pitcher_name,games_pitched,games_started,is_starter,role,boxscore_np,bf,outs,r,er,h,bb,k,hr,boxscore_source,_merge,pitch_count_match,physical_appearance,primary_position,primary_position_name,pitcher_class,line_stats_match,qa_status
608379,90,1,5,51,22,190,Bot,822723,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-16.parquet,False,2026-06-16,2026-06-16T22:45:00Z,KC,WSH,A,Michael Wacha,1,1,True,STARTER,90,26,18,3,3,7,1,3,0,https://statsapi.mlb.com/api/v1.1/game/822723/feed/live,both,True,True,P,Pitcher,STARTER/OPENER/BULK,True,QA_VALIDATED_CANONICAL_V69
656492,100,1,0,48,1,179,Top,822723,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-16.parquet,False,2026-06-16,2026-06-16T22:45:00Z,WSH,KC,H,Foster Griffin,1,1,True,STARTER,100,26,18,1,1,6,2,6,0,https://statsapi.mlb.com/api/v1.1/game/822723/feed/live,both,True,True,P,Pitcher,STARTER/OPENER/BULK,True,QA_VALIDATED_CANONICAL_V69
657756,23,8,69,73,261,283,Bot,822723,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-16.parquet,False,2026-06-16,2026-06-16T22:45:00Z,KC,WSH,A,Connor Seabold,1,0,False,RELIEF_OR_BULK,23,5,3,0,0,1,1,0,0,https://statsapi.mlb.com/api/v1.1/game/822723/feed/live,both,True,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V69
663738,29,7,58,64,217,245,Bot,822723,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-16.parquet,False,2026-06-16,2026-06-16T22:45:00Z,KC,WSH,A,Daniel Lynch IV,1,0,False,RELIEF_OR_BULK,29,7,3,3,3,2,2,1,1,https://statsapi.mlb.com/api/v1.1/game/822723/feed/live,both,True,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V69
663992,12,7,55,57,205,216,Top,822723,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-16.parquet,False,2026-06-16,2026-06-16T22:45:00Z,WSH,KC,H,Richard Lovelady,1,0,False,RELIEF_OR_BULK,12,3,2,0,0,1,0,0,0,https://statsapi.mlb.com/api/v1.1/game/822723/feed/live,both,True,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V69
681402,23,9,74,77,284,306,Top,822723,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-16.parquet,False,2026-06-16,2026-06-16T22:45:00Z,WSH,KC,H,Gus Varland,1,0,False,RELIEF_OR_BULK,23,4,3,1,1,1,1,1,1,https://statsapi.mlb.com/api/v1.1/game/822723/feed/live,both,True,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V69
687377,14,7,52,54,191,204,Top,822723,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-16.parquet,False,2026-06-16,2026-06-16T22:45:00Z,WSH,KC,H,Orlando Ribalta,1,0,False,RELIEF_OR_BULK,14,3,1,2,2,1,1,0,0,https://statsapi.mlb.com/api/v1.1/game/822723/feed/live,both,True,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V69
687606,15,8,65,68,246,260,Top,822723,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-16.parquet,False,2026-06-16,2026-06-16T22:45:00Z,WSH,KC,H,Paxton Schultz,1,0,False,RELIEF_OR_BULK,15,4,3,0,0,1,0,1,0,https://statsapi.mlb.com/api/v1.1/game/822723/feed/live,both,True,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V69
543309,13,9,73,78,254,266,Top,822888,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-16.parquet,False,2026-06-16,2026-06-17T00:05:00Z,TEX,MIN,H,Kyle Higashioka,1,0,False,RELIEF_OR_BULK,13,6,3,2,2,3,0,0,0,https://statsapi.mlb.com/api/v1.1/game/822888/feed/live,both,True,True,C,Catcher,POSITION_PLAYER_PITCHING,True,EXCLUIR_POSITION_PLAYER_PITCHING
605452,28,7,58,69,195,240,Top,822888,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-16.parquet,False,2026-06-16,2026-06-17T00:05:00Z,TEX,MIN,H,Joe Ross,1,0,False,RELIEF_OR_BULK,28,7,6,0,0,1,0,1,0,https://statsapi.mlb.com/api/v1.1/game/822888/feed/live,both,True,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V69
615698,20,4,31,35,106,125,Top,822888,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-16.parquet,False,2026-06-16,2026-06-17T00:05:00Z,TEX,MIN,H,Cal Quantrill,1,0,False,RELIEF_OR_BULK,20,6,2,3,3,3,1,0,0,https://statsapi.mlb.com/api/v1.1/game/822888/feed/live,both,True,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V69
641302,29,5,41,54,140,184,Top,822888,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-16.parquet,False,2026-06-16,2026-06-17T00:05:00Z,TEX,MIN,H,Tyler Alexander,1,0,False,RELIEF_OR_BULK,29,9,6,0,0,3,1,1,0,https://statsapi.mlb.com/api/v1.1/game/822888/feed/live,both,True,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V69
677958,70,1,0,29,1,105,Top,822888,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-16.parquet,False,2026-06-16,2026-06-17T00:05:00Z,TEX,MIN,H,Kumar Rocker,1,1,True,STARTER,70,20,10,7,6,7,2,4,2,https://statsapi.mlb.com/api/v1.1/game/822888/feed/live,both,True,True,P,Pitcher,STARTER/OPENER/BULK,True,QA_VALIDATED_CANONICAL_V69
689520,20,9,79,82,267,286,Bot,822888,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-16.parquet,False,2026-06-16,2026-06-17T00:05:00Z,MIN,TEX,A,Cody Laweryson,1,0,False,RELIEF_OR_BULK,20,4,3,0,0,0,1,1,0,https://statsapi.mlb.com/api/v1.1/game/822888/feed/live,both,True,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V69
701519,13,8,70,72,241,253,Bot,822888,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-16.parquet,False,2026-06-16,2026-06-17T00:05:00Z,MIN,TEX,A,Travis Adams,1,0,False,RELIEF_OR_BULK,13,3,3,0,0,0,0,3,0,https://statsapi.mlb.com/api/v1.1/game/822888/feed/live,both,True,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V69
805673,93,1,6,65,23,229,Bot,822888,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-16.parquet,False,2026-06-16,2026-06-17T00:05:00Z,MIN,TEX,A,Zebby Matthews,1,1,True,STARTER,93,28,21,2,2,8,0,4,0,https://statsapi.mlb.com/api/v1.1/game/822888/feed/live,both,True,True,P,Pitcher,STARTER/OPENER/BULK,True,QA_VALIDATED_CANONICAL_V69
