game_pk,pitcher_id,boxscore_np,games_pitched,savant_pitches,_merge,match
822704,656492,108,1,108,both,True
822704,664199,9,1,9,both,True
822704,672629,35,1,35,both,True
822704,678868,16,1,16,both,True
822704,683352,92,1,92,both,True
822704,690925,9,1,9,both,True
822869,543135,91,1,91,both,True
822869,677961,32,1,32,both,True
822869,687239,14,1,14,both,True
822869,689546,22,1,22,both,True
822869,693433,95,1,95,both,True
822869,695239,13,1,13,both,True
822948,607259,84,1,84,both,True
822948,641329,14,1,14,both,True
822948,642121,10,1,10,both,True
822948,664076,18,1,18,both,True
822948,676440,107,1,107,both,True
822948,702021,29,1,29,both,True
823027,594580,10,1,10,both,True
823027,668881,89,1,89,both,True
823027,669467,90,1,90,both,True
823027,695534,30,1,30,both,True
823027,700669,38,1,38,both,True
823197,489446,21,1,21,both,True
823197,592662,80,1,80,both,True
823197,608718,44,1,44,both,True
823197,623168,11,1,11,both,True
823197,663941,29,1,29,both,True
823197,676775,24,1,24,both,True
823197,696270,69,1,69,both,True
823355,665871,32,1,32,both,True
823355,676755,26,1,26,both,True
823355,676760,34,1,34,both,True
823355,682997,14,1,14,both,True
823355,684007,84,1,84,both,True
823355,685126,18,1,18,both,True
823355,694973,105,1,105,both,True
823435,621112,24,1,24,both,True
823435,621237,14,1,14,both,True
823435,641835,20,1,20,both,True
823435,661395,19,1,19,both,True
823435,662144,39,1,39,both,True
823435,670280,16,1,16,both,True
823435,677960,97,1,97,both,True
823435,679775,12,1,12,both,True
823435,680742,18,1,18,both,True
823435,683409,6,1,6,both,True
823435,686751,11,1,11,both,True
823600,592779,11,1,11,both,True
823600,623211,7,1,7,both,True
823600,650960,26,1,26,both,True
823600,656945,6,1,6,both,True
823600,681911,16,1,16,both,True
823600,683618,20,1,20,both,True
823600,690997,96,1,96,both,True
823600,808967,100,1,100,both,True
823679,573124,30,1,30,both,True
823679,660761,6,1,6,both,True
823679,665622,17,1,17,both,True
823679,667297,13,1,13,both,True
823679,669620,36,1,36,both,True
823679,672782,8,1,8,both,True
823679,686930,54,1,54,both,True
823679,696070,56,1,56,both,True
823679,696522,7,1,7,both,True
823679,702193,26,1,26,both,True
823758,621121,47,1,47,both,True
823758,656730,8,1,8,both,True
823758,663372,82,1,82,both,True
823758,675848,25,1,25,both,True
823758,685299,35,1,35,both,True
823758,688107,77,1,77,both,True
823758,694477,12,1,12,both,True
823841,663362,39,1,39,both,True
823841,673513,12,1,12,both,True
823841,676664,55,1,55,both,True
823841,681190,37,1,37,both,True
823841,690978,49,1,49,both,True
823841,691587,104,1,104,both,True
824244,608379,96,1,96,both,True
824244,621097,24,1,24,both,True
824244,640448,7,1,7,both,True
824244,656638,16,1,16,both,True
824244,663554,85,1,85,both,True
824244,663738,12,1,12,both,True
824244,663947,11,1,11,both,True
824571,623352,10,1,10,both,True
824571,650556,22,1,22,both,True
824571,656986,16,1,16,both,True
824571,670950,33,1,33,both,True
824571,680732,102,1,102,both,True
824571,686613,90,1,90,both,True
824571,805326,15,1,15,both,True
824734,543243,75,1,75,both,True
824734,656302,120,1,120,both,True
824734,687941,63,1,63,both,True
824811,664991,10,1,10,both,True
824811,666974,9,1,9,both,True
824811,670329,18,1,18,both,True
824811,682989,30,1,30,both,True
824811,687064,94,1,94,both,True
824811,693821,98,1,98,both,True
824811,800311,32,1,32,both,True
