date,game_pk,team,match_excluding_er,sum_bf,sum_outs,sum_r,sum_h,sum_bb,sum_k,sum_hr,team_bf,team_outs,team_r,team_h,team_bb,team_k,team_hr,sum_er,team_er
2026-05-09,822820,LAA,True,49,24,14,20,3,2,3,49,24,14,20,3,2,3,13,13
2026-05-09,822820,TOR,True,37,27,1,10,2,9,0,37,27,1,10,2,9,0,1,1
2026-05-09,822905,CHC,True,34,24,6,9,4,7,2,34,24,6,9,4,7,2,6,6
2026-05-09,822905,TEX,True,38,27,0,5,6,9,0,38,27,0,5,6,9,0,0,0
2026-05-09,823224,PIT,True,37,27,3,7,3,7,1,37,27,3,7,3,7,1,3,3
2026-05-09,823224,SF,True,51,27,13,20,5,11,0,51,27,13,20,5,11,0,10,10
2026-05-09,823304,STL,True,32,24,4,5,2,10,2,32,24,4,5,2,10,2,3,3
2026-05-09,823304,SD,True,37,27,2,7,2,12,0,37,27,2,7,2,12,0,2,2
2026-05-09,823468,COL,True,38,24,9,14,0,7,3,38,24,9,14,0,7,3,8,8
2026-05-09,823468,PHI,True,36,27,3,6,2,11,1,36,27,3,6,2,11,1,3,3
2026-05-09,823792,NYY,True,39,29,4,6,2,8,1,39,29,4,6,2,8,1,3,3
2026-05-09,823792,MIL,True,41,30,3,7,7,15,1,41,30,3,7,7,15,1,2,2
2026-05-09,823869,WSH,True,38,24,8,12,3,5,3,38,24,8,12,3,5,3,7,7
2026-05-09,823869,MIA,True,40,27,7,11,2,8,1,40,27,7,11,2,8,1,7,7
2026-05-09,823955,ATL,True,35,27,2,6,3,9,1,35,27,2,6,3,9,1,2,2
2026-05-09,823955,LAD,True,43,27,7,12,4,11,0,43,27,7,12,4,11,0,6,6
2026-05-09,824115,DET,True,30,24,5,6,2,5,2,30,24,5,6,2,5,2,5,5
2026-05-09,824115,KC,True,35,27,1,4,2,9,0,35,27,1,4,2,9,0,1,1
2026-05-09,824444,MIN,True,45,33,1,2,9,7,0,45,33,1,2,9,7,0,1,1
2026-05-09,824444,CLE,True,39,33,2,2,3,17,1,39,33,2,2,3,17,1,1,1
2026-05-09,824523,HOU,True,31,24,3,5,3,7,0,31,24,3,5,3,7,0,1,1
2026-05-09,824523,CIN,True,32,27,1,4,3,5,1,32,27,1,4,3,5,1,1,1
2026-05-09,824606,SEA,True,37,24,6,9,2,10,3,37,24,6,9,2,10,3,6,6
2026-05-09,824606,CWS,True,35,27,1,4,4,9,0,35,27,1,4,4,9,0,0,0
2026-05-09,824847,ATH,True,39,27,2,9,4,11,0,39,27,2,9,4,11,0,2,2
2026-05-09,824847,BAL,True,42,27,6,11,4,10,1,42,27,6,11,4,10,1,6,6
2026-05-09,825089,NYM,True,34,24,2,6,4,8,0,34,24,2,6,4,8,0,2,2
2026-05-09,825089,AZ,True,32,27,1,3,3,8,0,32,27,1,3,3,8,0,1,1
