game_pk,pitcher_id,boxscore_np,games_pitched,savant_pitches,_merge,match
822984,573009,17,1,17,both,True
822984,607259,71,1,71,both,True
822984,641329,3,1,3,both,True
822984,641778,61,1,61,both,True
822984,642121,10,1,10,both,True
822984,667297,13,1,13,both,True
822984,668984,17,1,17,both,True
822984,687330,7,1,7,both,True
822984,689254,6,1,6,both,True
822984,693686,27,1,27,both,True
822984,693855,28,1,28,both,True
823064,592773,7,1,7,both,True
823064,663765,25,1,25,both,True
823064,666277,18,1,18,both,True
823064,668941,16,1,16,both,True
823064,669084,24,1,24,both,True
823064,675660,23,1,23,both,True
823064,676617,3,1,3,both,True
823064,681517,94,1,94,both,True
823064,681982,9,1,9,both,True
823064,694477,64,1,64,both,True
823064,700669,11,1,11,both,True
823143,471911,19,1,19,both,True
823143,607481,14,1,14,both,True
823143,641755,23,1,23,both,True
823143,660825,11,1,11,both,True
823143,662253,14,1,14,both,True
823143,669302,89,1,89,both,True
823143,678606,16,1,16,both,True
823143,702275,93,1,93,both,True
823228,593974,13,1,13,both,True
823228,606996,5,1,5,both,True
823228,668873,18,1,18,both,True
823228,676775,8,1,8,both,True
823228,681190,88,1,88,both,True
823228,686790,81,1,81,both,True
823228,699134,16,1,16,both,True
823552,621112,17,1,17,both,True
823552,642152,31,1,31,both,True
823552,642215,2,1,2,both,True
823552,656234,4,1,4,both,True
823552,657612,12,1,12,both,True
823552,666808,8,1,8,both,True
823552,666974,9,1,9,both,True
823552,669211,7,1,7,both,True
823552,669358,96,1,96,both,True
823552,693645,95,1,95,both,True
823874,605400,94,1,94,both,True
823874,621237,8,1,8,both,True
823874,621383,18,1,18,both,True
823874,641745,10,1,10,both,True
823874,667463,10,1,10,both,True
823874,669199,29,1,29,both,True
823874,676083,92,1,92,both,True
823874,676534,15,1,15,both,True
824039,608718,15,1,15,both,True
824039,656794,28,1,28,both,True
824039,663436,85,1,85,both,True
824039,667755,88,1,88,both,True
824039,815083,58,1,58,both,True
824120,608379,79,1,79,both,True
824120,621381,7,1,7,both,True
824120,641401,24,1,24,both,True
824120,656638,9,1,9,both,True
824120,670036,28,1,28,both,True
824120,676440,77,1,77,both,True
824120,688883,21,1,21,both,True
824201,595014,17,1,17,both,True
824201,595345,20,1,20,both,True
824201,650556,18,1,18,both,True
824201,656986,8,1,8,both,True
824201,669165,17,1,17,both,True
824201,676263,15,1,15,both,True
824201,678906,31,1,31,both,True
824201,680802,95,1,95,both,True
824201,808967,95,1,95,both,True
824283,445276,10,1,10,both,True
824283,547973,13,1,13,both,True
824283,646241,32,1,32,both,True
824283,663947,22,1,22,both,True
824283,676477,26,1,26,both,True
824283,676568,25,1,25,both,True
824283,680744,81,1,81,both,True
824283,801139,83,1,83,both,True
824363,518886,15,1,15,both,True
824363,608372,61,1,61,both,True
824363,623211,11,1,11,both,True
824363,642207,8,1,8,both,True
824363,656849,69,1,69,both,True
824363,657514,10,1,10,both,True
824363,675848,23,1,23,both,True
824363,677955,11,1,11,both,True
824363,681810,24,1,24,both,True
824684,571948,12,1,12,both,True
824684,641941,16,1,16,both,True
824684,656271,9,1,9,both,True
824684,664208,4,1,4,both,True
824684,665795,89,1,89,both,True
824684,668933,28,1,28,both,True
824684,669020,14,1,14,both,True
824684,676962,25,1,25,both,True
824684,695534,75,1,75,both,True
