date,game_pk,team,match_excluding_er,sum_bf,sum_outs,sum_r,sum_h,sum_bb,sum_k,sum_hr,team_bf,team_outs,team_r,team_h,team_bb,team_k,team_hr,sum_er,team_er
2026-04-21,822747,ATL,True,46,24,11,10,12,10,2,46,24,11,10,12,10,2,11,11
2026-04-21,822747,WSH,True,38,27,4,8,3,6,2,38,27,4,8,3,6,2,4,4
2026-04-21,822914,PIT,True,37,24,5,8,5,10,0,37,24,5,8,5,10,0,5,5
2026-04-21,822914,TEX,True,34,27,1,6,1,9,0,34,27,1,6,1,9,0,1,1
2026-04-21,822995,CIN,True,42,27,6,8,7,12,1,42,27,6,8,7,12,1,6,6
2026-04-21,822995,TB,True,49,27,12,10,10,11,5,49,27,12,10,10,11,5,12,12
2026-04-21,823148,ATH,True,37,27,2,8,3,5,1,37,27,2,8,3,5,1,2,2
2026-04-21,823148,SEA,True,43,27,5,13,4,10,2,43,27,5,13,4,10,2,5,5
2026-04-21,823236,LAD,True,32,24,3,6,3,8,0,32,24,3,6,3,8,0,3,3
2026-04-21,823236,SF,True,36,27,1,3,7,12,0,36,27,1,3,7,12,0,1,1
2026-04-21,823640,MIN,True,34,27,3,4,3,8,1,34,27,3,4,3,8,1,3,3
2026-04-21,823640,NYM,True,37,27,5,6,3,15,1,37,27,5,6,3,15,1,5,5
2026-04-21,823880,STL,True,40,27,3,8,4,9,1,40,27,3,8,4,9,1,3,3
2026-04-21,823880,MIA,True,38,27,5,10,2,12,1,38,27,5,10,2,12,1,5,5
2026-04-21,824045,TOR,True,33,27,2,5,2,6,0,33,27,2,5,2,6,0,2,2
2026-04-21,824045,LAA,True,37,27,4,8,3,4,0,37,27,4,8,3,4,0,4,4
2026-04-21,824127,BAL,True,39,25,6,10,4,7,1,39,25,6,10,4,7,1,6,6
2026-04-21,824127,KC,True,37,27,5,8,5,4,2,37,27,5,8,5,4,2,5,5
2026-04-21,824290,MIL,True,41,27,4,9,5,9,0,41,27,4,9,5,9,0,4,4
2026-04-21,824290,DET,True,46,27,12,16,3,5,0,46,27,12,16,3,5,0,10,10
2026-04-21,824369,SD,True,30,27,0,3,0,8,0,30,27,0,3,0,8,0,0,0
2026-04-21,824369,COL,True,36,27,1,6,1,15,0,36,27,1,6,1,15,0,1,1
2026-04-21,824448,HOU,True,41,24,8,11,8,7,1,41,24,8,11,8,7,1,8,8
2026-04-21,824448,CLE,True,39,27,5,10,3,5,0,39,27,5,10,3,5,0,4,4
2026-04-21,824690,PHI,True,48,24,7,12,10,6,2,48,24,7,12,10,6,2,7,7
2026-04-21,824690,CHC,True,37,27,4,6,2,3,2,37,27,4,6,2,3,2,3,3
2026-04-21,824773,NYY,True,34,27,0,4,3,4,0,34,27,0,4,3,4,0,0,0
2026-04-21,824773,BOS,True,39,27,4,10,4,9,1,39,27,4,10,4,9,1,4,4
2026-04-21,825099,CWS,True,40,27,5,8,7,6,2,40,27,5,8,7,6,2,5,5
2026-04-21,825099,AZ,True,47,27,11,14,6,8,4,47,27,11,14,6,8,4,11,11
