pitcher_id,pbp_pitches,entry_inning,first_play_index,last_play_index,first_pitch_row,last_pitch_row,entry_half,game_pk,pbp_source,fallback_used,date,game_date_time,team,opp,home_away,pitcher_name,games_pitched,games_started,is_starter,role,boxscore_np,bf,outs,r,er,h,bb,k,hr,boxscore_source,_merge,pitch_count_match,physical_appearance,primary_position,primary_position_name,pitcher_class,line_stats_match,qa_status
592866,15,8,67,77,265,301,Top,822702,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-29.parquet,False,2026-07-29,2026-07-29T17:05:00Z,WSH,TOR,H,Trevor Williams,1,0,False,RELIEF_OR_BULK,15,4,4,0,0,0,0,1,0,https://statsapi.mlb.com/api/v1.1/game/822702/feed/live,both,True,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V109
641793,81,1,0,36,1,142,Top,822702,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-29.parquet,False,2026-07-29,2026-07-29T17:05:00Z,WSH,TOR,H,Zack Littell,1,1,True,STARTER,81,20,14,0,0,4,3,2,0,https://statsapi.mlb.com/api/v1.1/game/822702/feed/live,both,True,True,P,Pitcher,STARTER/OPENER/BULK,True,QA_VALIDATED_CANONICAL_V109
643511,15,7,60,70,228,278,Bot,822702,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-29.parquet,False,2026-07-29,2026-07-29T17:05:00Z,TOR,WSH,A,Tyler Rogers,1,0,False,RELIEF_OR_BULK,15,4,1,1,1,2,1,0,0,https://statsapi.mlb.com/api/v1.1/game/822702/feed/live,both,True,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V109
668820,17,5,37,45,143,171,Top,822702,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-29.parquet,False,2026-07-29,2026-07-29T17:05:00Z,WSH,TOR,H,Max Kranick,1,0,False,RELIEF_OR_BULK,17,6,3,1,1,1,1,0,0,https://statsapi.mlb.com/api/v1.1/game/822702/feed/live,both,True,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V109
678868,11,6,46,47,172,182,Top,822702,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-29.parquet,False,2026-07-29,2026-07-29T17:05:00Z,WSH,TOR,H,Eddy Yean,1,0,False,RELIEF_OR_BULK,11,2,1,0,0,0,0,0,0,https://statsapi.mlb.com/api/v1.1/game/822702/feed/live,both,True,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V109
686973,20,8,71,80,279,309,Bot,822702,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-29.parquet,False,2026-07-29,2026-07-29T17:05:00Z,TOR,WSH,A,Louis Varland,1,0,False,RELIEF_OR_BULK,20,7,6,0,0,1,1,1,0,https://statsapi.mlb.com/api/v1.1/game/822702/feed/live,both,True,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V109
687377,21,7,51,56,197,217,Top,822702,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-29.parquet,False,2026-07-29,2026-07-29T17:05:00Z,WSH,TOR,H,Orlando Ribalta,1,0,False,RELIEF_OR_BULK,21,6,3,1,1,3,0,1,0,https://statsapi.mlb.com/api/v1.1/game/822702/feed/live,both,True,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V109
687606,32,8,61,66,233,264,Top,822702,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-29.parquet,False,2026-07-29,2026-07-29T17:05:00Z,WSH,TOR,H,Paxton Schultz,1,0,False,RELIEF_OR_BULK,32,6,2,3,3,4,0,1,0,https://statsapi.mlb.com/api/v1.1/game/822702/feed/live,both,True,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V109
702056,97,1,4,59,17,227,Bot,822702,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-29.parquet,False,2026-07-29,2026-07-29T17:05:00Z,TOR,WSH,A,Trey Yesavage,1,1,True,STARTER,97,26,20,1,1,3,3,4,0,https://statsapi.mlb.com/api/v1.1/game/822702/feed/live,both,True,True,P,Pitcher,STARTER/OPENER/BULK,True,QA_VALIDATED_CANONICAL_V109
641329,20,9,57,60,230,249,Top,822947,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-29.parquet,False,2026-07-29,2026-07-29T22:40:00Z,TB,TEX,H,Bryan Baker,1,0,False,RELIEF_OR_BULK,20,4,3,0,0,1,0,0,0,https://statsapi.mlb.com/api/v1.1/game/822947/feed/live,both,True,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V109
664076,9,7,45,46,183,191,Top,822947,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-29.parquet,False,2026-07-29,2026-07-29T22:40:00Z,TB,TEX,H,Garrett Cleavinger,1,0,False,RELIEF_OR_BULK,9,2,2,0,0,0,0,1,0,https://statsapi.mlb.com/api/v1.1/game/822947/feed/live,both,True,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V109
668984,24,1,0,11,1,53,Top,822947,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-29.parquet,False,2026-07-29,2026-07-29T22:40:00Z,TB,TEX,H,Casey Legumina,1,1,True,STARTER,24,6,5,0,0,1,0,0,0,https://statsapi.mlb.com/api/v1.1/game/822947/feed/live,both,True,True,P,Pitcher,STARTER/OPENER/BULK,True,QA_VALIDATED_CANONICAL_V109
669022,95,1,3,49,11,199,Bot,822947,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-29.parquet,False,2026-07-29,2026-07-29T22:40:00Z,TEX,TB,A,MacKenzie Gore,1,1,True,STARTER,95,25,21,3,3,3,0,9,2,https://statsapi.mlb.com/api/v1.1/game/822947/feed/live,both,True,True,P,Pitcher,STARTER/OPENER/BULK,True,QA_VALIDATED_CANONICAL_V109
687239,19,8,53,56,211,229,Bot,822947,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-29.parquet,False,2026-07-29,2026-07-29T22:40:00Z,TEX,TB,A,Ben Peoples,1,0,False,RELIEF_OR_BULK,19,4,3,0,0,0,1,0,0,https://statsapi.mlb.com/api/v1.1/game/822947/feed/live,both,True,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V109
687330,11,8,50,52,200,210,Top,822947,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-29.parquet,False,2026-07-29,2026-07-29T22:40:00Z,TB,TEX,H,Kevin Kelly,1,0,False,RELIEF_OR_BULK,11,3,3,0,0,0,0,3,0,https://statsapi.mlb.com/api/v1.1/game/822947/feed/live,both,True,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V109
693855,71,2,12,44,54,182,Top,822947,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-29.parquet,False,2026-07-29,2026-07-29T22:40:00Z,TB,TEX,H,Ian Seymour,1,0,False,RELIEF_OR_BULK,71,17,14,0,0,2,1,4,0,https://statsapi.mlb.com/api/v1.1/game/822947/feed/live,both,True,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V109
571510,89,1,4,53,17,198,Bot,823022,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-29.parquet,False,2026-07-29,2026-07-29T23:45:00Z,CHC,STL,A,Matthew Boyd,1,1,True,STARTER,89,28,21,0,0,4,2,5,0,https://statsapi.mlb.com/api/v1.1/game/823022/feed/live,both,True,True,P,Pitcher,STARTER/OPENER/BULK,True,QA_VALIDATED_CANONICAL_V109
573204,18,9,66,69,252,269,Bot,823022,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-29.parquet,False,2026-07-29,2026-07-29T23:45:00Z,CHC,STL,A,Caleb Thielbar,1,0,False,RELIEF_OR_BULK,18,4,3,0,0,1,0,2,0,https://statsapi.mlb.com/api/v1.1/game/823022/feed/live,both,True,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V109
