game_pk,pitcher_id,boxscore_np,games_pitched,savant_pitches,_merge,match
822702,592866,15,1,15,both,True
822702,641793,81,1,81,both,True
822702,643511,15,1,15,both,True
822702,668820,17,1,17,both,True
822702,678868,11,1,11,both,True
822702,686973,20,1,20,both,True
822702,687377,21,1,21,both,True
822702,687606,32,1,32,both,True
822702,702056,97,1,97,both,True
822947,641329,20,1,20,both,True
822947,664076,9,1,9,both,True
822947,668984,24,1,24,both,True
822947,669022,95,1,95,both,True
822947,687239,19,1,19,both,True
822947,687330,11,1,11,both,True
822947,693855,71,1,71,both,True
823022,571510,89,1,89,both,True
823022,573204,18,1,18,both,True
823022,592773,28,1,28,both,True
823022,657097,13,1,13,both,True
823022,663423,16,1,16,both,True
823022,666277,22,1,22,both,True
823022,669160,70,1,70,both,True
823022,676617,18,1,18,both,True
823022,677865,11,1,11,both,True
823022,703725,13,1,13,both,True
823192,623381,56,1,56,both,True
823192,656529,24,1,24,both,True
823192,657277,96,1,96,both,True
823192,668873,18,1,18,both,True
823192,669060,35,1,35,both,True
823192,676775,14,1,14,both,True
823192,676879,24,1,24,both,True
823192,683734,29,1,29,both,True
823192,694477,47,1,47,both,True
823273,593974,11,1,11,both,True
823273,606996,37,1,37,both,True
823273,656288,40,1,40,both,True
823273,657514,11,1,11,both,True
823273,669093,22,1,22,both,True
823273,687312,76,1,76,both,True
823273,688642,20,1,20,both,True
823273,695243,15,1,15,both,True
823273,699134,9,1,9,both,True
823351,593958,105,1,105,both,True
823351,669387,30,1,30,both,True
823351,683003,77,1,77,both,True
823351,805299,17,1,17,both,True
823596,596133,12,1,12,both,True
823596,623211,11,1,11,both,True
823596,640455,89,1,89,both,True
823596,641755,15,1,15,both,True
823596,642207,18,1,18,both,True
823596,664849,4,1,4,both,True
823596,682989,12,1,12,both,True
823596,689266,35,1,35,both,True
823596,700363,69,1,69,both,True
823596,800311,10,1,10,both,True
823598,519242,94,1,94,both,True
823598,621345,21,1,21,both,True
823598,628452,8,1,8,both,True
823598,650960,27,1,27,both,True
823598,669276,8,1,8,both,True
823598,672335,16,1,16,both,True
823598,681035,98,1,98,both,True
823598,800311,17,1,17,both,True
823677,657746,93,1,93,both,True
823677,663738,10,1,10,both,True
823677,674444,6,1,6,both,True
823677,677976,101,1,101,both,True
823677,696070,52,1,52,both,True
823837,664126,13,1,13,both,True
823837,666200,100,1,100,both,True
823837,676604,14,1,14,both,True
823837,680742,18,1,18,both,True
823837,686751,17,1,17,both,True
823837,687473,79,1,79,both,True
823837,690978,26,1,26,both,True
823924,621074,23,1,23,both,True
823924,621242,13,1,13,both,True
823924,641778,87,1,87,both,True
823924,656945,14,1,14,both,True
823924,676106,92,1,92,both,True
823924,677961,11,1,11,both,True
823924,681911,16,1,16,both,True
823924,695380,14,1,14,both,True
824002,489446,21,1,21,both,True
824002,595345,22,1,22,both,True
824002,608718,35,1,35,both,True
824002,650556,18,1,18,both,True
824002,656986,16,1,16,both,True
824002,669713,79,1,79,both,True
824002,680570,98,1,98,both,True
824002,815083,25,1,25,both,True
824242,445276,18,1,18,both,True
824242,552640,4,1,4,both,True
824242,621097,15,1,15,both,True
824242,623454,30,1,30,both,True
824242,640448,20,1,20,both,True
824242,664991,16,1,16,both,True
824242,666974,12,1,12,both,True
824242,669330,12,1,12,both,True
824242,669373,92,1,92,both,True
824242,669432,94,1,94,both,True
824242,669724,2,1,2,both,True
824242,670329,9,1,9,both,True
824242,689296,13,1,13,both,True
824242,805427,20,1,20,both,True
824487,572955,10,1,10,both,True
824487,657571,7,1,7,both,True
824487,663903,100,1,100,both,True
824487,670036,16,1,16,both,True
824487,670059,12,1,12,both,True
824487,670062,27,1,27,both,True
824487,671922,25,1,25,both,True
824487,676282,89,1,89,both,True
824487,680916,10,1,10,both,True
824487,681870,8,1,8,both,True
824487,683769,14,1,14,both,True
824487,695534,32,1,32,both,True
824567,518585,15,1,15,both,True
824567,621112,24,1,24,both,True
824567,642232,2,1,2,both,True
824567,657612,12,1,12,both,True
824567,663436,106,1,106,both,True
824567,663542,11,1,11,both,True
824567,663855,29,1,29,both,True
824567,666808,17,1,17,both,True
824567,669684,19,1,19,both,True
824567,670950,14,1,14,both,True
824567,691799,26,1,26,both,True
824567,693645,93,1,93,both,True
824973,547973,14,1,14,both,True
824973,594027,11,1,11,both,True
824973,660761,12,1,12,both,True
824973,663776,92,1,92,both,True
824973,665660,24,1,24,both,True
824973,669620,22,1,22,both,True
824973,669711,15,1,15,both,True
824973,676477,13,1,13,both,True
824973,682052,97,1,97,both,True
824973,686580,19,1,19,both,True
824973,696522,20,1,20,both,True
