game_pk,pitcher_id,boxscore_np,games_pitched,savant_pitches,_merge,match
822867,615698,87,1,87,both,True
822867,656529,20,1,20,both,True
822867,657277,96,1,96,both,True
822867,663884,22,1,22,both,True
822867,663941,17,1,17,both,True
822867,665665,4,1,4,both,True
822867,676775,10,1,10,both,True
822867,682608,12,1,12,both,True
822867,687239,27,1,27,both,True
823431,605400,97,1,97,both,True
823431,661395,15,1,15,both,True
823431,674841,81,1,81,both,True
823431,676680,14,1,14,both,True
823431,678868,13,1,13,both,True
823431,679775,20,1,20,both,True
823431,689147,21,1,21,both,True
823431,690925,8,1,8,both,True
823520,518585,10,1,10,both,True
823520,592773,11,1,11,both,True
823520,642232,16,1,16,both,True
823520,657612,27,1,27,both,True
823520,665645,28,1,28,both,True
823520,666277,18,1,18,both,True
823520,677865,24,1,24,both,True
823520,683409,37,1,37,both,True
823520,693645,83,1,83,both,True
823520,700241,91,1,91,both,True
823520,700669,24,1,24,both,True
823757,642397,35,1,35,both,True
823757,666808,9,1,9,both,True
823757,668831,43,1,43,both,True
823757,676879,38,1,38,both,True
823757,682254,18,1,18,both,True
823757,687075,64,1,64,both,True
823757,694477,13,1,13,both,True
823757,696149,96,1,96,both,True
824160,643511,12,1,12,both,True
824160,663893,21,1,21,both,True
824160,664299,85,1,85,both,True
824160,669456,87,1,87,both,True
824160,680755,19,1,19,both,True
824160,837227,34,1,34,both,True
824324,547179,75,1,75,both,True
824324,668984,23,1,23,both,True
824324,675627,28,1,28,both,True
824324,685299,58,1,58,both,True
824324,687330,1,1,1,both,True
824324,693855,90,1,90,both,True
824647,571510,92,1,92,both,True
824647,642546,28,1,28,both,True
824647,656945,14,1,14,both,True
824647,663423,22,1,22,both,True
824647,663765,14,1,14,both,True
824647,680736,91,1,91,both,True
824647,683618,30,1,30,both,True
825095,593974,25,1,25,both,True
825095,650633,104,1,104,both,True
825095,666661,18,1,18,both,True
825095,669093,7,1,7,both,True
825095,673513,22,1,22,both,True
825095,694297,90,1,90,both,True
825095,805299,12,1,12,both,True
