game_pk,pitcher_id,boxscore_np,games_pitched,savant_pitches,_merge,match
822860,656234,12,1,12,both,True
822860,656756,31,1,31,both,True
822860,668390,17,1,17,both,True
822860,668820,10,1,10,both,True
822860,676917,84,1,84,both,True
822860,677958,92,1,92,both,True
822860,682608,27,1,27,both,True
822860,702021,14,1,14,both,True
822937,453286,73,1,73,both,True
822937,592155,5,1,5,both,True
822937,623149,6,1,6,both,True
822937,641329,18,1,18,both,True
822937,643511,7,1,7,both,True
822937,656876,86,1,86,both,True
822937,663893,13,1,13,both,True
822937,669330,20,1,20,both,True
822937,680755,13,1,13,both,True
822937,687330,21,1,21,both,True
822937,689254,7,1,7,both,True
823342,445276,17,1,17,both,True
823342,596133,17,1,17,both,True
823342,621097,15,1,15,both,True
823342,640448,22,1,22,both,True
823342,642397,19,1,19,both,True
823342,663947,9,1,9,both,True
823342,666808,15,1,15,both,True
823342,682254,26,1,26,both,True
823342,694973,81,1,81,both,True
823342,695549,86,1,86,both,True
823342,805427,6,1,6,both,True
823424,605400,100,1,100,both,True
823424,645261,97,1,97,both,True
823424,661395,18,1,18,both,True
823424,667463,17,1,17,both,True
823424,680742,28,1,28,both,True
823424,680767,14,1,14,both,True
823587,476594,83,1,83,both,True
823587,650633,100,1,100,both,True
823587,650960,10,1,10,both,True
823587,669093,22,1,22,both,True
823587,673513,9,1,9,both,True
823587,673540,21,1,21,both,True
823587,681320,9,1,9,both,True
823587,681810,17,1,17,both,True
823587,702752,13,1,13,both,True
823664,621345,16,1,16,both,True
823664,656546,20,1,20,both,True
823664,667297,16,1,16,both,True
823664,669276,13,1,13,both,True
823664,671737,88,1,88,both,True
823664,672782,13,1,13,both,True
823664,678061,13,1,13,both,True
823664,681892,17,1,17,both,True
823664,682989,22,1,22,both,True
823664,689266,12,1,12,both,True
823664,700363,75,1,75,both,True
823748,622554,20,1,20,both,True
823748,622608,14,1,14,both,True
823748,642100,2,1,2,both,True
823748,660825,19,1,19,both,True
823748,662253,9,1,9,both,True
823748,669060,30,1,30,both,True
823748,669084,47,1,47,both,True
823748,669160,66,1,66,both,True
823748,669302,100,1,100,both,True
823748,678606,13,1,13,both,True
823748,681982,21,1,21,both,True
824076,518886,13,1,13,both,True
824076,605488,85,1,85,both,True
824076,607625,96,1,96,both,True
824076,656240,7,1,7,both,True
824076,656638,10,1,10,both,True
824076,665660,10,1,10,both,True
824076,674444,17,1,17,both,True
824076,680723,26,1,26,both,True
824076,696522,16,1,16,both,True
824155,595345,20,1,20,both,True
824155,605242,22,1,22,both,True
824155,623352,19,1,19,both,True
824155,642048,25,1,25,both,True
824155,650556,14,1,14,both,True
824155,656986,18,1,18,both,True
824155,684665,6,1,6,both,True
824155,700712,94,1,94,both,True
824155,805123,12,1,12,both,True
824155,814490,89,1,89,both,True
824318,592779,15,1,15,both,True
824318,605447,8,1,8,both,True
824318,607536,66,1,66,both,True
824318,623474,13,1,13,both,True
824318,656945,8,1,8,both,True
824318,657514,6,1,6,both,True
824318,669165,21,1,21,both,True
824318,676263,13,1,13,both,True
824318,677955,12,1,12,both,True
824318,681911,18,1,18,both,True
824318,693308,28,1,28,both,True
824318,808963,99,1,99,both,True
824318,815081,19,1,19,both,True
824394,605288,80,1,80,both,True
824394,671922,12,1,12,both,True
824394,681870,16,1,16,both,True
824394,681916,30,1,30,both,True
824394,683363,25,1,25,both,True
824394,683769,4,1,4,both,True
824394,800048,98,1,98,both,True
824476,594580,23,1,23,both,True
824476,641941,19,1,19,both,True
824476,656271,16,1,16,both,True
824476,669461,100,1,100,both,True
824476,677865,29,1,29,both,True
824476,682825,23,1,23,both,True
824476,695505,104,1,104,both,True
824476,703725,12,1,12,both,True
824640,573204,6,1,6,both,True
824640,605280,86,1,86,both,True
824640,650644,34,1,34,both,True
824640,656794,34,1,34,both,True
824640,663423,17,1,17,both,True
824640,664353,68,1,68,both,True
824640,669020,18,1,18,both,True
824640,691799,12,1,12,both,True
824722,547973,14,1,14,both,True
824722,594027,9,1,9,both,True
824722,642528,16,1,16,both,True
824722,656464,3,1,3,both,True
824722,663558,26,1,26,both,True
824722,666661,28,1,28,both,True
824722,669062,23,1,23,both,True
824722,669711,31,1,31,both,True
824722,694297,94,1,94,both,True
824722,801139,98,1,98,both,True
824722,805299,20,1,20,both,True
824801,518585,19,1,19,both,True
824801,605135,95,1,95,both,True
824801,621112,20,1,20,both,True
824801,657612,16,1,16,both,True
824801,664991,5,1,5,both,True
824801,666974,6,1,6,both,True
824801,670280,12,1,12,both,True
824801,670329,13,1,13,both,True
824801,676742,18,1,18,both,True
824801,687396,13,1,13,both,True
824801,695380,15,1,15,both,True
824801,701542,90,1,90,both,True
