date,game_pk,team,match_excluding_er,sum_bf,sum_outs,sum_r,sum_h,sum_bb,sum_k,sum_hr,team_bf,team_outs,team_r,team_h,team_bb,team_k,team_hr,sum_er,team_er
2026-05-24,822813,PIT,True,38,27,1,5,5,8,0,38,27,1,5,5,8,0,1,1
2026-05-24,822813,TOR,True,37,27,4,6,4,12,3,37,27,4,6,4,12,3,4,4
2026-05-24,823220,CWS,True,39,24,8,11,2,6,2,39,24,8,11,2,6,2,8,8
2026-05-24,823220,SF,True,39,27,5,4,8,8,2,39,27,5,4,8,8,2,5,5
2026-05-24,823297,ATH,True,37,27,2,9,4,7,1,37,27,2,9,4,7,1,2,2
2026-05-24,823297,SD,True,43,27,5,10,7,11,1,43,27,5,10,7,11,1,5,5
2026-05-24,823459,CLE,True,37,27,1,6,4,10,0,37,27,1,6,4,10,0,1,1
2026-05-24,823459,PHI,True,34,27,3,9,2,5,1,34,27,3,9,2,5,1,3,3
2026-05-24,823544,TB,True,29,24,2,7,2,6,1,29,24,2,7,2,6,1,2,2
2026-05-24,823544,NYY,True,36,27,0,7,5,6,0,36,27,0,7,5,6,0,0,0
2026-05-24,823786,LAD,True,33,27,1,7,1,7,0,33,27,1,7,1,7,0,1,1
2026-05-24,823786,MIL,True,40,27,5,6,6,12,1,40,27,5,6,6,12,1,5,5
2026-05-24,823861,NYM,True,39,25,4,9,5,6,1,39,25,4,9,5,6,1,4,4
2026-05-24,823861,MIA,True,37,27,0,5,5,8,0,37,27,0,5,5,8,0,0,0
2026-05-24,824028,TEX,True,33,26,2,4,2,12,0,33,26,2,4,2,12,0,1,1
2026-05-24,824028,LAA,True,31,27,1,3,1,16,1,31,27,1,3,1,16,1,1,1
2026-05-24,824108,SEA,True,39,24,8,11,4,5,0,39,24,8,11,4,5,0,8,8
2026-05-24,824108,KC,True,41,27,6,12,2,5,1,41,27,6,12,2,5,1,6,6
2026-05-24,824676,HOU,True,40,27,5,7,7,5,1,40,27,5,7,7,5,1,5,5
2026-05-24,824676,CHC,True,37,27,8,9,2,8,3,37,27,8,9,2,8,3,8,8
2026-05-24,824759,MIN,True,38,27,5,11,1,7,2,38,27,5,11,1,7,2,5,5
2026-05-24,824759,BOS,True,43,27,6,12,5,12,0,43,27,6,12,5,12,0,6,6
2026-05-24,824839,DET,True,36,26,5,5,5,6,2,36,26,5,5,5,6,2,5,5
2026-05-24,824839,BAL,True,39,27,3,7,4,6,0,39,27,3,7,4,6,0,1,1
2026-05-24,824840,DET,True,35,27,1,3,5,9,0,35,27,1,3,5,9,0,1,1
2026-05-24,824840,BAL,True,37,27,4,7,3,3,1,37,27,4,7,3,3,1,4,4
2026-05-24,824921,WSH,True,37,27,1,6,3,8,0,37,27,1,6,3,8,0,1,1
2026-05-24,824921,ATL,True,36,27,2,6,4,5,0,36,27,2,6,4,5,0,2,2
2026-05-24,825081,COL,True,36,24,9,13,0,6,0,36,24,9,13,0,6,0,9,9
2026-05-24,825081,AZ,True,34,27,1,6,3,4,0,34,27,1,6,3,4,0,1,1
