date,game_pk,team,match_excluding_er,sum_bf,sum_outs,sum_r,sum_h,sum_bb,sum_k,sum_hr,team_bf,team_outs,team_r,team_h,team_bb,team_k,team_hr,sum_er,team_er
2026-05-12,822817,TB,True,41,30,6,7,3,12,0,41,30,6,7,3,12,0,5,5
2026-05-12,822817,TOR,True,48,30,7,13,6,8,1,48,30,7,13,6,8,1,6,6
2026-05-12,822903,AZ,True,38,24,7,10,2,10,2,38,24,7,10,2,10,2,4,4
2026-05-12,822903,TEX,True,35,27,4,4,4,5,1,35,27,4,4,4,5,1,4,4
2026-05-12,823385,COL,True,36,24,3,9,4,7,0,36,24,3,9,4,7,0,3,3
2026-05-12,823385,PIT,True,31,27,1,4,0,10,0,31,27,1,4,0,10,0,1,1
2026-05-12,823632,DET,True,45,24,10,13,6,8,0,45,24,10,13,6,8,0,7,7
2026-05-12,823632,NYM,True,39,27,2,10,3,11,1,39,27,2,10,3,11,1,2,2
2026-05-12,823712,MIA,True,35,24,3,4,6,10,1,35,24,3,4,6,10,1,3,3
2026-05-12,823712,MIN,True,29,27,0,2,0,7,0,29,27,0,2,0,7,0,0,0
2026-05-12,823790,SD,True,36,24,6,11,2,9,1,36,24,6,11,2,9,1,6,6
2026-05-12,823790,MIL,True,37,27,4,8,3,13,1,37,27,4,8,3,13,1,4,4
2026-05-12,823951,SF,True,37,27,2,4,5,8,1,37,27,2,4,5,8,1,2,2
2026-05-12,823951,LAD,True,38,27,6,10,1,11,3,38,27,6,10,1,11,3,6,6
2026-05-12,824197,SEA,True,35,27,2,5,3,12,0,35,27,2,5,3,12,0,2,2
2026-05-12,824197,HOU,True,45,27,10,11,6,4,2,45,27,10,11,6,4,2,10,10
2026-05-12,824442,LAA,True,31,24,3,4,4,4,1,31,24,3,4,4,4,1,2,2
2026-05-12,824442,CLE,True,39,27,2,8,4,13,1,39,27,2,8,4,13,1,2,2
2026-05-12,824521,WSH,True,42,27,4,10,3,10,0,42,27,4,10,3,10,0,3,3
2026-05-12,824521,CIN,True,45,27,10,13,5,10,6,45,27,10,13,5,10,6,10,10
2026-05-12,824604,KC,True,36,24,6,7,4,11,3,36,24,6,7,4,11,3,6,6
2026-05-12,824604,CWS,True,40,27,5,11,2,5,2,40,27,5,11,2,5,2,5,5
2026-05-12,824764,PHI,True,34,27,1,7,1,7,0,34,27,1,7,1,7,0,1,1
2026-05-12,824764,BOS,True,34,27,2,5,2,9,1,34,27,2,5,2,9,1,2,2
2026-05-12,824843,NYY,True,36,27,2,6,1,8,0,36,27,2,6,1,8,0,2,2
2026-05-12,824843,BAL,True,39,27,6,9,6,7,2,39,27,6,9,6,7,2,6,6
2026-05-12,824927,CHC,True,35,24,5,11,2,5,2,35,24,5,11,2,5,2,5,5
2026-05-12,824927,ATL,True,33,27,2,1,5,9,1,33,27,2,1,5,9,1,2,2
2026-05-12,825011,STL,True,36,27,4,6,5,7,1,36,27,4,6,5,7,1,4,4
2026-05-12,825011,ATH,True,42,27,6,11,4,9,1,42,27,6,11,4,9,1,6,6
