date,game_pk,team,match_excluding_er,sum_bf,sum_outs,sum_r,sum_h,sum_bb,sum_k,sum_hr,team_bf,team_outs,team_r,team_h,team_bb,team_k,team_hr,sum_er,team_er
2026-06-13,822725,SEA,True,38,24,8,10,3,7,1,38,24,8,10,3,7,1,5,5
2026-06-13,822725,WSH,True,38,27,3,8,3,8,1,38,27,3,8,3,8,1,3,3
2026-06-13,822802,NYY,True,38,27,1,6,7,11,1,38,27,1,6,7,11,1,1,1
2026-06-13,822802,TOR,True,34,27,3,5,2,9,2,34,27,3,5,2,9,2,3,3
2026-06-13,823213,CHC,True,37,27,1,7,4,7,0,37,27,1,7,4,7,0,1,1
2026-06-13,823213,SF,True,45,27,6,11,4,12,3,45,27,6,11,4,12,3,6,6
2026-06-13,823369,MIA,True,38,24,3,8,4,11,0,38,24,3,8,4,11,0,3,3
2026-06-13,823369,PIT,True,37,27,2,7,2,10,0,37,27,2,7,2,10,0,2,2
2026-06-13,823616,ATL,True,33,27,1,6,2,10,0,33,27,1,6,2,10,0,1,1
2026-06-13,823616,NYM,True,34,27,3,7,0,10,2,34,27,3,7,0,10,2,3,3
2026-06-13,823694,STL,True,37,27,6,7,5,8,3,37,27,6,7,5,8,3,6,6
2026-06-13,823694,MIN,True,41,27,9,13,3,5,4,41,27,9,13,3,5,4,9,9
2026-06-13,823776,PHI,True,43,27,8,12,4,6,3,43,27,8,12,4,6,3,8,8
2026-06-13,823776,MIL,True,47,27,9,17,3,15,2,47,27,9,17,3,15,2,9,9
2026-06-13,824019,TB,True,41,24,8,15,2,11,1,41,24,8,15,2,11,1,7,7
2026-06-13,824019,LAA,True,35,27,0,5,4,8,0,35,27,0,5,4,8,0,0,0
2026-06-13,824100,HOU,True,39,27,7,11,3,6,1,39,27,7,11,3,6,1,6,6
2026-06-13,824100,KC,True,40,27,8,11,1,5,4,40,27,8,11,1,5,4,8,8
2026-06-13,824426,DET,True,33,24,3,8,1,6,1,33,24,3,8,1,6,1,2,2
2026-06-13,824426,CLE,True,39,27,1,9,2,10,0,39,27,1,9,2,10,0,1,1
2026-06-13,824508,AZ,True,27,24,2,3,0,10,1,27,24,2,3,0,10,1,2,2
2026-06-13,824508,CIN,True,40,27,1,7,3,8,1,40,27,1,7,3,8,1,1,1
2026-06-13,824587,LAD,True,29,27,1,1,0,7,1,29,27,1,1,0,7,1,1,1
2026-06-13,824587,CWS,True,46,27,7,10,10,11,3,46,27,7,10,10,11,3,7,7
2026-06-13,824749,TEX,True,35,24,6,11,1,8,1,35,24,6,11,1,8,1,6,6
2026-06-13,824749,BOS,True,40,27,3,10,2,12,1,40,27,3,10,2,12,1,3,3
2026-06-13,824828,SD,True,39,27,3,10,3,7,1,39,27,3,10,3,7,1,3,3
2026-06-13,824828,BAL,True,43,27,9,10,6,8,5,43,27,9,10,6,8,5,9,9
2026-06-13,824995,COL,True,40,24,7,11,3,6,1,40,24,7,11,3,6,1,7,7
2026-06-13,824995,ATH,True,36,27,5,8,4,7,1,36,27,5,8,4,7,1,5,5
