date,game_pk,team,match_excluding_er,sum_bf,sum_outs,sum_r,sum_h,sum_bb,sum_k,sum_hr,team_bf,team_outs,team_r,team_h,team_bb,team_k,team_hr,sum_er,team_er
2026-08-19,822860,WSH,True,32,27,0,4,1,13,0,32,27,0,4,1,13,0,0,0
2026-08-19,822860,TEX,True,40,27,6,9,3,5,2,40,27,6,9,3,5,2,5,5
2026-08-19,822937,TOR,True,35,24,7,8,3,5,1,35,24,7,8,3,5,1,7,7
2026-08-19,822937,TB,True,39,27,6,9,3,7,1,39,27,6,9,3,7,1,6,6
2026-08-19,823342,DET,True,38,26,4,8,5,8,3,38,26,4,8,5,8,3,4,4
2026-08-19,823342,PIT,True,37,27,3,7,5,11,0,37,27,3,7,5,11,0,3,3
2026-08-19,823424,MIA,True,34,24,4,10,1,1,1,34,24,4,10,1,1,1,4,4
2026-08-19,823424,PHI,True,35,27,1,7,1,10,1,35,27,1,7,1,10,1,1,1
2026-08-19,823587,SD,True,33,24,4,7,3,4,1,33,24,4,7,3,4,1,3,3
2026-08-19,823587,NYM,True,36,27,2,5,5,12,0,36,27,2,5,5,12,0,2,2
2026-08-19,823664,ATL,True,38,24,6,10,4,4,0,38,24,6,10,4,4,0,6,6
2026-08-19,823664,MIN,True,38,27,4,7,4,14,0,38,27,4,7,4,14,0,4,4
2026-08-19,823748,SEA,True,40,27,5,8,5,10,1,40,27,5,8,5,10,1,5,5
2026-08-19,823748,MIL,True,42,27,7,10,5,11,0,42,27,7,10,5,11,0,7,7
2026-08-19,824076,ATH,True,41,24,9,11,6,2,1,41,24,9,11,6,2,1,9,9
2026-08-19,824076,KC,True,37,27,7,11,0,6,1,37,27,7,11,0,6,1,7,7
2026-08-19,824155,LAA,True,31,24,3,5,2,12,1,31,24,3,5,2,12,1,3,3
2026-08-19,824155,HOU,True,37,27,2,5,5,11,0,37,27,2,5,5,11,0,2,2
2026-08-19,824318,LAD,True,41,30,4,9,3,15,1,41,30,4,9,3,15,1,4,4
2026-08-19,824318,COL,True,43,30,6,11,2,12,2,43,30,6,11,2,12,2,5,5
2026-08-19,824394,SF,True,35,27,0,6,2,8,0,35,27,0,6,2,8,0,0,0
2026-08-19,824394,CLE,True,34,27,1,7,0,15,0,34,27,1,7,0,15,0,1,1
2026-08-19,824476,STL,True,33,24,5,7,2,12,1,33,24,5,7,2,12,1,5,5
2026-08-19,824476,CIN,True,42,27,4,9,6,12,1,42,27,4,9,6,12,1,4,4
2026-08-19,824640,CWS,True,30,27,0,2,3,10,0,30,27,0,2,3,10,0,0,0
2026-08-19,824640,CHC,True,40,27,3,9,6,5,0,40,27,3,9,6,5,0,3,3
2026-08-19,824722,AZ,True,41,30,6,9,2,10,3,41,30,6,9,2,10,3,5,5
2026-08-19,824722,BOS,True,45,30,7,10,8,10,1,45,30,7,10,8,10,1,6,6
2026-08-19,824801,NYY,True,37,27,3,6,3,11,2,37,27,3,6,3,11,2,3,3
2026-08-19,824801,BAL,True,39,27,5,10,3,10,1,39,27,5,10,3,10,1,5,5
