date,game_pk,team,match_excluding_er,sum_bf,sum_outs,sum_r,sum_h,sum_bb,sum_k,sum_hr,team_bf,team_outs,team_r,team_h,team_bb,team_k,team_hr,sum_er,team_er
2026-06-18,822889,MIN,True,40,27,3,11,3,10,3,40,27,3,11,3,10,3,3,3
2026-06-18,822889,TEX,True,42,27,9,13,3,8,3,42,27,9,13,3,8,3,9,9
2026-06-18,823125,BAL,True,31,24,3,5,2,10,0,31,24,3,5,2,10,0,3,3
2026-06-18,823125,SEA,True,33,27,0,3,3,11,0,33,27,0,3,3,11,0,0,0
2026-06-18,823448,NYM,True,38,27,4,7,3,10,0,38,27,4,7,3,10,0,2,2
2026-06-18,823448,PHI,True,41,27,6,11,3,9,2,41,27,6,11,3,9,2,5,5
2026-06-18,823533,CWS,True,31,27,1,6,1,10,1,31,27,1,6,1,10,1,1,1
2026-06-18,823533,NYY,True,35,27,5,6,1,11,2,35,27,5,6,1,11,2,5,5
2026-06-18,823772,CLE,True,41,27,2,5,9,13,0,41,27,2,5,9,13,0,2,2
2026-06-18,823772,MIL,True,42,27,4,7,8,9,3,42,27,4,7,8,9,3,4,4
2026-06-18,824098,STL,True,44,24,14,17,2,5,3,44,24,14,17,2,5,3,11,11
2026-06-18,824098,KC,True,48,27,6,13,6,8,0,48,27,6,13,6,8,0,5,5
2026-06-18,824748,TOR,True,32,27,3,5,0,6,2,32,27,3,5,0,6,2,3,3
2026-06-18,824748,BOS,True,36,27,4,10,1,6,2,36,27,4,10,1,6,2,4,4
2026-06-18,824989,LAA,True,36,24,5,8,3,5,2,36,24,5,8,3,5,2,5,5
2026-06-18,824989,ATH,True,34,27,0,4,4,11,0,34,27,0,4,4,11,0,0,0
