date,game_pk,team,match_excluding_er,sum_bf,sum_outs,sum_r,sum_h,sum_bb,sum_k,sum_hr,team_bf,team_outs,team_r,team_h,team_bb,team_k,team_hr,sum_er,team_er
2026-05-03,822742,MIL,True,31,24,3,7,1,9,0,31,24,3,7,1,9,0,3,3
2026-05-03,822742,WSH,True,33,27,2,4,2,6,0,33,27,2,4,2,6,0,2,2
2026-05-03,822987,SF,True,39,27,2,8,4,6,0,39,27,2,8,4,6,0,1,1
2026-05-03,822987,TB,True,36,30,1,6,2,5,0,36,30,1,6,2,5,0,1,1
2026-05-03,823065,LAD,True,35,27,1,7,2,2,0,35,27,1,7,2,2,0,1,1
2026-05-03,823065,STL,True,40,27,4,10,4,5,0,40,27,4,10,4,5,0,3,3
2026-05-03,823145,KC,True,33,27,1,4,3,10,0,33,27,1,4,3,10,0,1,1
2026-05-03,823145,SEA,True,39,27,4,8,5,7,0,39,27,4,8,5,7,0,4,4
2026-05-03,823307,CWS,True,33,24,4,9,2,8,2,33,24,4,9,2,8,2,3,3
2026-05-03,823307,SD,True,35,27,3,7,3,15,2,35,27,3,7,3,15,2,3,3
2026-05-03,823387,CIN,True,30,24,1,5,3,7,0,30,24,1,5,3,7,0,1,1
2026-05-03,823387,PIT,True,31,27,0,4,2,8,0,31,27,0,4,2,8,0,0,0
2026-05-03,823555,BAL,True,43,24,11,15,3,3,3,43,24,11,15,3,3,3,11,11
2026-05-03,823555,NYY,True,36,27,3,9,3,9,0,36,27,3,9,3,9,0,3,3
2026-05-03,823711,TOR,True,36,24,4,9,4,9,0,36,24,4,9,4,9,0,4,4
2026-05-03,823711,MIN,True,41,27,3,11,3,9,1,41,27,3,11,3,9,1,3,3
2026-05-03,823875,PHI,True,35,27,2,9,0,10,1,35,27,2,9,0,10,1,2,2
2026-05-03,823875,MIA,True,41,27,7,11,3,6,1,41,27,7,11,3,6,1,7,7
2026-05-03,824043,NYM,True,35,27,1,6,3,11,0,35,27,1,6,3,11,0,1,1
2026-05-03,824043,LAA,True,40,27,5,7,4,9,2,40,27,5,7,4,9,2,5,5
2026-05-03,824285,TEX,True,33,24,7,8,1,12,1,33,24,7,8,1,12,1,7,7
2026-05-03,824285,DET,True,36,27,1,7,2,7,0,36,27,1,7,2,7,0,1,1
2026-05-03,824364,ATL,True,43,27,6,11,6,13,3,43,27,6,11,6,13,3,6,6
2026-05-03,824364,COL,True,45,27,11,14,6,9,2,45,27,11,14,6,9,2,11,11
2026-05-03,824687,AZ,True,42,24,8,12,6,8,1,42,24,8,12,6,8,1,8,8
2026-05-03,824687,CHC,True,37,27,4,7,3,8,2,37,27,4,7,3,8,2,4,4
2026-05-03,824769,HOU,True,43,30,1,9,4,11,1,43,30,1,9,4,11,1,1,1
2026-05-03,824769,BOS,True,43,30,3,10,5,9,0,43,30,3,10,5,9,0,2,2
2026-05-03,825013,CLE,True,38,24,7,11,3,9,3,38,24,7,11,3,9,3,7,7
2026-05-03,825013,ATH,True,36,27,1,7,3,5,1,36,27,1,7,3,5,1,1,1
