game_pk,pitcher_id,boxscore_np,games_pitched,savant_pitches,_merge,match
822748,527048,52,1,52,both,True
822748,641755,19,1,19,both,True
822748,641793,96,1,96,both,True
822748,642759,12,1,12,both,True
822748,663158,8,1,8,both,True
822748,669276,13,1,13,both,True
822748,680730,23,1,23,both,True
822748,800311,74,1,74,both,True
822913,641302,29,1,29,both,True
822913,642397,27,1,27,both,True
822913,642701,9,1,9,both,True
822913,656222,9,1,9,both,True
822913,668390,19,1,19,both,True
822913,677952,94,1,94,both,True
822913,683004,84,1,84,both,True
822913,686560,7,1,7,both,True
822993,607259,95,1,95,both,True
822993,656271,9,1,9,both,True
822993,663574,6,1,6,both,True
822993,682227,87,1,87,both,True
822993,683175,29,1,29,both,True
822993,687330,13,1,13,both,True
823147,643410,18,1,18,both,True
823147,650644,85,1,85,both,True
823147,662253,17,1,17,both,True
823147,666374,10,1,10,both,True
823147,669270,11,1,11,both,True
823147,669302,89,1,89,both,True
823147,669620,6,1,6,both,True
823147,678606,26,1,26,both,True
823147,681867,9,1,9,both,True
823147,686993,13,1,13,both,True
823231,641816,91,1,91,both,True
823231,660271,91,1,91,both,True
823231,668873,13,1,13,both,True
823231,669165,11,1,11,both,True
823231,676254,16,1,16,both,True
823231,676263,18,1,18,both,True
823641,548384,16,1,16,both,True
823641,573124,12,1,12,both,True
823641,596133,30,1,30,both,True
823641,605280,88,1,88,both,True
823641,623437,17,1,17,both,True
823641,679358,11,1,11,both,True
823641,687570,82,1,82,both,True
823641,696070,35,1,35,both,True
823878,656848,13,1,13,both,True
823878,664126,12,1,12,both,True
823878,669199,9,1,9,both,True
823878,669622,9,1,9,both,True
823878,676083,56,1,56,both,True
823878,677053,13,1,13,both,True
823878,681517,89,1,89,both,True
823878,681676,17,1,17,both,True
823878,694335,8,1,8,both,True
823878,700669,18,1,18,both,True
824044,573009,23,1,23,both,True
824044,605447,20,1,20,both,True
824044,608718,12,1,12,both,True
824044,641778,79,1,79,both,True
824044,666171,21,1,21,both,True
824044,667297,24,1,24,both,True
824044,667755,84,1,84,both,True
824044,680755,20,1,20,both,True
824044,681217,17,1,17,both,True
824123,605135,88,1,88,both,True
824123,608379,89,1,89,both,True
824123,656638,18,1,18,both,True
824123,666974,11,1,11,both,True
824123,669212,22,1,22,both,True
824123,669330,10,1,10,both,True
824123,689296,22,1,22,both,True
824123,696131,24,1,24,both,True
824286,445276,36,1,36,both,True
824286,640448,7,1,7,both,True
824286,663554,88,1,88,both,True
824286,669084,32,1,32,both,True
824286,676684,22,1,22,both,True
824286,692230,35,1,35,both,True
824286,694477,80,1,80,both,True
824367,593974,17,1,17,both,True
824367,606996,42,1,42,both,True
824367,608372,101,1,101,both,True
824367,621111,82,1,82,both,True
824367,622608,32,1,32,both,True
824367,677955,29,1,29,both,True
824367,688158,38,1,38,both,True
824449,595345,16,1,16,both,True
824449,660853,24,1,24,both,True
824449,663567,96,1,96,both,True
824449,670036,18,1,18,both,True
824449,676440,95,1,95,both,True
824449,681870,17,1,17,both,True
824449,683769,5,1,5,both,True
824449,805123,17,1,17,both,True
824688,571510,84,1,84,both,True
824688,571948,20,1,20,both,True
824688,592836,64,1,64,both,True
824688,656686,12,1,12,both,True
824688,660604,44,1,44,both,True
824688,676962,37,1,37,both,True
824688,679775,15,1,15,both,True
824774,608331,100,1,100,both,True
824774,624133,71,1,71,both,True
824774,677161,11,1,11,both,True
824774,687396,26,1,26,both,True
824774,700842,41,1,41,both,True
825097,593958,96,1,96,both,True
825097,608371,24,1,24,both,True
825097,623149,16,1,16,both,True
825097,641743,92,1,92,both,True
825097,656794,44,1,44,both,True
825097,657044,19,1,19,both,True
825097,663542,32,1,32,both,True
825097,663855,12,1,12,both,True
825097,664199,13,1,13,both,True
825097,666661,14,1,14,both,True
