game_pk,pitcher_id,boxscore_np,games_pitched,savant_pitches,_merge,match
822738,571945,93,1,93,both,True
822738,663992,27,1,27,both,True
822738,666974,17,1,17,both,True
822738,669330,38,1,38,both,True
822738,670329,18,1,18,both,True
822738,687064,70,1,70,both,True
822738,687606,19,1,19,both,True
822738,689296,17,1,17,both,True
822738,695418,27,1,27,both,True
822982,641329,10,1,10,both,True
822982,656876,93,1,93,both,True
822982,663969,43,1,43,both,True
822982,664076,11,1,11,both,True
822982,667463,12,1,12,both,True
822982,687330,21,1,21,both,True
822982,691587,102,1,102,both,True
822982,693855,7,1,7,both,True
823058,663568,82,1,82,both,True
823058,663738,21,1,21,both,True
823058,668674,22,1,22,both,True
823058,669467,99,1,99,both,True
823058,677865,14,1,14,both,True
823058,690155,9,1,9,both,True
823058,694335,15,1,15,both,True
823138,608337,78,1,78,both,True
823138,669923,98,1,98,both,True
823138,673513,33,1,33,both,True
823138,681867,19,1,19,both,True
823138,682445,25,1,25,both,True
823138,695380,26,1,26,both,True
823138,699134,28,1,28,both,True
823381,554430,98,1,98,both,True
823381,621383,8,1,8,both,True
823381,642701,12,1,12,both,True
823381,664875,12,1,12,both,True
823381,670990,18,1,18,both,True
823381,676755,15,1,15,both,True
823381,680742,17,1,17,both,True
823381,694973,92,1,92,both,True
823628,518585,13,1,13,both,True
823628,640455,57,1,57,both,True
823628,642207,14,1,14,both,True
823628,642232,21,1,21,both,True
823628,642547,96,1,96,both,True
823628,656234,18,1,18,both,True
823628,657612,10,1,10,both,True
823628,666808,15,1,15,both,True
823628,670280,23,1,23,both,True
823628,695684,64,1,64,both,True
823708,472610,22,1,22,both,True
823708,573124,8,1,8,both,True
823708,607455,18,1,18,both,True
823708,623437,11,1,11,both,True
823708,641927,77,1,77,both,True
823708,663765,19,1,19,both,True
823708,669084,21,1,21,both,True
823708,681982,29,1,29,both,True
823708,688107,79,1,79,both,True
823708,702193,12,1,12,both,True
824034,489446,10,1,10,both,True
824034,680570,79,1,79,both,True
824034,681911,13,1,13,both,True
824034,694646,16,1,16,both,True
824034,696270,35,1,35,both,True
824034,808963,91,1,91,both,True
824034,815083,27,1,27,both,True
824034,820862,5,1,5,both,True
824192,543135,94,1,94,both,True
824192,663567,93,1,93,both,True
824192,675989,51,1,51,both,True
824192,686560,17,1,17,both,True
824279,572143,14,1,14,both,True
824279,573009,21,1,21,both,True
824279,592332,97,1,97,both,True
824279,643511,20,1,20,both,True
824279,646241,29,1,29,both,True
824279,656427,90,1,90,both,True
824279,684320,14,1,14,both,True
824358,547179,101,1,101,both,True
824358,623149,16,1,16,both,True
824358,647336,98,1,98,both,True
824358,657044,3,1,3,both,True
824358,664199,7,1,7,both,True
824358,666661,4,1,4,both,True
824358,678020,14,1,14,both,True
824358,680604,45,1,45,both,True
824358,680767,11,1,11,both,True
824358,694297,16,1,16,both,True
824436,622088,13,1,13,both,True
824436,656271,17,1,17,both,True
824436,663903,86,1,86,both,True
824436,668909,93,1,93,both,True
824436,676051,27,1,27,both,True
824436,682120,19,1,19,both,True
824436,683175,33,1,33,both,True
824599,571948,18,1,18,both,True
824599,607067,83,1,83,both,True
824599,607200,92,1,92,both,True
824599,622554,32,1,32,both,True
824599,656794,21,1,21,both,True
824599,657097,24,1,24,both,True
824599,663542,19,1,19,both,True
824599,664208,18,1,18,both,True
824599,669020,2,1,2,both,True
824599,691799,25,1,25,both,True
824599,694037,14,1,14,both,True
824599,699823,16,1,16,both,True
824923,625643,26,1,26,both,True
824923,641755,15,1,15,both,True
824923,656550,87,1,87,both,True
824923,670245,48,1,48,both,True
824923,678394,98,1,98,both,True
825006,605288,93,1,93,both,True
825006,605488,92,1,92,both,True
825006,656529,10,1,10,both,True
825006,660761,21,1,21,both,True
825006,665622,20,1,20,both,True
825006,666126,18,1,18,both,True
825006,666711,12,1,12,both,True
825006,676775,18,1,18,both,True
825006,686993,23,1,23,both,True
