game_pk,pitcher_id,boxscore_np,games_pitched,savant_pitches,_merge,match
822700,592866,36,1,36,both,True
822700,622088,27,1,27,both,True
822700,656234,12,1,12,both,True
822700,656271,18,1,18,both,True
822700,663903,103,1,103,both,True
822700,695418,51,1,51,both,True
822700,702021,41,1,41,both,True
822862,544150,32,1,32,both,True
822862,552640,6,1,6,both,True
822862,656756,79,1,79,both,True
822862,668390,42,1,42,both,True
822862,677958,69,1,69,both,True
822862,682274,32,1,32,both,True
822862,695380,14,1,14,both,True
822862,700249,61,1,61,both,True
823020,547179,97,1,97,both,True
823020,656786,7,1,7,both,True
823020,666277,21,1,21,both,True
823020,676617,8,1,8,both,True
823020,677865,9,1,9,both,True
823020,685299,48,1,48,both,True
823020,700241,102,1,102,both,True
823104,571927,14,1,14,both,True
823104,592155,14,1,14,both,True
823104,621074,2,1,2,both,True
823104,660825,21,1,21,both,True
823104,668984,14,1,14,both,True
823104,676106,96,1,96,both,True
823104,678606,22,1,22,both,True
823104,689546,6,1,6,both,True
823104,693855,98,1,98,both,True
823190,445276,15,1,15,both,True
823190,640448,18,1,18,both,True
823190,656529,12,1,12,both,True
823190,657277,100,1,100,both,True
823190,663947,12,1,12,both,True
823190,671345,18,1,18,both,True
823190,675512,92,1,92,both,True
823190,681916,17,1,17,both,True
823190,805427,23,1,23,both,True
823268,606996,7,1,7,both,True
823268,664299,86,1,86,both,True
823268,669093,12,1,12,both,True
823268,681190,62,1,62,both,True
823268,687911,24,1,24,both,True
823268,699134,17,1,17,both,True
823268,805123,25,1,25,both,True
823345,489446,29,1,29,both,True
823345,640455,91,1,91,both,True
823345,642397,24,1,24,both,True
823345,666808,28,1,28,both,True
823345,674073,29,1,29,both,True
823345,681895,24,1,24,both,True
823345,682254,15,1,15,both,True
823345,683003,69,1,69,both,True
823345,804668,8,1,8,both,True
823425,548384,6,1,6,both,True
823425,641835,16,1,16,both,True
823425,643511,13,1,13,both,True
823425,661395,11,1,11,both,True
823425,663893,22,1,22,both,True
823425,666200,100,1,100,both,True
823425,668873,13,1,13,both,True
823425,669456,97,1,97,both,True
823425,680755,17,1,17,both,True
823425,681751,14,1,14,both,True
823425,689147,27,1,27,both,True
823425,689254,11,1,11,both,True
823425,693686,4,1,4,both,True
823513,621112,23,1,23,both,True
823513,628452,10,1,10,both,True
823513,641755,10,1,10,both,True
823513,656550,77,1,77,both,True
823513,665645,6,1,6,both,True
823513,689266,11,1,11,both,True
823513,693645,96,1,96,both,True
823513,800311,19,1,19,both,True
823751,621345,16,1,16,both,True
823751,656730,13,1,13,both,True
823751,667297,11,1,11,both,True
823751,669084,11,1,11,both,True
823751,672782,9,1,9,both,True
823751,676879,27,1,27,both,True
823751,681892,15,1,15,both,True
823751,682842,33,1,33,both,True
823751,687570,96,1,96,both,True
823751,694819,94,1,94,both,True
823751,702193,14,1,14,both,True
823835,623168,14,1,14,both,True
823835,641312,31,1,31,both,True
823835,656848,15,1,15,both,True
823835,670245,26,1,26,both,True
823835,676534,29,1,29,both,True
823835,676604,18,1,18,both,True
823835,676620,17,1,17,both,True
823835,680570,83,1,83,both,True
823835,680767,13,1,13,both,True
823835,687473,60,1,60,both,True
823835,694795,13,1,13,both,True
824078,571510,98,1,98,both,True
824078,665871,5,1,5,both,True
824078,666171,24,1,24,both,True
824078,668674,17,1,17,both,True
824078,668834,41,1,41,both,True
824078,668942,13,1,13,both,True
824078,677976,94,1,94,both,True
824564,623211,22,1,22,both,True
824564,656794,29,1,29,both,True
824564,663436,23,1,23,both,True
824564,663542,17,1,17,both,True
824564,663855,14,1,14,both,True
824564,670059,26,1,26,both,True
824564,670950,22,1,22,both,True
824564,671922,12,1,12,both,True
824564,676282,31,1,31,both,True
824564,681870,19,1,19,both,True
824564,682120,24,1,24,both,True
824564,683769,25,1,25,both,True
824564,684974,31,1,31,both,True
824564,696146,48,1,48,both,True
824724,547973,23,1,23,both,True
824724,594027,15,1,15,both,True
824724,663558,15,1,15,both,True
824724,663687,20,1,20,both,True
824724,665660,11,1,11,both,True
824724,669062,17,1,17,both,True
824724,669372,95,1,95,both,True
824724,669620,9,1,9,both,True
824724,676477,23,1,23,both,True
824724,678394,51,1,51,both,True
825050,593958,115,1,115,both,True
825050,623465,9,1,9,both,True
825050,642546,26,1,26,both,True
825050,656464,13,1,13,both,True
825050,664199,9,1,9,both,True
825050,669165,9,1,9,both,True
825050,680736,76,1,76,both,True
825050,683618,10,1,10,both,True
