game_pk,pitcher_id,boxscore_np,games_pitched,savant_pitches,_merge,match
822695,656234,12,1,12,both,True
822695,663372,103,1,103,both,True
822695,675848,20,1,20,both,True
822695,676917,93,1,93,both,True
822695,680899,12,1,12,both,True
822695,687060,37,1,37,both,True
822695,687859,14,1,14,both,True
822695,690925,29,1,29,both,True
823097,554430,103,1,103,both,True
823097,621237,11,1,11,both,True
823097,622554,30,1,30,both,True
823097,642100,12,1,12,both,True
823097,663767,32,1,32,both,True
823097,669302,102,1,102,both,True
823097,672841,8,1,8,both,True
823097,686934,10,1,10,both,True
823183,594580,13,1,13,both,True
823183,641941,11,1,11,both,True
823183,665665,10,1,10,both,True
823183,670062,23,1,23,both,True
823183,671345,18,1,18,both,True
823183,676254,26,1,26,both,True
823183,681916,25,1,25,both,True
823183,687931,47,1,47,both,True
823183,693313,12,1,12,both,True
823183,695505,64,1,64,both,True
823260,489446,19,1,19,both,True
823260,592662,99,1,99,both,True
823260,596133,34,1,34,both,True
823260,606996,16,1,16,both,True
823260,642397,14,1,14,both,True
823260,666808,6,1,6,both,True
823260,669093,16,1,16,both,True
823260,670970,20,1,20,both,True
823260,670990,17,1,17,both,True
823260,673513,21,1,21,both,True
823260,677952,91,1,91,both,True
823260,682254,12,1,12,both,True
823260,695243,30,1,30,both,True
823260,699134,18,1,18,both,True
823828,547973,18,1,18,both,True
823828,624133,93,1,93,both,True
823828,645261,102,1,102,both,True
823828,664126,5,1,5,both,True
823828,669062,16,1,16,both,True
823828,676604,12,1,12,both,True
823828,678394,42,1,42,both,True
823828,694795,16,1,16,both,True
823828,806188,15,1,15,both,True
823992,670059,21,1,21,both,True
823992,671111,22,1,22,both,True
823992,671922,20,1,20,both,True
823992,676620,16,1,16,both,True
823992,683769,12,1,12,both,True
823992,684665,12,1,12,both,True
823992,691946,90,1,90,both,True
823992,800048,94,1,94,both,True
824235,641329,16,1,16,both,True
824235,655889,23,1,23,both,True
824235,656876,103,1,103,both,True
824235,663432,31,1,31,both,True
824235,663947,15,1,15,both,True
824235,664076,14,1,14,both,True
824235,664285,84,1,84,both,True
824557,623211,21,1,21,both,True
824557,656756,23,1,23,both,True
824557,664353,93,1,93,both,True
824557,670950,61,1,61,both,True
824557,677958,93,1,93,both,True
824557,682668,3,1,3,both,True
824557,695239,16,1,16,both,True
824557,805326,36,1,36,both,True
824964,605488,89,1,89,both,True
824964,667297,16,1,16,both,True
824964,672782,20,1,20,both,True
824964,680723,10,1,10,both,True
824964,695034,41,1,41,both,True
824964,696522,19,1,19,both,True
824964,702193,1,1,1,both,True
824964,805673,105,1,105,both,True
825041,518876,99,1,99,both,True
825041,573204,22,1,22,both,True
825041,592332,94,1,94,both,True
825041,664199,8,1,8,both,True
825041,666171,10,1,10,both,True
825041,686228,12,1,12,both,True
825041,686753,40,1,40,both,True
