RELIEVER_APPEARANCE_ID,GAME_PK,FECHA,TEAM,OPP,HOME_AWAY,MLBAM_ID,PITCHER,ROLE,DAYS_REST,PREV_PITCHES,PREV_BF,PREV_OUTS,PITCHES_2D,PITCHES_3D,BF_2D,BF_3D,B2B,THREE_DAYS_3,CURRENT_PITCHES,CURRENT_BF,CURRENT_OUTS,R,ER,H,BB,K,HR,RA9,ER9,WHIP,BB_PCT,K_PCT,HR9,WOBA_ALLOWED,SOURCE_URL,QA_STATUS,PREV_ROLE,PREV_APPEARANCE_LEVEL,SAME_DAY_REPEAT
824519-622088,824519,2026-05-13,CIN,WSH,H,622088,Tejay Antone,RELIEF_OR_BULK,2.0,13.0,3.0,3.0,0.0,13.0,0.0,3.0,False,False,28,8,6,1,1,2,0,2,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v35_sheet01_0513.csv,QA_VALIDATED_PBP_V35,RELIEF_OR_BULK,MLB,False
824519-656271,824519,2026-05-13,CIN,WSH,H,656271,Brock Burke,RELIEF_OR_BULK,3.0,8.0,3.0,3.0,0.0,0.0,0.0,0.0,False,False,19,7,6,0,0,1,0,1,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v35_sheet01_0513.csv,QA_VALIDATED_PBP_V35,RELIEF_OR_BULK,MLB,False
824519-663574,824519,2026-05-13,CIN,WSH,H,663574,Tony Santillan,RELIEF_OR_BULK,0.0,7.0,2.0,1.0,7.0,7.0,2.0,2.0,True,False,18,4,3,2,1,1,0,0,1,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v35_sheet01_0513.csv,QA_VALIDATED_PBP_V35,RELIEF_OR_BULK,MLB,False
824519-663992,824519,2026-05-13,WSH,CIN,A,663992,Richard Lovelady,RELIEF_OR_BULK,3.0,30.0,7.0,6.0,0.0,0.0,0.0,0.0,False,False,17,4,3,0,0,1,1,0,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v35_sheet01_0513.csv,QA_VALIDATED_PBP_V35,STARTER,MLB,False
824519-668933,824519,2026-05-13,CIN,WSH,H,668933,Graham Ashcraft,RELIEF_OR_BULK,2.0,12.0,3.0,3.0,0.0,12.0,0.0,3.0,False,False,15,3,3,0,0,0,1,1,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v35_sheet01_0513.csv,QA_VALIDATED_PBP_V35,RELIEF_OR_BULK,MLB,False
824519-676571,824519,2026-05-13,WSH,CIN,A,676571,PJ Poulin,RELIEF_OR_BULK,2.0,6.0,1.0,1.0,0.0,6.0,0.0,1.0,False,False,26,5,3,1,0,1,1,1,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v35_sheet01_0513.csv,QA_VALIDATED_PBP_V35,RELIEF_OR_BULK,MLB,False
824519-680730,824519,2026-05-13,WSH,CIN,A,680730,Mitchell Parker,RELIEF_OR_BULK,3.0,39.0,9.0,3.0,0.0,0.0,0.0,0.0,False,False,44,10,9,0,0,0,1,2,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v35_sheet01_0513.csv,QA_VALIDATED_PBP_V35,RELIEF_OR_BULK,MLB,False
824519-681402,824519,2026-05-13,WSH,CIN,A,681402,Gus Varland,RELIEF_OR_BULK,2.0,28.0,5.0,1.0,0.0,28.0,0.0,5.0,False,False,11,4,3,0,0,1,0,0,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v35_sheet01_0513.csv,QA_VALIDATED_PBP_V35,RELIEF_OR_BULK,MLB,False
824519-687377,824519,2026-05-13,WSH,CIN,A,687377,Orlando Ribalta,RELIEF_OR_BULK,2.0,10.0,3.0,3.0,0.0,10.0,0.0,3.0,False,False,6,3,3,0,0,0,0,1,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v35_sheet01_0513.csv,QA_VALIDATED_PBP_V35,RELIEF_OR_BULK,MLB,False
824763-547973,824763,2026-05-13,BOS,PHI,H,547973,Aroldis Chapman,RELIEF_OR_BULK,4.0,18.0,3.0,3.0,0.0,0.0,0.0,0.0,False,False,22,5,3,0,0,0,2,3,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v35_sheet01_0513.csv,QA_VALIDATED_PBP_V35,RELIEF_OR_BULK,MLB,False
824763-621383,824763,2026-05-13,PHI,BOS,A,621383,Tanner Banks,RELIEF_OR_BULK,3.0,18.0,6.0,6.0,0.0,0.0,0.0,0.0,False,False,12,3,2,1,1,1,0,1,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v35_sheet01_0513.csv,QA_VALIDATED_PBP_V35,RELIEF_OR_BULK,MLB,False
824763-641745,824763,2026-05-13,PHI,BOS,A,641745,Brad Keller,RELIEF_OR_BULK,4.0,20.0,6.0,3.0,0.0,0.0,0.0,0.0,False,False,17,3,3,0,0,0,0,3,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v35_sheet01_0513.csv,QA_VALIDATED_PBP_V35,RELIEF_OR_BULK,MLB,False
824763-641835,824763,2026-05-13,PHI,BOS,A,641835,Tim Mayza,RELIEF_OR_BULK,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,False,False,10,3,3,0,0,1,0,0,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v35_sheet01_0513.csv,QA_VALIDATED_PBP_V35,RELIEF_OR_BULK,MLB,False
824763-676477,824763,2026-05-13,BOS,PHI,H,676477,Garrett Whitlock,RELIEF_OR_BULK,4.0,10.0,3.0,3.0,0.0,0.0,0.0,0.0,False,False,11,3,3,0,0,0,0,1,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v35_sheet01_0513.csv,QA_VALIDATED_PBP_V35,RELIEF_OR_BULK,MLB,False
824763-686580,824763,2026-05-13,BOS,PHI,H,686580,Justin Slaten,RELIEF_OR_BULK,2.0,15.0,3.0,3.0,0.0,15.0,0.0,3.0,False,False,14,4,3,0,0,1,0,0,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v35_sheet01_0513.csv,QA_VALIDATED_PBP_V35,RELIEF_OR_BULK,MLB,False
824763-689147,824763,2026-05-13,PHI,BOS,A,689147,Orion Kerkering,RELIEF_OR_BULK,3.0,14.0,3.0,3.0,0.0,0.0,0.0,0.0,False,False,11,3,1,1,1,2,0,0,1,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v35_sheet01_0513.csv,QA_VALIDATED_PBP_V35,RELIEF_OR_BULK,MLB,False
822815-605156,822815,2026-05-13,TB,TOR,A,605156,Aaron Brooks,RELIEF_OR_BULK,,,,,,,,,,,17,4,1,4,3,1,2,0,1,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v35_sheet01_0513.csv,QA_VALIDATED_PBP_V35,,,
822815-641329,822815,2026-05-13,TB,TOR,A,641329,Bryan Baker,RELIEF_OR_BULK,1.0,11.0,3.0,3.0,11.0,26.0,3.0,8.0,False,False,27,6,2,1,1,0,4,1,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v35_sheet01_0513.csv,QA_VALIDATED_PBP_V35,RELIEF_OR_BULK,MLB,False
822815-642121,822815,2026-05-13,TB,TOR,A,642121,Cole Sulser,RELIEF_OR_BULK,0.0,13.0,3.0,0.0,13.0,13.0,3.0,3.0,True,False,21,4,4,0,0,0,0,0,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v35_sheet01_0513.csv,QA_VALIDATED_PBP_V35,RELIEF_OR_BULK,MLB,False
822815-643511,822815,2026-05-13,TOR,TB,H,643511,Tyler Rogers,RELIEF_OR_BULK,0.0,16.0,3.0,3.0,16.0,16.0,3.0,3.0,True,False,14,4,2,0,0,1,1,1,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v35_sheet01_0513.csv,QA_VALIDATED_PBP_V35,RELIEF_OR_BULK,MLB,False
822815-656546,822815,2026-05-13,TOR,TB,H,656546,Jeff Hoffman,RELIEF_OR_BULK,0.0,27.0,5.0,3.0,27.0,27.0,5.0,5.0,True,False,18,5,3,2,1,2,0,0,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v35_sheet01_0513.csv,QA_VALIDATED_PBP_V35,RELIEF_OR_BULK,MLB,False
822815-664076,822815,2026-05-13,TB,TOR,A,664076,Garrett Cleavinger,RELIEF_OR_BULK,0.0,12.0,4.0,3.0,12.0,37.0,4.0,7.0,True,False,6,3,1,0,0,1,0,1,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v35_sheet01_0513.csv,QA_VALIDATED_PBP_V35,RELIEF_OR_BULK,MLB,False
822815-685801,822815,2026-05-13,TB,TOR,A,685801,Hunter Bigge,RELIEF_OR_BULK,1.0,15.0,5.0,5.0,15.0,15.0,5.0,5.0,False,False,16,3,3,0,0,0,0,0,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v35_sheet01_0513.csv,QA_VALIDATED_PBP_V35,RELIEF_OR_BULK,MLB,False
822815-686973,822815,2026-05-13,TOR,TB,H,686973,Louis Varland,RELIEF_OR_BULK,0.0,27.0,5.0,3.0,27.0,27.0,5.0,5.0,True,False,23,6,3,0,0,2,1,2,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v35_sheet01_0513.csv,QA_VALIDATED_PBP_V35,RELIEF_OR_BULK,MLB,False
822815-687330,822815,2026-05-13,TB,TOR,A,687330,Kevin Kelly,RELIEF_OR_BULK,0.0,18.0,4.0,3.0,18.0,38.0,4.0,8.0,True,False,2,1,2,0,0,0,0,0,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v35_sheet01_0513.csv,QA_VALIDATED_PBP_V35,RELIEF_OR_BULK,MLB,False
822815-689254,822815,2026-05-13,TOR,TB,H,689254,Mason Fluharty,RELIEF_OR_BULK,1.0,18.0,4.0,3.0,18.0,18.0,4.0,4.0,False,False,2,1,1,0,0,0,0,0,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v35_sheet01_0513.csv,QA_VALIDATED_PBP_V35,RELIEF_OR_BULK,MLB,False
823631-445276,823631,2026-05-13,DET,NYM,A,445276,Kenley Jansen,RELIEF_OR_BULK,2.0,12.0,3.0,3.0,0.0,12.0,0.0,3.0,False,False,14,3,3,0,0,0,0,3,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v35_sheet01_0513.csv,QA_VALIDATED_PBP_V35,RELIEF_OR_BULK,MLB,False
823631-548384,823631,2026-05-13,NYM,DET,H,548384,Brooks Raley,RELIEF_OR_BULK,0.0,18.0,5.0,3.0,18.0,18.0,5.0,5.0,True,False,17,4,3,0,0,0,1,1,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v35_sheet01_0513.csv,QA_VALIDATED_PBP_V35,RELIEF_OR_BULK,MLB,False
823631-596133,823631,2026-05-13,NYM,DET,H,596133,Luke Weaver,RELIEF_OR_BULK,4.0,24.0,6.0,3.0,0.0,0.0,0.0,0.0,False,False,23,5,3,0,0,1,1,1,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v35_sheet01_0513.csv,QA_VALIDATED_PBP_V35,RELIEF_OR_BULK,MLB,False
823631-623211,823631,2026-05-13,NYM,DET,H,623211,Huascar Brazobán,RELIEF_OR_BULK,2.0,30.0,6.0,3.0,0.0,30.0,0.0,6.0,False,False,25,7,7,0,0,0,0,2,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v35_sheet01_0513.csv,QA_VALIDATED_PBP_V35,STARTER,MLB,False
823631-623454,823631,2026-05-13,DET,NYM,A,623454,Drew Anderson,RELIEF_OR_BULK,2.0,39.0,11.0,6.0,0.0,39.0,0.0,11.0,False,False,8,2,1,1,0,1,0,1,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v35_sheet01_0513.csv,QA_VALIDATED_PBP_V35,RELIEF_OR_BULK,MLB,False
823631-640448,823631,2026-05-13,DET,NYM,A,640448,Kyle Finnegan,RELIEF_OR_BULK,2.0,19.0,6.0,5.0,0.0,19.0,0.0,6.0,False,False,16,4,4,0,0,1,0,1,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v35_sheet01_0513.csv,QA_VALIDATED_PBP_V35,RELIEF_OR_BULK,MLB,False
823631-642207,823631,2026-05-13,NYM,DET,H,642207,Devin Williams,RELIEF_OR_BULK,4.0,8.0,3.0,3.0,0.0,0.0,0.0,0.0,False,False,13,4,3,0,0,0,1,1,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v35_sheet01_0513.csv,QA_VALIDATED_PBP_V35,RELIEF_OR_BULK,MLB,False
824928-527048,824928,2026-05-13,ATL,CHC,H,527048,Martín Pérez,RELIEF_OR_BULK,6.0,84.0,22.0,17.0,0.0,0.0,0.0,0.0,False,False,12,3,3,0,0,0,0,2,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v35_sheet01_0513.csv,QA_VALIDATED_PBP_V35,STARTER,MLB,False
824928-628452,824928,2026-05-13,ATL,CHC,H,628452,Raisel Iglesias,RELIEF_OR_BULK,0.0,13.0,3.0,3.0,13.0,19.0,3.0,6.0,True,False,8,3,3,0,0,0,1,0,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v35_sheet01_0513.csv,QA_VALIDATED_PBP_V35,RELIEF_OR_BULK,MLB,False
824928-641755,824928,2026-05-13,ATL,CHC,H,641755,Tyler Kinley,RELIEF_OR_BULK,2.0,19.0,5.0,3.0,0.0,19.0,0.0,5.0,False,False,9,3,2,0,0,1,0,0,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v35_sheet01_0513.csv,QA_VALIDATED_PBP_V35,RELIEF_OR_BULK,MLB,False
824928-663158,824928,2026-05-13,ATL,CHC,H,663158,Robert Suarez,RELIEF_OR_BULK,2.0,30.0,6.0,4.0,0.0,30.0,0.0,6.0,False,False,21,5,3,0,0,1,1,2,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v35_sheet01_0513.csv,QA_VALIDATED_PBP_V35,RELIEF_OR_BULK,MLB,False
824928-664208,824928,2026-05-13,CHC,ATL,A,664208,Phil Maton,RELIEF_OR_BULK,2.0,13.0,4.0,4.0,0.0,13.0,0.0,4.0,False,False,17,5,3,2,2,3,0,1,1,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v35_sheet01_0513.csv,QA_VALIDATED_PBP_V35,RELIEF_OR_BULK,MLB,False
824928-669276,824928,2026-05-13,ATL,CHC,H,669276,Dylan Lee,RELIEF_OR_BULK,0.0,12.0,3.0,3.0,12.0,12.0,3.0,3.0,True,False,10,3,3,0,0,0,0,2,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v35_sheet01_0513.csv,QA_VALIDATED_PBP_V35,RELIEF_OR_BULK,MLB,False
823710-472610,823710,2026-05-13,MIN,MIA,H,472610,Luis García,RELIEF_OR_BULK,2.0,20.0,6.0,3.0,0.0,20.0,0.0,6.0,False,False,18,7,6,0,0,1,0,1,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v35_sheet01_0513.csv,QA_VALIDATED_PBP_V35,RELIEF_OR_BULK,MLB,False
823710-623437,823710,2026-05-13,MIN,MIA,H,623437,Justin Topa,RELIEF_OR_BULK,6.0,32.0,8.0,2.0,0.0,0.0,0.0,0.0,False,False,35,7,5,0,0,1,1,2,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v35_sheet01_0513.csv,QA_VALIDATED_PBP_V35,RELIEF_OR_BULK,MLB,False
823710-663969,823710,2026-05-13,MIA,MIN,A,663969,Tyler Phillips,RELIEF_OR_BULK,4.0,29.0,9.0,7.0,0.0,0.0,0.0,0.0,False,False,14,4,4,0,0,0,0,1,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v35_sheet01_0513.csv,QA_VALIDATED_PBP_V35,RELIEF_OR_BULK,MLB,False
823710-667463,823710,2026-05-13,MIA,MIN,A,667463,John King,RELIEF_OR_BULK,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,False,False,13,4,3,1,1,1,0,1,1,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v35_sheet01_0513.csv,QA_VALIDATED_PBP_V35,RELIEF_OR_BULK,MLB,False
823710-694795,823710,2026-05-13,MIA,MIN,A,694795,Josh Ekness,RELIEF_OR_BULK,0.0,31.0,6.0,3.0,31.0,34.0,6.0,7.0,True,False,18,4,3,0,0,0,1,2,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v35_sheet01_0513.csv,QA_VALIDATED_PBP_V35,RELIEF_OR_BULK,MLB,False
823710-701519,823710,2026-05-13,MIN,MIA,H,701519,Travis Adams,RELIEF_OR_BULK,2.0,43.0,10.0,4.0,0.0,43.0,0.0,10.0,False,False,29,10,7,1,1,2,0,3,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v35_sheet01_0513.csv,QA_VALIDATED_PBP_V35,RELIEF_OR_BULK,MLB,False
823791-592094,823791,2026-05-13,SD,MIL,A,592094,Jason Adam,RELIEF_OR_BULK,3.0,11.0,3.0,3.0,0.0,0.0,0.0,0.0,False,False,13,4,3,0,0,1,0,0,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v35_sheet01_0513.csv,QA_VALIDATED_PBP_V35,RELIEF_OR_BULK,MLB,False
823791-669093,823791,2026-05-13,SD,MIL,A,669093,Jeremiah Estrada,RELIEF_OR_BULK,2.0,17.0,3.0,2.0,0.0,17.0,0.0,3.0,False,False,15,4,4,0,0,1,0,0,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v35_sheet01_0513.csv,QA_VALIDATED_PBP_V35,RELIEF_OR_BULK,MLB,False
823791-676879,823791,2026-05-13,MIL,SD,H,676879,Aaron Ashby,RELIEF_OR_BULK,2.0,18.0,4.0,3.0,0.0,18.0,0.0,4.0,False,False,14,3,3,0,0,0,0,2,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v35_sheet01_0513.csv,QA_VALIDATED_PBP_V35,RELIEF_OR_BULK,MLB,False
823791-682842,823791,2026-05-13,MIL,SD,H,682842,Abner Uribe,RELIEF_OR_BULK,0.0,18.0,4.0,3.0,18.0,32.0,4.0,8.0,True,False,19,6,3,3,3,2,1,1,1,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v35_sheet01_0513.csv,QA_VALIDATED_PBP_V35,RELIEF_OR_BULK,MLB,False
823791-695243,823791,2026-05-13,SD,MIL,A,695243,Mason Miller,RELIEF_OR_BULK,3.0,29.0,7.0,4.0,0.0,0.0,0.0,0.0,False,False,20,4,3,0,0,1,0,2,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v35_sheet01_0513.csv,QA_VALIDATED_PBP_V35,RELIEF_OR_BULK,MLB,False
824603-622554,824603,2026-05-13,CWS,KC,H,622554,Seranthony Domínguez,RELIEF_OR_BULK,0.0,10.0,3.0,3.0,10.0,33.0,3.0,9.0,True,False,14,5,3,2,2,2,0,1,1,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v35_sheet01_0513.csv,QA_VALIDATED_PBP_V35,RELIEF_OR_BULK,MLB,False
