game_pk,pitcher_id,boxscore_np,games_pitched,savant_pitches,_merge,match
822805,554430,96,1,96,both,True
822805,621237,12,1,12,both,True
822805,656302,93,1,93,both,True
822805,656546,15,1,15,both,True
822805,661395,8,1,8,both,True
822805,686973,16,1,16,both,True
822805,689147,22,1,22,both,True
822805,689254,8,1,8,both,True
822969,592454,15,1,15,both,True
822969,607259,73,1,73,both,True
822969,641329,13,1,13,both,True
822969,676477,17,1,17,both,True
822969,687330,6,1,6,both,True
822969,801139,94,1,94,both,True
823214,605288,77,1,77,both,True
823214,656529,26,1,26,both,True
823214,663941,27,1,27,both,True
823214,663992,4,1,4,both,True
823214,664141,23,1,23,both,True
823214,669062,14,1,14,both,True
823214,674841,90,1,90,both,True
823214,681916,23,1,23,both,True
823214,687377,15,1,15,both,True
823214,690925,11,1,11,both,True
823214,695418,57,1,57,both,True
823290,592094,26,1,26,both,True
823290,594580,13,1,13,both,True
823290,608337,85,1,85,both,True
823290,622088,16,1,16,both,True
823290,656271,14,1,14,both,True
823290,657571,3,1,3,both,True
823290,663574,16,1,16,both,True
823290,670970,34,1,34,both,True
823290,673513,14,1,14,both,True
823290,687209,9,1,9,both,True
823290,688158,29,1,29,both,True
823290,695243,14,1,14,both,True
823290,695505,105,1,105,both,True
823290,699134,17,1,17,both,True
823374,595014,31,1,31,both,True
823374,641778,89,1,89,both,True
823374,642701,31,1,31,both,True
823374,656945,17,1,17,both,True
823374,682997,17,1,17,both,True
823374,684049,36,1,36,both,True
823374,694361,21,1,21,both,True
823374,694973,103,1,103,both,True
823374,696062,29,1,29,both,True
823620,642547,98,1,98,both,True
823620,669160,101,1,101,both,True
823620,672335,7,1,7,both,True
823620,677865,21,1,21,both,True
823620,680702,21,1,21,both,True
823620,694335,11,1,11,both,True
823858,656464,8,1,8,both,True
823858,656848,26,1,26,both,True
823858,657044,9,1,9,both,True
823858,664126,24,1,24,both,True
823858,664199,22,1,22,both,True
823858,668678,94,1,94,both,True
823858,669622,11,1,11,both,True
823858,676534,12,1,12,both,True
823858,676604,15,1,15,both,True
823858,676974,95,1,95,both,True
823858,805299,17,1,17,both,True
824023,489446,12,1,12,both,True
824023,519141,6,1,6,both,True
824023,608718,35,1,35,both,True
824023,678906,93,1,93,both,True
824023,695001,26,1,26,both,True
824023,700712,107,1,107,both,True
824023,805123,34,1,34,both,True
824105,543135,88,1,88,both,True
824105,656222,14,1,14,both,True
824105,656638,19,1,19,both,True
824105,663568,86,1,86,both,True
824105,663738,13,1,13,both,True
824105,668390,8,1,8,both,True
824105,670167,10,1,10,both,True
824105,674444,10,1,10,both,True
824105,695239,14,1,14,both,True
824267,573124,17,1,17,both,True
824267,623454,17,1,17,both,True
824267,640448,22,1,22,both,True
824267,646241,15,1,15,both,True
824267,663947,16,1,16,both,True
824267,664875,26,1,26,both,True
824267,669724,9,1,9,both,True
824267,671737,89,1,89,both,True
824267,675512,88,1,88,both,True
824267,679358,23,1,23,both,True
824267,689520,12,1,12,both,True
824347,571948,12,1,12,both,True
824347,607067,79,1,79,both,True
824347,608372,93,1,93,both,True
824347,622608,22,1,22,both,True
824347,657514,11,1,11,both,True
824347,669020,20,1,20,both,True
824347,677955,14,1,14,both,True
824347,678020,14,1,14,both,True
824347,681799,16,1,16,both,True
824429,518585,25,1,25,both,True
824429,542888,9,1,9,both,True
824429,543037,83,1,83,both,True
824429,621112,24,1,24,both,True
824429,656234,15,1,15,both,True
824429,657612,1,1,1,both,True
824429,666808,8,1,8,both,True
824429,670036,17,1,17,both,True
824429,670059,12,1,12,both,True
824429,677944,87,1,87,both,True
824429,682120,24,1,24,both,True
824591,471911,30,1,30,both,True
824591,607200,88,1,88,both,True
824591,622554,13,1,13,both,True
824591,628452,24,1,24,both,True
824591,656457,20,1,20,both,True
824591,656550,67,1,67,both,True
824591,663158,7,1,7,both,True
824591,685126,21,1,21,both,True
824591,689266,31,1,31,both,True
824591,691799,21,1,21,both,True
824591,699823,9,1,9,both,True
824830,552640,19,1,19,both,True
824830,642100,12,1,12,both,True
824830,669211,17,1,17,both,True
824830,669302,105,1,105,both,True
824830,669330,8,1,8,both,True
824830,669432,97,1,97,both,True
824830,670329,15,1,15,both,True
824830,678606,42,1,42,both,True
824830,689546,14,1,14,both,True
824830,695380,9,1,9,both,True
824999,665660,20,1,20,both,True
824999,669270,23,1,23,both,True
824999,669372,97,1,97,both,True
824999,686930,31,1,31,both,True
824999,688107,93,1,93,both,True
824999,689441,19,1,19,both,True
