game_pk,official_date,game_dt,query_dates
822865,2026-08-04,2026-08-05T00:05:00Z,2026-08-04
823108,2026-08-04,2026-08-05T01:40:00Z,2026-08-04
823432,2026-08-04,2026-08-04T22:40:00Z,2026-08-04
823517,2026-08-04,2026-08-04T23:05:00Z,2026-08-04
823756,2026-08-04,2026-08-04T23:40:00Z,2026-08-04
824084,2026-08-04,2026-08-04T23:40:00Z,2026-08-04
824161,2026-08-04,2026-08-05T00:10:00Z,2026-08-04
824321,2026-08-04,2026-08-05T00:40:00Z,2026-08-04
824403,2026-08-04,2026-08-04T22:40:00Z,2026-08-04
824484,2026-08-04,2026-08-04T22:40:00Z,2026-08-04
824645,2026-08-04,2026-08-05T00:05:00Z,2026-08-04
824731,2026-08-04,2026-08-04T23:10:00Z,2026-08-04
824805,2026-08-04,2026-08-04T22:35:00Z,2026-08-04
824888,2026-08-04,2026-08-04T23:15:00Z,2026-08-04
825054,2026-08-04,2026-08-05T01:40:00Z,2026-08-04
