date,game_pk,team,match_excluding_er,sum_bf,sum_outs,sum_r,sum_h,sum_bb,sum_k,sum_hr,team_bf,team_outs,team_r,team_h,team_bb,team_k,team_hr,sum_er,team_er
2026-04-16,823313,SEA,True,37,24,5,10,3,6,0,37,24,5,10,3,6,0,2,2
2026-04-16,823313,SD,True,36,27,2,7,2,12,0,36,27,2,7,2,12,0,2,2
2026-04-16,823396,WSH,True,46,30,7,15,3,11,1,46,30,7,15,3,11,1,7,7
2026-04-16,823396,PIT,True,48,30,8,10,4,10,0,48,30,8,10,4,10,0,4,4
2026-04-16,823560,LAA,True,36,27,4,8,4,8,3,36,27,4,8,4,8,3,4,4
2026-04-16,823560,NYY,True,44,27,11,9,7,7,3,44,27,11,9,7,7,3,11,11
2026-04-16,823801,TOR,True,32,24,2,7,3,8,0,32,24,2,7,3,8,0,2,2
2026-04-16,823801,MIL,True,33,27,1,6,1,8,0,33,27,1,6,1,8,0,1,1
2026-04-16,824208,COL,True,39,27,2,5,6,13,0,39,27,2,5,6,13,0,2,2
2026-04-16,824208,HOU,True,39,27,3,9,6,5,1,39,27,3,9,6,5,1,3,3
2026-04-16,824289,KC,True,42,26,10,14,4,8,1,42,26,10,14,4,8,1,10,10
2026-04-16,824289,DET,True,41,27,9,13,1,8,2,41,27,9,13,1,8,2,9,9
2026-04-16,824453,BAL,True,35,24,4,8,4,10,1,35,24,4,8,4,10,1,4,4
2026-04-16,824453,CLE,True,32,27,2,4,2,9,0,32,27,2,4,2,9,0,2,2
2026-04-16,824530,SF,True,31,27,0,1,3,12,0,31,27,0,1,3,12,0,0,0
2026-04-16,824530,CIN,True,34,27,3,6,2,9,0,34,27,3,6,2,9,0,0,0
2026-04-16,824614,TB,True,37,27,3,8,4,7,2,37,27,3,8,4,7,2,3,3
2026-04-16,824614,CWS,True,46,27,5,9,7,10,1,46,27,5,9,7,10,1,5,5
2026-04-16,825023,TEX,True,43,27,6,13,4,3,0,43,27,6,13,4,3,0,6,6
2026-04-16,825023,ATH,True,47,27,9,10,8,7,1,47,27,9,10,8,7,1,8,8
