date,game_pk,team,match_excluding_er,sum_bf,sum_outs,sum_r,sum_h,sum_bb,sum_k,sum_hr,team_bf,team_outs,team_r,team_h,team_bb,team_k,team_hr,sum_er,team_er
2026-04-28,822823,BOS,True,34,24,3,6,5,7,0,34,24,3,6,5,7,0,3,3
2026-04-28,822823,TOR,True,32,27,0,4,1,9,0,32,27,0,4,1,9,0,0,0
2026-04-28,822908,NYY,True,39,27,2,7,4,11,0,39,27,2,7,4,11,0,1,1
2026-04-28,822908,TEX,True,33,27,3,5,0,7,2,33,27,3,5,0,7,2,3,3
2026-04-28,823310,CHC,True,35,27,3,6,1,10,1,35,27,3,6,1,10,1,3,3
2026-04-28,823310,SD,True,44,27,8,8,6,7,1,44,27,8,8,6,7,1,8,8
2026-04-28,823390,STL,True,37,27,7,13,1,11,3,37,27,7,13,1,11,3,6,6
2026-04-28,823390,PIT,True,45,27,11,12,5,10,2,45,27,11,12,5,10,2,11,11
2026-04-28,823473,SF,True,38,24,7,11,5,6,0,38,24,7,11,5,6,0,7,7
2026-04-28,823473,PHI,True,29,27,0,2,0,12,0,29,27,0,2,0,12,0,0,0
2026-04-28,823636,WSH,True,36,24,8,6,5,3,2,36,24,8,6,5,3,2,4,4
2026-04-28,823636,NYM,True,32,27,0,3,2,11,0,32,27,0,3,2,11,0,0,0
2026-04-28,823716,SEA,True,37,27,1,7,1,7,1,37,27,1,7,1,7,1,1,1
2026-04-28,823716,MIN,True,40,27,7,12,2,7,1,40,27,7,12,2,7,1,7,7
2026-04-28,823798,AZ,True,44,24,13,15,6,2,1,44,24,13,15,6,2,1,12,12
2026-04-28,823798,MIL,True,34,27,2,3,5,8,0,34,27,2,3,5,8,0,2,2
2026-04-28,823956,MIA,True,36,27,1,7,1,4,0,36,27,1,7,1,4,0,1,1
2026-04-28,823956,LAD,True,39,27,2,8,3,13,0,39,27,2,8,3,13,0,1,1
2026-04-28,824447,TB,True,35,27,0,4,4,7,0,35,27,0,4,4,7,0,0,0
2026-04-28,824447,CLE,True,37,27,1,5,5,7,0,37,27,1,5,5,7,0,1,1
2026-04-28,824526,COL,True,35,24,7,11,1,7,2,35,24,7,11,1,7,2,7,7
2026-04-28,824526,CIN,True,39,27,2,11,2,12,1,39,27,2,11,2,12,1,2,2
2026-04-28,824610,LAA,True,38,24,5,9,4,9,3,38,24,5,9,4,9,3,5,5
2026-04-28,824610,CWS,True,39,27,2,9,3,13,1,39,27,2,9,3,13,1,2,2
2026-04-28,824849,HOU,True,34,24,5,9,2,8,1,34,24,5,9,2,8,1,5,5
2026-04-28,824849,BAL,True,40,27,3,11,2,12,1,40,27,3,11,2,12,1,3,3
2026-04-28,824931,DET,True,35,24,5,9,2,9,1,35,24,5,9,2,9,1,5,5
2026-04-28,824931,ATL,True,38,27,2,6,5,8,1,38,27,2,6,5,8,1,2,2
2026-04-28,825017,KC,True,44,30,1,8,6,11,0,44,30,1,8,6,11,0,1,1
2026-04-28,825017,ATH,True,40,30,4,8,3,7,2,40,30,4,8,3,7,2,3,3
