date,game_pk,team,match_excluding_er,sum_bf,sum_outs,sum_r,sum_h,sum_bb,sum_k,sum_hr,team_bf,team_outs,team_r,team_h,team_bb,team_k,team_hr,sum_er,team_er
2026-08-16,822774,NYY,True,37,30,3,7,2,5,0,37,30,3,7,2,5,0,1,1
2026-08-16,822774,TOR,True,39,30,4,6,5,12,1,39,30,4,6,5,12,1,3,3
2026-08-16,822940,BAL,True,37,27,2,9,1,10,1,37,27,2,9,1,10,1,2,2
2026-08-16,822940,TB,True,43,27,10,9,7,7,1,43,27,10,9,7,7,1,10,10
2026-08-16,823182,COL,True,42,27,7,11,4,7,1,42,27,7,11,4,7,1,7,7
2026-08-16,823182,SF,True,44,27,13,9,10,5,2,44,27,13,9,10,5,2,13,13
2026-08-16,823344,BOS,True,38,24,8,11,4,7,0,38,24,8,11,4,7,0,8,8
2026-08-16,823344,PIT,True,34,27,3,5,3,13,1,34,27,3,5,3,13,1,3,3
2026-08-16,823590,WSH,True,35,24,4,10,3,9,1,35,24,4,10,3,9,1,4,4
2026-08-16,823590,NYM,True,35,27,3,5,2,11,1,35,27,3,5,2,11,1,3,3
2026-08-16,823670,PHI,True,38,27,5,7,5,9,2,38,27,5,7,5,9,2,5,5
2026-08-16,823670,MIN,True,39,27,7,9,3,7,1,39,27,7,9,3,7,1,7,7
2026-08-16,823912,MIL,True,32,27,2,6,1,7,2,32,27,2,6,1,7,2,2,2
2026-08-16,823912,LAD,True,43,27,6,11,4,12,0,43,27,6,11,4,12,0,3,3
2026-08-16,823991,KC,True,29,27,0,1,1,8,0,29,27,0,1,1,8,0,0,0
2026-08-16,823991,LAA,True,38,27,3,7,3,8,2,38,27,3,7,3,8,2,2,2
2026-08-16,824156,SEA,True,36,27,2,7,2,9,2,36,27,2,7,2,9,2,2,2
2026-08-16,824156,HOU,True,41,27,3,8,7,8,2,41,27,3,8,7,8,2,3,3
2026-08-16,824236,CWS,True,39,27,5,7,5,5,1,39,27,5,7,5,5,1,5,5
2026-08-16,824236,DET,True,41,27,7,8,6,9,3,41,27,7,8,6,9,3,7,7
2026-08-16,824397,SD,True,32,27,0,3,3,6,0,32,27,0,3,3,6,0,0,0
2026-08-16,824397,CLE,True,40,27,5,10,4,5,4,40,27,5,10,4,5,4,5,5
2026-08-16,824477,MIA,True,33,27,1,4,5,8,1,33,27,1,4,5,8,1,1,1
2026-08-16,824477,CIN,True,45,27,7,8,7,8,2,45,27,7,8,7,8,2,6,6
2026-08-16,824642,STL,True,38,27,4,6,5,11,2,38,27,4,6,5,11,2,4,4
2026-08-16,824642,CHC,True,45,27,11,13,5,9,2,45,27,11,13,5,9,2,11,11
2026-08-16,824880,AZ,True,35,24,5,8,3,8,1,35,24,5,8,3,8,1,5,5
2026-08-16,824880,ATL,True,35,27,3,6,2,9,2,35,27,3,6,2,9,2,3,3
2026-08-16,824965,TEX,True,38,24,5,13,3,5,3,38,24,5,13,3,5,3,5,5
2026-08-16,824965,ATH,True,35,27,2,7,2,12,1,35,27,2,7,2,12,1,2,2
