game_pk,pitcher_id,boxscore_np,games_pitched,savant_pitches,_merge,match
822727,664126,20,1,20,both,True
822727,674841,82,1,82,both,True
822727,676534,17,1,17,both,True
822727,676974,92,1,92,both,True
822727,681402,32,1,32,both,True
822727,687377,21,1,21,both,True
822727,687606,14,1,14,both,True
822727,690925,28,1,28,both,True
822727,695418,29,1,29,both,True
822973,607259,58,1,58,both,True
822973,623454,12,1,12,both,True
822973,669438,82,1,82,both,True
822973,675512,94,1,94,both,True
823051,592773,25,1,25,both,True
823051,615698,7,1,7,both,True
823051,668941,23,1,23,both,True
823051,669022,100,1,100,both,True
823051,669467,85,1,85,both,True
823051,676617,13,1,13,both,True
823051,681168,20,1,20,both,True
823051,695239,17,1,17,both,True
823130,548384,16,1,16,both,True
823130,596133,10,1,10,both,True
823130,642547,101,1,101,both,True
823130,660825,13,1,13,both,True
823130,669923,89,1,89,both,True
823130,678606,13,1,13,both,True
823130,680702,10,1,10,both,True
823130,681867,12,1,12,both,True
823130,695380,17,1,17,both,True
823456,592094,20,1,20,both,True
823456,593974,13,1,13,both,True
823456,621111,86,1,86,both,True
823456,641745,22,1,22,both,True
823456,650911,84,1,84,both,True
823456,661395,16,1,16,both,True
823540,518585,18,1,18,both,True
823540,543037,83,1,83,both,True
823540,621112,10,1,10,both,True
823540,657612,12,1,12,both,True
823540,668909,96,1,96,both,True
823540,670059,16,1,16,both,True
823540,671922,11,1,11,both,True
823540,682120,10,1,10,both,True
823540,683769,15,1,15,both,True
823701,573124,12,1,12,both,True
823701,607200,61,1,61,both,True
823701,664875,19,1,19,both,True
823701,669684,30,1,30,both,True
823701,671737,104,1,104,both,True
823701,679358,26,1,26,both,True
823701,689520,26,1,26,both,True
823701,691799,25,1,25,both,True
823780,657277,95,1,95,both,True
823780,669062,11,1,11,both,True
823780,676775,15,1,15,both,True
823780,688107,83,1,83,both,True
823780,694477,49,1,49,both,True
824024,489446,17,1,17,both,True
824024,519141,13,1,13,both,True
824024,547179,85,1,85,both,True
824024,624522,45,1,45,both,True
824024,666171,24,1,24,both,True
824024,669298,5,1,5,both,True
824024,678020,28,1,28,both,True
824024,700712,99,1,99,both,True
824188,623352,17,1,17,both,True
824188,642397,18,1,18,both,True
824188,663878,33,1,33,both,True
824188,670990,40,1,40,both,True
824188,681293,83,1,83,both,True
824188,682254,26,1,26,both,True
824188,684049,9,1,9,both,True
824188,687911,23,1,23,both,True
824188,694973,109,1,109,both,True
824188,695001,26,1,26,both,True
824188,805123,22,1,22,both,True
824509,622088,14,1,14,both,True
824509,656638,24,1,24,both,True
824509,657571,15,1,15,both,True
824509,663568,96,1,96,both,True
824509,663574,22,1,22,both,True
824509,663738,15,1,15,both,True
824509,685112,15,1,15,both,True
824509,695505,98,1,98,both,True
824671,571948,11,1,11,both,True
824671,573204,16,1,16,both,True
824671,605488,86,1,86,both,True
824671,607067,69,1,69,both,True
824671,643410,4,1,4,both,True
824671,657097,16,1,16,both,True
824671,660761,20,1,20,both,True
824671,663687,17,1,17,both,True
824671,664208,12,1,12,both,True
824671,665622,19,1,19,both,True
824671,669020,3,1,3,both,True
824671,669270,13,1,13,both,True
824671,681799,8,1,8,both,True
824671,686993,14,1,14,both,True
824671,694037,15,1,15,both,True
824755,544150,53,1,53,both,True
824755,605135,56,1,56,both,True
824755,664991,10,1,10,both,True
824755,670245,53,1,53,both,True
824755,689296,30,1,30,both,True
824755,801139,99,1,99,both,True
824917,571578,85,1,85,both,True
824917,641755,21,1,21,both,True
824917,656550,89,1,89,both,True
824917,663158,18,1,18,both,True
824917,669276,11,1,11,both,True
824917,671936,17,1,17,both,True
824917,684320,22,1,22,both,True
824917,696522,11,1,11,both,True
825077,642528,5,1,5,both,True
825077,642546,31,1,31,both,True
825077,657044,36,1,36,both,True
825077,660271,89,1,89,both,True
825077,664199,21,1,21,both,True
825077,668678,90,1,90,both,True
825077,676263,13,1,13,both,True
825077,694297,37,1,37,both,True
