date,game_pk,team,match_excluding_er,sum_bf,sum_outs,sum_r,sum_h,sum_bb,sum_k,sum_hr,team_bf,team_outs,team_r,team_h,team_bb,team_k,team_hr,sum_er,team_er
2026-04-29,822821,BOS,True,37,24,8,10,3,3,2,37,24,8,10,3,3,2,8,8
2026-04-29,822821,TOR,True,37,27,1,9,2,6,1,37,27,1,9,2,6,1,1,1
2026-04-29,822907,NYY,True,34,24,3,7,4,6,0,34,24,3,7,4,6,0,3,3
2026-04-29,822907,TEX,True,33,27,0,5,1,8,0,33,27,0,5,1,8,0,0,0
2026-04-29,823312,CHC,True,33,27,4,3,4,8,2,33,27,4,3,4,8,2,4,4
2026-04-29,823312,SD,True,41,27,5,9,5,3,2,41,27,5,9,5,3,2,5,5
2026-04-29,823392,STL,True,42,27,4,9,4,9,1,42,27,4,9,4,9,1,3,3
2026-04-29,823392,PIT,True,40,27,5,6,6,11,1,40,27,5,6,6,11,1,5,5
2026-04-29,823633,WSH,True,38,27,2,10,2,12,1,38,27,2,10,2,12,1,2,2
2026-04-29,823633,NYM,True,49,27,14,15,6,15,2,49,27,14,15,6,15,2,14,14
2026-04-29,823717,SEA,True,40,27,3,12,3,10,0,40,27,3,12,3,10,0,3,3
2026-04-29,823717,MIN,True,39,27,5,7,5,10,1,39,27,5,7,5,10,1,5,5
2026-04-29,823796,AZ,True,37,27,2,6,4,10,0,37,27,2,6,4,10,0,2,2
2026-04-29,823796,MIL,True,41,27,6,11,4,10,4,41,27,6,11,4,10,4,6,6
2026-04-29,823958,MIA,True,38,27,2,7,6,6,0,38,27,2,7,6,6,0,2,2
2026-04-29,823958,LAD,True,38,27,3,6,7,13,2,38,27,3,6,7,13,2,3,3
2026-04-29,824445,TB,True,37,24,3,9,2,7,0,37,24,3,9,2,7,0,2,2
2026-04-29,824445,CLE,True,34,27,1,6,0,12,0,34,27,1,6,0,12,0,0,0
2026-04-29,824525,COL,True,38,27,2,10,3,9,1,38,27,2,10,3,9,1,2,2
2026-04-29,824525,CIN,True,48,27,13,15,6,11,2,48,27,13,15,6,11,2,13,13
2026-04-29,824608,LAA,True,41,28,3,7,7,8,0,41,28,3,7,7,8,0,3,3
2026-04-29,824608,CWS,True,35,30,2,6,0,9,2,35,30,2,6,0,9,2,2,2
2026-04-29,824930,DET,True,31,24,4,6,3,8,2,31,24,4,6,3,8,2,4,4
2026-04-29,824930,ATL,True,36,27,3,5,4,10,1,36,27,3,5,4,10,1,2,2
2026-04-29,825015,KC,True,38,24,5,11,5,7,1,38,24,5,11,5,7,1,5,5
2026-04-29,825015,ATH,True,34,27,2,6,4,9,0,34,27,2,6,4,9,0,2,2
