date,game_pk,team,match_excluding_er,sum_bf,sum_outs,sum_r,sum_h,sum_bb,sum_k,sum_hr,team_bf,team_outs,team_r,team_h,team_bb,team_k,team_hr,sum_er,team_er
2026-07-28,822703,TOR,True,41,24,8,8,8,7,2,41,24,8,8,8,7,2,7,7
2026-07-28,822703,WSH,True,37,27,6,8,2,6,2,37,27,6,8,2,6,2,4,4
2026-07-28,822949,TEX,True,33,27,1,5,1,9,0,33,27,1,5,1,9,0,1,1
2026-07-28,822949,TB,True,38,27,4,7,4,13,1,38,27,4,7,4,13,1,3,3
2026-07-28,823026,CHC,True,36,27,2,7,3,2,0,36,27,2,7,3,2,0,2,2
2026-07-28,823026,STL,True,46,27,10,17,3,10,0,46,27,10,17,3,10,0,10,10
2026-07-28,823193,MIL,True,35,27,2,7,2,9,1,35,27,2,7,2,9,1,2,2
2026-07-28,823193,SF,True,44,27,8,13,5,3,0,44,27,8,13,5,3,0,8,8
2026-07-28,823275,COL,True,44,25,8,16,6,5,0,44,25,8,16,6,5,0,6,6
2026-07-28,823275,SD,True,40,27,7,10,3,11,2,40,27,7,10,3,11,2,6,6
2026-07-28,823350,AZ,True,53,36,7,14,3,10,2,53,36,7,14,3,10,2,6,6
2026-07-28,823350,PIT,True,56,36,8,15,3,11,0,56,36,8,15,3,11,0,4,4
2026-07-28,823676,KC,True,37,26,3,10,4,4,0,37,26,3,10,4,4,0,3,3
2026-07-28,823676,MIN,True,35,27,2,4,5,14,0,35,27,2,4,5,14,0,2,2
2026-07-28,823838,PHI,True,33,24,1,6,5,6,1,33,24,1,6,5,6,1,1,1
2026-07-28,823838,MIA,True,33,27,0,4,1,7,0,33,27,0,4,1,7,0,0,0
2026-07-28,823923,SEA,True,41,27,6,13,3,4,2,41,27,6,13,3,4,2,6,6
2026-07-28,823923,LAD,True,37,27,7,10,0,11,5,37,27,7,10,0,11,5,7,7
2026-07-28,824003,HOU,True,37,27,2,7,1,11,0,37,27,2,7,1,11,0,2,2
2026-07-28,824003,LAA,True,39,27,3,9,3,17,2,39,27,3,9,3,17,2,3,3
2026-07-28,824243,BAL,True,46,24,14,19,4,7,3,46,24,14,19,4,7,3,13,13
2026-07-28,824243,DET,True,30,27,0,3,2,7,0,30,27,0,3,2,7,0,0,0
2026-07-28,824489,CLE,True,28,24,2,3,2,15,1,28,24,2,3,2,15,1,2,2
2026-07-28,824489,CIN,True,36,27,0,3,4,7,0,36,27,0,3,4,7,0,0,0
2026-07-28,824490,CLE,True,39,27,5,11,2,10,1,39,27,5,11,2,10,1,5,5
2026-07-28,824490,CIN,True,38,27,6,9,3,5,1,38,27,6,9,3,5,1,2,2
2026-07-28,824569,NYY,True,36,27,2,7,2,10,1,36,27,2,7,2,10,1,2,2
2026-07-28,824569,CWS,True,37,27,3,6,4,10,0,37,27,3,6,4,10,0,3,3
2026-07-28,824976,BOS,True,35,24,4,9,2,5,1,35,24,4,9,2,5,1,4,4
2026-07-28,824976,ATH,True,37,27,3,8,6,11,1,37,27,3,8,6,11,1,3,3
