date,game_pk,team,match_excluding_er,sum_bf,sum_outs,sum_r,sum_h,sum_bb,sum_k,sum_hr,team_bf,team_outs,team_r,team_h,team_bb,team_k,team_hr,sum_er,team_er
2026-07-12,822708,NYY,True,35,27,3,6,3,6,2,35,27,3,6,3,6,2,2,2
2026-07-12,822708,WSH,True,36,27,5,8,3,8,0,36,27,5,8,3,8,0,5,5
2026-07-12,822876,HOU,True,40,24,6,11,5,8,1,40,24,6,11,5,8,1,6,6
2026-07-12,822876,TEX,True,39,27,5,8,5,8,2,39,27,5,8,5,8,2,5,5
2026-07-12,822951,SEA,True,36,27,2,4,4,8,1,36,27,2,4,4,8,1,2,2
2026-07-12,822951,TB,True,41,27,8,9,5,9,2,41,27,8,9,5,9,2,7,7
2026-07-12,823029,ATL,True,36,27,3,4,5,9,0,36,27,3,4,5,9,0,3,3
2026-07-12,823029,STL,True,43,27,4,7,6,6,0,43,27,4,7,6,6,0,3,3
2026-07-12,823199,COL,True,36,24,3,8,5,4,0,36,24,3,8,5,4,0,3,3
2026-07-12,823199,SF,True,33,27,1,4,2,6,1,33,27,1,4,2,6,1,1,1
2026-07-12,823274,TOR,True,35,24,5,7,3,9,0,35,24,5,7,3,9,0,5,5
2026-07-12,823274,SD,True,39,27,4,9,3,7,2,39,27,4,9,3,7,2,4,4
2026-07-12,823358,MIL,True,44,24,14,15,3,10,2,44,24,14,15,3,10,2,14,14
2026-07-12,823358,PIT,True,38,27,5,8,4,8,1,38,27,5,8,4,8,1,5,5
2026-07-12,823602,BOS,True,36,30,2,6,1,14,1,36,30,2,6,1,14,1,2,2
2026-07-12,823602,NYM,True,38,30,3,4,4,6,0,38,30,3,4,4,6,0,1,1
2026-07-12,823681,LAA,True,31,24,4,6,3,6,1,31,24,4,6,3,6,1,4,4
2026-07-12,823681,MIN,True,36,27,2,7,3,8,2,36,27,2,7,3,8,2,2,2
2026-07-12,823842,CLE,True,37,27,2,8,2,14,1,37,27,2,8,2,14,1,2,2
2026-07-12,823842,MIA,True,41,27,5,11,3,6,2,41,27,5,11,3,6,2,4,4
2026-07-12,823925,AZ,True,34,27,3,3,5,6,1,34,27,3,3,5,6,1,3,3
2026-07-12,823925,LAD,True,36,27,5,5,3,9,1,36,27,5,5,3,9,1,3,3
2026-07-12,824250,PHI,True,31,27,0,2,2,14,0,31,27,0,2,2,14,0,0,0
2026-07-12,824250,DET,True,40,27,5,9,3,12,0,40,27,5,9,3,12,0,5,5
2026-07-12,824491,CHC,True,39,27,4,9,1,6,1,39,27,4,9,1,6,1,4,4
2026-07-12,824491,CIN,True,40,27,8,9,5,7,1,40,27,8,9,5,7,1,8,8
2026-07-12,824574,ATH,True,37,24,9,9,3,9,2,37,24,9,9,3,9,2,8,8
2026-07-12,824574,CWS,True,34,27,1,6,0,8,1,34,27,1,6,0,8,1,1,1
2026-07-12,824814,KC,True,41,24,8,12,4,10,2,41,24,8,12,4,10,2,8,8
2026-07-12,824814,BAL,True,38,27,2,10,0,11,0,38,27,2,10,0,11,0,2,2
