game_pk,pitcher_id,boxscore_np,games_pitched,savant_pitches,_merge,match
822807,592332,93,1,93,both,True
822807,643511,17,1,17,both,True
822807,657756,10,1,10,both,True
822807,664991,17,1,17,both,True
822807,666974,10,1,10,both,True
822807,669330,7,1,7,both,True
822807,669358,81,1,81,both,True
822807,670329,13,1,13,both,True
822807,671936,18,1,18,both,True
822807,686973,17,1,17,both,True
822890,594798,87,1,87,both,True
822890,595978,19,1,19,both,True
822890,641302,8,1,8,both,True
822890,676282,97,1,97,both,True
822890,681168,10,1,10,both,True
822890,682608,19,1,19,both,True
822890,702021,37,1,37,both,True
823047,592773,9,1,9,both,True
823047,594580,16,1,16,both,True
823047,656271,14,1,14,both,True
823047,657571,17,1,17,both,True
823047,663574,14,1,14,both,True
823047,663978,33,1,33,both,True
823047,666277,17,1,17,both,True
823047,668941,8,1,8,both,True
823047,676617,15,1,15,both,True
823047,695076,70,1,70,both,True
823047,700241,83,1,83,both,True
823291,548384,14,1,14,both,True
823291,593974,27,1,27,both,True
823291,596133,18,1,18,both,True
823291,621345,13,1,13,both,True
823291,623211,21,1,21,both,True
823291,640455,66,1,66,both,True
823291,642207,20,1,20,both,True
823291,673513,25,1,25,both,True
823291,676760,36,1,36,both,True
823291,681190,75,1,75,both,True
823453,605400,98,1,98,both,True
823453,621237,28,1,28,both,True
823453,641835,16,1,16,both,True
823453,656457,17,1,17,both,True
823453,663542,25,1,25,both,True
823453,670950,27,1,27,both,True
823453,680742,19,1,19,both,True
823453,689147,27,1,27,both,True
823453,689818,81,1,81,both,True
823453,699823,21,1,21,both,True
823537,518585,10,1,10,both,True
823537,594027,10,1,10,both,True
823537,624133,90,1,90,both,True
823537,657612,11,1,11,both,True
823537,670280,11,1,11,both,True
823537,686580,25,1,25,both,True
823537,686747,8,1,8,both,True
823537,687396,9,1,9,both,True
823537,693645,92,1,92,both,True
823696,664875,12,1,12,both,True
823696,668674,15,1,15,both,True
823696,670167,7,1,7,both,True
823696,687570,77,1,77,both,True
823696,689520,36,1,36,both,True
823696,694360,15,1,15,both,True
823696,696131,10,1,10,both,True
823696,702070,104,1,104,both,True
823696,702193,41,1,41,both,True
823857,571927,38,1,38,both,True
823857,642121,15,1,15,both,True
823857,643377,62,1,62,both,True
823857,645261,90,1,90,both,True
823857,656848,17,1,17,both,True
823857,664076,23,1,23,both,True
823857,669622,24,1,24,both,True
823941,519141,20,1,20,both,True
823941,595014,22,1,22,both,True
823941,642546,39,1,39,both,True
823941,667755,88,1,88,both,True
823941,669165,22,1,22,both,True
823941,676263,17,1,17,both,True
823941,681217,21,1,21,both,True
823941,681911,31,1,31,both,True
823941,683618,24,1,24,both,True
823941,686218,49,1,49,both,True
823941,696147,8,1,8,both,True
823941,815083,16,1,16,both,True
824183,595345,11,1,11,both,True
824183,643410,16,1,16,both,True
824183,650556,9,1,9,both,True
824183,663687,16,1,16,both,True
824183,663878,33,1,33,both,True
824183,681347,97,1,97,both,True
824183,686993,16,1,16,both,True
824183,695611,96,1,96,both,True
824268,622491,100,1,100,both,True
824268,623454,16,1,16,both,True
824268,640448,17,1,17,both,True
824268,642100,14,1,14,both,True
824268,656427,87,1,87,both,True
824268,660825,12,1,12,both,True
824268,662253,19,1,19,both,True
824268,663947,9,1,9,both,True
824268,676684,10,1,10,both,True
824268,678606,18,1,18,both,True
824268,681867,13,1,13,both,True
824268,805427,11,1,11,both,True
824349,607536,89,1,89,both,True
824349,624522,47,1,47,both,True
824349,675660,83,1,83,both,True
824349,677955,22,1,22,both,True
824349,684974,18,1,18,both,True
824349,694477,21,1,21,both,True
824670,592791,35,1,35,both,True
824670,657097,7,1,7,both,True
824670,663423,17,1,17,both,True
824670,664141,15,1,15,both,True
824670,665871,72,1,72,both,True
824670,668873,6,1,6,both,True
824670,669062,16,1,16,both,True
824670,676775,19,1,19,both,True
824670,681916,11,1,11,both,True
824670,686790,87,1,87,both,True
824670,694037,16,1,16,both,True
824916,625643,27,1,27,both,True
824916,641755,17,1,17,both,True
824916,681895,26,1,26,both,True
824916,682254,25,1,25,both,True
824916,693821,88,1,88,both,True
824916,696149,88,1,88,both,True
824916,800311,20,1,20,both,True
825074,647336,100,1,100,both,True
825074,656464,16,1,16,both,True
825074,664199,8,1,8,both,True
825074,676917,88,1,88,both,True
825074,681402,12,1,12,both,True
825074,683000,44,1,44,both,True
