date,game_pk,team,match_excluding_er,sum_bf,sum_outs,sum_r,sum_h,sum_bb,sum_k,sum_hr,team_bf,team_outs,team_r,team_h,team_bb,team_k,team_hr,sum_er,team_er
2026-07-10,822709,NYY,True,37,27,3,8,0,8,2,37,27,3,8,0,8,2,3,3
2026-07-10,822709,WSH,True,40,27,5,13,3,11,4,40,27,5,13,3,11,4,5,5
2026-07-10,822878,HOU,True,36,24,7,8,6,7,3,36,24,7,8,6,7,3,7,7
2026-07-10,822878,TEX,True,34,27,3,8,1,2,2,34,27,3,8,1,2,2,3,3
2026-07-10,822955,SEA,True,39,24,7,14,1,6,4,39,24,7,14,1,6,4,7,7
2026-07-10,822955,TB,True,32,27,2,5,1,5,1,32,27,2,5,1,5,1,2,2
2026-07-10,823033,ATL,True,30,24,2,5,3,11,1,30,24,2,5,3,11,1,2,2
2026-07-10,823033,STL,True,32,27,1,3,1,7,0,32,27,1,3,1,7,0,1,1
2026-07-10,823200,COL,True,42,27,3,11,6,3,1,42,27,3,11,6,3,1,3,3
2026-07-10,823200,SF,True,42,27,4,10,7,9,0,42,27,4,10,7,9,0,4,4
2026-07-10,823278,TOR,True,39,27,3,10,3,8,1,39,27,3,10,3,8,1,3,3
2026-07-10,823278,SD,True,37,27,5,9,2,5,1,37,27,5,9,2,5,1,5,5
2026-07-10,823604,BOS,True,36,27,2,10,1,3,1,36,27,2,10,1,3,1,2,2
2026-07-10,823604,NYM,True,44,27,6,11,5,10,2,44,27,6,11,5,10,2,4,4
2026-07-10,823685,LAA,True,39,27,3,9,3,4,0,39,27,3,9,3,4,0,3,3
2026-07-10,823685,MIN,True,36,27,4,10,2,6,1,36,27,4,10,2,6,1,4,4
2026-07-10,823845,CLE,True,35,27,2,4,5,3,2,35,27,2,4,5,3,2,2,2
2026-07-10,823845,MIA,True,32,27,3,5,0,9,1,32,27,3,5,0,9,1,3,3
2026-07-10,823927,AZ,True,36,27,3,9,1,9,2,36,27,3,9,1,9,2,3,3
2026-07-10,823927,LAD,True,43,27,9,9,5,12,1,43,27,9,9,5,12,1,6,6
2026-07-10,824252,PHI,True,38,24,10,8,5,9,3,38,24,10,8,5,9,3,9,9
2026-07-10,824252,DET,True,36,27,2,4,3,7,1,36,27,2,4,3,7,1,2,2
2026-07-10,824493,CHC,True,37,24,4,13,1,8,2,37,24,4,13,1,8,2,4,4
2026-07-10,824493,CIN,True,32,27,0,4,1,16,0,32,27,0,4,1,16,0,0,0
2026-07-10,824575,ATH,True,43,24,14,15,4,9,2,43,24,14,15,4,9,2,13,13
2026-07-10,824575,CWS,True,31,27,1,5,1,11,1,31,27,1,5,1,11,1,1,1
2026-07-10,824817,KC,True,35,24,5,9,3,7,2,35,24,5,9,3,7,2,5,5
2026-07-10,824817,BAL,True,34,27,3,9,1,7,2,34,27,3,9,1,7,2,3,3
