date,game_pk,team,match_excluding_er,sum_bf,sum_outs,sum_r,sum_h,sum_bb,sum_k,sum_hr,team_bf,team_outs,team_r,team_h,team_bb,team_k,team_hr,sum_er,team_er
2026-08-31,822689,MIA,True,36,24,6,11,3,9,2,36,24,6,11,3,9,2,6,6
2026-08-31,822689,WSH,True,36,27,3,11,2,7,0,36,27,3,11,2,7,0,3,3
2026-08-31,822855,ATH,True,38,24,8,9,5,3,1,38,24,8,9,5,3,1,8,8
2026-08-31,822855,TEX,True,29,27,1,3,0,11,0,29,27,1,3,0,11,0,1,1
2026-08-31,822932,NYM,True,37,27,2,9,2,6,0,37,27,2,9,2,6,0,2,2
2026-08-31,822932,TB,True,36,27,3,10,0,12,1,36,27,3,10,0,12,1,3,3
2026-08-31,823663,DET,True,41,24,11,9,7,5,4,41,24,11,9,7,5,4,10,10
2026-08-31,823663,MIN,True,34,27,1,5,3,11,1,34,27,1,5,3,11,1,1,1
2026-08-31,823982,NYY,True,44,24,10,12,4,10,0,44,24,10,12,4,10,0,9,9
2026-08-31,823982,LAA,True,32,27,1,6,0,10,1,32,27,1,6,0,10,1,1,1
2026-08-31,824149,CWS,True,36,24,6,8,3,8,1,36,24,6,8,3,8,1,5,5
2026-08-31,824149,HOU,True,44,27,3,5,10,11,1,44,27,3,5,10,11,1,3,3
2026-08-31,824314,BAL,True,37,27,1,8,4,8,0,37,27,1,8,4,8,0,1,1
2026-08-31,824314,COL,True,35,27,2,4,6,5,0,35,27,2,4,6,5,0,2,2
2026-08-31,824473,SD,True,37,27,0,5,4,11,0,37,27,0,5,4,11,0,0,0
2026-08-31,824473,CIN,True,43,27,5,15,0,10,0,43,27,5,15,0,10,0,5,5
2026-08-31,824635,MIL,True,52,24,17,20,7,3,9,52,24,17,20,7,3,9,17,17
2026-08-31,824635,CHC,True,36,27,3,9,2,11,1,36,27,3,9,2,11,1,3,3
2026-08-31,824719,SEA,True,44,28,9,12,5,6,2,44,28,9,12,5,6,2,8,8
2026-08-31,824719,BOS,True,44,30,8,11,3,11,2,44,30,8,11,3,11,2,8,8
2026-08-31,824911,SF,True,36,27,3,9,1,10,1,36,27,3,9,1,10,1,3,3
2026-08-31,824911,ATL,True,41,27,7,11,3,7,3,41,27,7,11,3,7,3,7,7
2026-08-31,825040,PHI,True,39,27,1,9,4,9,0,39,27,1,9,4,9,0,1,1
2026-08-31,825040,AZ,True,36,27,2,6,3,3,1,36,27,2,6,3,3,1,2,2
