date,game_pk,team,match_excluding_er,sum_bf,sum_outs,sum_r,sum_h,sum_bb,sum_k,sum_hr,team_bf,team_outs,team_r,team_h,team_bb,team_k,team_hr,sum_er,team_er
2026-04-18,822751,SF,True,51,36,6,10,5,8,1,51,36,6,10,5,8,1,5,5
2026-04-18,822751,WSH,True,52,36,7,16,1,11,1,52,36,7,16,1,11,1,4,4
2026-04-18,823151,TEX,True,38,24,7,11,3,8,1,38,24,7,11,3,8,1,5,5
2026-04-18,823151,SEA,True,46,27,3,11,8,8,1,46,27,3,11,8,8,1,3,3
2026-04-18,823394,TB,True,54,39,7,7,8,14,2,54,39,7,7,8,14,2,5,5
2026-04-18,823394,PIT,True,56,39,8,15,4,12,1,56,39,8,15,4,12,1,6,6
2026-04-18,823474,ATL,True,32,27,1,5,1,10,1,32,27,1,5,1,10,1,1,1
2026-04-18,823474,PHI,True,41,27,3,10,4,12,0,41,27,3,10,4,12,0,0,0
2026-04-18,823558,KC,True,43,24,13,11,7,6,4,43,24,13,11,7,6,4,11,11
2026-04-18,823558,NYY,True,34,27,4,7,1,12,1,34,27,4,7,1,12,1,4,4
2026-04-18,823721,CIN,True,42,27,4,9,5,12,0,42,27,4,9,5,12,0,3,3
2026-04-18,823721,MIN,True,40,27,5,11,2,7,0,40,27,5,11,2,7,0,5,5
2026-04-18,823882,MIL,True,36,27,2,8,1,4,0,36,27,2,8,1,4,0,2,2
2026-04-18,823882,MIA,True,44,27,5,5,11,5,1,44,27,5,5,11,5,1,4,4
2026-04-18,824049,SD,True,36,27,1,6,4,10,0,36,27,1,6,4,10,0,1,1
2026-04-18,824049,LAA,True,39,27,4,9,5,10,0,39,27,4,9,5,10,0,4,4
2026-04-18,824206,STL,True,38,27,5,4,8,9,2,38,27,5,4,8,9,2,5,5
2026-04-18,824206,HOU,True,42,27,7,10,4,11,3,42,27,7,10,4,11,3,7,7
2026-04-18,824372,LAD,True,33,24,4,7,2,7,0,33,24,4,7,2,7,0,4,4
2026-04-18,824372,COL,True,38,27,3,8,2,8,2,38,27,3,8,2,8,2,2,2
2026-04-18,824451,BAL,True,29,24,4,3,2,8,2,29,24,4,3,2,8,2,4,4
2026-04-18,824451,CLE,True,33,27,2,4,1,16,2,33,27,2,4,1,16,2,2,2
2026-04-18,824694,NYM,True,32,24,4,5,3,3,2,32,24,4,5,3,3,2,4,4
2026-04-18,824694,CHC,True,37,27,2,7,4,7,1,37,27,2,7,4,7,1,1,1
2026-04-18,824775,DET,True,33,27,1,5,2,12,0,33,27,1,5,2,12,0,1,1
2026-04-18,824775,BOS,True,39,27,4,8,4,7,1,39,27,4,8,4,7,1,4,4
2026-04-18,825020,CWS,True,52,32,7,10,10,6,2,52,32,7,10,10,6,2,6,6
2026-04-18,825020,ATH,True,51,33,6,8,8,7,3,51,33,6,8,8,7,3,6,6
2026-04-18,825098,TOR,True,32,24,6,8,2,3,1,32,24,6,8,2,3,1,6,6
2026-04-18,825098,AZ,True,38,27,2,12,0,7,0,38,27,2,12,0,7,0,2,2
