RELIEVER_APPEARANCE_ID,GAME_PK,FECHA,TEAM,OPP,HOME_AWAY,MLBAM_ID,PITCHER,ROLE,DAYS_REST,PREV_PITCHES,PREV_BF,PREV_OUTS,PITCHES_2D,PITCHES_3D,BF_2D,BF_3D,B2B,THREE_DAYS_3,CURRENT_PITCHES,CURRENT_BF,CURRENT_OUTS,R,ER,H,BB,K,HR,SOURCE_URL,QA_STATUS,PREV_ROLE,PREV_APPEARANCE_LEVEL,SAME_DAY_REPEAT,PITCHER_CLASS,PRIMARY_POSITION,PBP_SOURCE,BOXSCORE_SOURCE,PITCH_COUNT_MATCH,ENTRY_INNING,ENTRY_HALF,FIRST_PLAY_INDEX,LAST_PLAY_INDEX
824514-572955,824514,2026-08-17,CIN,STL,H,572955,Pierce Johnson,RELIEF_OR_BULK,1.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,False,False,13,4,3,0,0,1,0,1,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-17.parquet,QA_VALIDATED_CANONICAL_V128,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-17.parquet,https://statsapi.mlb.com/api/v1.1/game/824514/feed/live,True,8,Top,57,60
824514-592773,824514,2026-08-17,STL,CIN,A,592773,Ryne Stanek,RELIEF_OR_BULK,1.0,13.0,4.0,3.0,13.0,13.0,4.0,4.0,False,False,17,4,3,0,0,1,0,1,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-17.parquet,QA_VALIDATED_CANONICAL_V128,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-17.parquet,https://statsapi.mlb.com/api/v1.1/game/824514/feed/live,True,8,Bot,61,64
824514-594580,824514,2026-08-17,CIN,STL,H,594580,Sam Moll,RELIEF_OR_BULK,1.0,17.0,4.0,1.0,17.0,17.0,4.0,4.0,False,False,16,3,3,0,0,0,0,1,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-17.parquet,QA_VALIDATED_CANONICAL_V128,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-17.parquet,https://statsapi.mlb.com/api/v1.1/game/824514/feed/live,True,9,Top,65,67
824514-666277,824514,2026-08-17,STL,CIN,A,666277,George Soriano,RELIEF_OR_BULK,2.0,17.0,4.0,2.0,0.0,17.0,0.0,4.0,False,False,12,3,3,0,0,0,0,1,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-17.parquet,QA_VALIDATED_CANONICAL_V128,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-17.parquet,https://statsapi.mlb.com/api/v1.1/game/824514/feed/live,True,7,Bot,54,56
824514-676617,824514,2026-08-17,STL,CIN,A,676617,Riley O'Brien,RELIEF_OR_BULK,1.0,14.0,3.0,3.0,14.0,14.0,3.0,3.0,False,False,14,3,3,0,0,0,0,3,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-17.parquet,QA_VALIDATED_CANONICAL_V128,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-17.parquet,https://statsapi.mlb.com/api/v1.1/game/824514/feed/live,True,9,Bot,68,70
824514-682825,824514,2026-08-17,CIN,STL,H,682825,Luis Mey,RELIEF_OR_BULK,1.0,26.0,5.0,3.0,26.0,26.0,5.0,5.0,False,False,38,8,6,0,0,1,1,3,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-17.parquet,QA_VALIDATED_CANONICAL_V128,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-17.parquet,https://statsapi.mlb.com/api/v1.1/game/824514/feed/live,True,6,Top,43,53
824514-700669,824514,2026-08-17,STL,CIN,A,700669,Gordon Graceffo,RELIEF_OR_BULK,0.0,19.0,6.0,3.0,19.0,19.0,6.0,6.0,True,False,8,3,3,0,0,0,0,1,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-17.parquet,QA_VALIDATED_CANONICAL_V128,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-17.parquet,https://statsapi.mlb.com/api/v1.1/game/824514/feed/live,True,6,Bot,46,48
824514-703725,824514,2026-08-17,STL,CIN,A,703725,Luis Gastelum,RELIEF_OR_BULK,0.0,29.0,7.0,6.0,29.0,29.0,7.0,7.0,True,False,11,3,3,0,0,0,0,2,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-17.parquet,QA_VALIDATED_CANONICAL_V128,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-17.parquet,https://statsapi.mlb.com/api/v1.1/game/824514/feed/live,True,5,Bot,40,42
822939-592155,822939,2026-08-17,TB,BAL,H,592155,Cam Booser,RELIEF_OR_BULK,1.0,15.0,4.0,3.0,15.0,30.0,4.0,7.0,False,False,34,7,4,0,0,2,1,3,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-17.parquet,QA_VALIDATED_CANONICAL_V128,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-17.parquet,https://statsapi.mlb.com/api/v1.1/game/822939/feed/live,True,7,Top,56,70
822939-641329,822939,2026-08-17,TB,BAL,H,641329,Bryan Baker,RELIEF_OR_BULK,1.0,17.0,6.0,3.0,17.0,17.0,6.0,6.0,False,False,21,6,5,0,0,1,0,2,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-17.parquet,QA_VALIDATED_CANONICAL_V128,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-17.parquet,https://statsapi.mlb.com/api/v1.1/game/822939/feed/live,True,8,Top,71,80
