RELIEVER_APPEARANCE_ID,GAME_PK,FECHA,TEAM,OPP,HOME_AWAY,MLBAM_ID,PITCHER,ROLE,DAYS_REST,PREV_PITCHES,PREV_BF,PREV_OUTS,PITCHES_2D,PITCHES_3D,BF_2D,BF_3D,B2B,THREE_DAYS_3,CURRENT_PITCHES,CURRENT_BF,CURRENT_OUTS,R,ER,H,BB,K,HR,SOURCE_URL,QA_STATUS,PREV_ROLE,PREV_APPEARANCE_LEVEL,SAME_DAY_REPEAT,PITCHER_CLASS,PRIMARY_POSITION,PBP_SOURCE,BOXSCORE_SOURCE,PITCH_COUNT_MATCH,ENTRY_INNING,ENTRY_HALF,FIRST_PLAY_INDEX,LAST_PLAY_INDEX
823437-554430,823437,2026-07-21,PHI,LAD,H,554430,Zack Wheeler,STARTER,8.0,96.0,22.0,18.0,0.0,0.0,0.0,0.0,False,False,93,25,21,2,2,5,0,9,1,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-21.parquet,QA_VALIDATED_CANONICAL_V101,STARTER,MLB,False,STARTER/OPENER/BULK,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-21.parquet,https://statsapi.mlb.com/api/v1.1/game/823437/feed/live,True,1,Top,0,48
823437-621237,823437,2026-07-21,PHI,LAD,H,621237,José Alvarado,RELIEF_OR_BULK,0.0,11.0,3.0,3.0,11.0,27.0,3.0,7.0,True,False,16,3,3,0,0,0,0,1,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-21.parquet,QA_VALIDATED_CANONICAL_V101,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-21.parquet,https://statsapi.mlb.com/api/v1.1/game/823437/feed/live,True,8,Top,52,54
823437-623465,823437,2026-07-21,LAD,PHI,A,623465,Evan Phillips,RELIEF_OR_BULK,1.0,24.0,6.0,3.0,24.0,24.0,6.0,6.0,False,False,8,3,3,0,0,0,0,2,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-21.parquet,QA_VALIDATED_CANONICAL_V101,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-21.parquet,https://statsapi.mlb.com/api/v1.1/game/823437/feed/live,True,7,Bot,50,55
823437-656945,823437,2026-07-21,LAD,PHI,A,656945,Tanner Scott,RELIEF_OR_BULK,3.0,11.0,3.0,3.0,0.0,0.0,0.0,0.0,False,False,18,6,5,0,0,2,0,2,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-21.parquet,QA_VALIDATED_CANONICAL_V101,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-21.parquet,https://statsapi.mlb.com/api/v1.1/game/823437/feed/live,True,8,Bot,56,64
823437-680736,823437,2026-07-21,LAD,PHI,A,680736,Justin Wrobleski,STARTER,13.0,94.0,28.0,21.0,0.0,0.0,0.0,0.0,False,False,89,25,19,1,1,5,1,7,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-21.parquet,QA_VALIDATED_CANONICAL_V101,STARTER,MLB,False,STARTER/OPENER/BULK,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-21.parquet,https://statsapi.mlb.com/api/v1.1/game/823437/feed/live,True,1,Bot,3,49
823437-680742,823437,2026-07-21,PHI,LAD,H,680742,Jonathan Bowlan,RELIEF_OR_BULK,0.0,10.0,4.0,3.0,10.0,10.0,4.0,4.0,True,False,14,3,3,0,0,0,0,1,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-21.parquet,QA_VALIDATED_CANONICAL_V101,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-21.parquet,https://statsapi.mlb.com/api/v1.1/game/823437/feed/live,True,9,Top,58,60
824409-542888,824409,2026-07-21,CLE,MIN,H,542888,Shawn Armstrong,RELIEF_OR_BULK,0.0,19.0,5.0,3.0,19.0,29.0,5.0,8.0,True,False,17,4,2,0,0,2,0,1,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-21.parquet,QA_VALIDATED_CANONICAL_V101,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-21.parquet,https://statsapi.mlb.com/api/v1.1/game/824409/feed/live,True,7,Top,53,56
824409-573124,824409,2026-07-21,MIN,CLE,A,573124,Taylor Rogers,RELIEF_OR_BULK,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,False,False,28,7,4,1,1,2,1,0,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-21.parquet,QA_VALIDATED_CANONICAL_V101,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-21.parquet,https://statsapi.mlb.com/api/v1.1/game/824409/feed/live,True,6,Bot,50,61
824409-670059,824409,2026-07-21,CLE,MIN,H,670059,Colin Holderman,RELIEF_OR_BULK,0.0,14.0,4.0,3.0,14.0,29.0,4.0,8.0,True,False,8,2,1,0,0,0,1,0,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-21.parquet,QA_VALIDATED_CANONICAL_V101,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-21.parquet,https://statsapi.mlb.com/api/v1.1/game/824409/feed/live,True,6,Top,44,45
824409-671922,824409,2026-07-21,CLE,MIN,H,671922,Cade Smith,RELIEF_OR_BULK,2.0,13.0,3.0,3.0,0.0,13.0,0.0,3.0,False,False,11,3,3,0,0,0,0,1,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-21.parquet,QA_VALIDATED_CANONICAL_V101,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-21.parquet,https://statsapi.mlb.com/api/v1.1/game/824409/feed/live,True,9,Top,69,71
