RELIEVER_APPEARANCE_ID,GAME_PK,FECHA,TEAM,OPP,HOME_AWAY,MLBAM_ID,PITCHER,ROLE,DAYS_REST,PREV_PITCHES,PREV_BF,PREV_OUTS,PITCHES_2D,PITCHES_3D,BF_2D,BF_3D,B2B,THREE_DAYS_3,CURRENT_PITCHES,CURRENT_BF,CURRENT_OUTS,R,ER,H,BB,K,HR,SOURCE_URL,QA_STATUS,PREV_ROLE,PREV_APPEARANCE_LEVEL,SAME_DAY_REPEAT,PITCHER_CLASS,PRIMARY_POSITION,PBP_SOURCE,BOXSCORE_SOURCE,PITCH_COUNT_MATCH,ENTRY_INNING,ENTRY_HALF,FIRST_PLAY_INDEX,LAST_PLAY_INDEX
822940-544150,822940,2026-08-16,BAL,TB,A,544150,Albert Suárez,RELIEF_OR_BULK,3.0,8.0,3.0,3.0,0.0,0.0,0.0,0.0,False,False,15,4,3,0,0,1,0,1,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-16.parquet,QA_VALIDATED_CANONICAL_V127,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-16.parquet,https://statsapi.mlb.com/api/v1.1/game/822940/feed/live,True,9,Bot,76,79
822940-571927,822940,2026-08-16,TB,BAL,H,571927,Steven Matz,RELIEF_OR_BULK,1.0,21.0,3.0,3.0,21.0,21.0,3.0,3.0,False,False,31,7,2,5,5,4,1,0,1,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-16.parquet,QA_VALIDATED_CANONICAL_V127,STARTER,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-16.parquet,https://statsapi.mlb.com/api/v1.1/game/822940/feed/live,True,6,Top,41,47
822940-664076,822940,2026-08-16,TB,BAL,H,664076,Garrett Cleavinger,RELIEF_OR_BULK,1.0,10.0,4.0,1.0,10.0,10.0,4.0,4.0,False,False,9,3,1,1,1,2,0,0,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-16.parquet,QA_VALIDATED_CANONICAL_V127,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-16.parquet,https://statsapi.mlb.com/api/v1.1/game/822940/feed/live,True,5,Top,34,36
822940-664991,822940,2026-08-16,BAL,TB,A,664991,Grant Wolfram,RELIEF_OR_BULK,5.0,43.0,11.0,5.0,0.0,0.0,0.0,0.0,False,False,17,4,3,0,0,1,0,1,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-16.parquet,QA_VALIDATED_CANONICAL_V127,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-16.parquet,https://statsapi.mlb.com/api/v1.1/game/822940/feed/live,True,8,Bot,69,72
822940-671212,822940,2026-08-16,TB,BAL,H,671212,Joe Boyle,RELIEF_OR_BULK,129.0,84.0,20.0,13.0,0.0,0.0,0.0,0.0,False,False,84,15,10,2,2,2,3,5,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-16.parquet,QA_VALIDATED_CANONICAL_V127,STARTER,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-16.parquet,https://statsapi.mlb.com/api/v1.1/game/822940/feed/live,True,6,Top,48,75
822940-695380,822940,2026-08-16,BAL,TB,A,695380,Alex Hoppe,RELIEF_OR_BULK,0.0,8.0,3.0,2.0,8.0,8.0,3.0,3.0,True,False,13,3,3,0,0,0,0,2,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-16.parquet,QA_VALIDATED_CANONICAL_V127,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-16.parquet,https://statsapi.mlb.com/api/v1.1/game/822940/feed/live,True,7,Bot,62,64
823344-489446,823344,2026-08-16,PIT,BOS,H,489446,Kirby Yates,RELIEF_OR_BULK,1.0,18.0,5.0,2.0,18.0,18.0,5.0,5.0,False,False,14,3,3,0,0,0,0,2,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-16.parquet,QA_VALIDATED_CANONICAL_V127,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-16.parquet,https://statsapi.mlb.com/api/v1.1/game/823344/feed/live,True,7,Top,53,55
823344-666808,823344,2026-08-16,PIT,BOS,H,666808,Camilo Doval,RELIEF_OR_BULK,1.0,25.0,6.0,3.0,25.0,25.0,6.0,6.0,False,False,15,5,3,0,0,1,1,1,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-16.parquet,QA_VALIDATED_CANONICAL_V127,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-16.parquet,https://statsapi.mlb.com/api/v1.1/game/823344/feed/live,True,8,Top,61,65
823344-670103,823344,2026-08-16,BOS,PIT,A,670103,Raymond Burgos,RELIEF_OR_BULK,7.0,33.0,11.0,9.0,0.0,0.0,0.0,0.0,False,False,52,14,12,1,1,2,1,1,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-16.parquet,QA_VALIDATED_CANONICAL_V127,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-16.parquet,https://statsapi.mlb.com/api/v1.1/game/823344/feed/live,True,5,Bot,44,68
823344-682254,823344,2026-08-16,PIT,BOS,H,682254,Mason Montgomery,RELIEF_OR_BULK,1.0,6.0,1.0,1.0,6.0,6.0,1.0,1.0,False,False,11,3,3,0,0,0,0,2,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-16.parquet,QA_VALIDATED_CANONICAL_V127,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-08-16.parquet,https://statsapi.mlb.com/api/v1.1/game/823344/feed/live,True,9,Top,69,71
