game_pk,pitcher_id,boxscore_np,games_pitched,savant_pitches,_merge,match
822859,592866,51,1,51,both,True
822859,596001,3,1,3,both,True
822859,615698,91,1,91,both,True
822859,641302,23,1,23,both,True
822859,672442,14,1,14,both,True
822859,695239,17,1,17,both,True
822859,800600,84,1,84,both,True
822938,571927,17,1,17,both,True
822938,607259,82,1,82,both,True
822938,663362,26,1,26,both,True
822938,667755,91,1,91,both,True
822938,669947,58,1,58,both,True
822938,689254,2,1,2,both,True
822938,693686,10,1,10,both,True
823341,646241,13,1,13,both,True
823341,672456,78,1,78,both,True
823341,677952,80,1,80,both,True
823341,680744,27,1,27,both,True
823341,682254,15,1,15,both,True
823423,548384,12,1,12,both,True
823423,554430,98,1,98,both,True
823423,621237,13,1,13,both,True
823423,656848,26,1,26,both,True
823423,663969,42,1,42,both,True
823423,676534,12,1,12,both,True
823423,676604,21,1,21,both,True
823423,686934,18,1,18,both,True
823423,689147,17,1,17,both,True
823423,694795,33,1,33,both,True
823423,806188,23,1,23,both,True
823586,592662,91,1,91,both,True
823586,642376,8,1,8,both,True
823586,670970,38,1,38,both,True
823586,673380,17,1,17,both,True
823586,674073,35,1,35,both,True
823586,695243,16,1,16,both,True
823586,699134,14,1,14,both,True
823586,804267,99,1,99,both,True
823667,621345,6,1,6,both,True
823667,641816,76,1,76,both,True
823667,672782,16,1,16,both,True
823667,681892,4,1,4,both,True
823667,689266,9,1,9,both,True
823667,702193,13,1,13,both,True
823667,800311,15,1,15,both,True
823667,805673,90,1,90,both,True
823749,596142,14,1,14,both,True
823749,660844,31,1,31,both,True
823749,675660,39,1,39,both,True
823749,681006,33,1,33,both,True
823749,681982,9,1,9,both,True
823749,682243,92,1,92,both,True
823749,689546,41,1,41,both,True
823749,690986,79,1,79,both,True
824075,656638,11,1,11,both,True
824075,663687,30,1,30,both,True
824075,663738,45,1,45,both,True
824075,665622,24,1,24,both,True
824075,665660,2,1,2,both,True
824075,669620,32,1,32,both,True
824075,678022,53,1,53,both,True
824075,679922,12,1,12,both,True
824075,680723,8,1,8,both,True
824075,696131,51,1,51,both,True
824154,660853,15,1,15,both,True
824154,664299,87,1,87,both,True
824154,670245,12,1,12,both,True
824154,687911,16,1,16,both,True
824154,690829,11,1,11,both,True
824154,691946,86,1,86,both,True
824154,699044,11,1,11,both,True
824154,805123,24,1,24,both,True
824154,820862,10,1,10,both,True
824319,605447,16,1,16,both,True
824319,623465,16,1,16,both,True
824319,623474,9,1,9,both,True
824319,641778,87,1,87,both,True
824319,656786,22,1,22,both,True
824319,656945,27,1,27,both,True
824319,663372,83,1,83,both,True
824319,676263,14,1,14,both,True
824319,683618,8,1,8,both,True
824319,688642,13,1,13,both,True
824398,656492,101,1,101,both,True
824398,665665,34,1,34,both,True
824398,670036,21,1,21,both,True
824398,682120,12,1,12,both,True
824398,684974,11,1,11,both,True
824398,687931,80,1,80,both,True
824398,805345,29,1,29,both,True
824475,592773,7,1,7,both,True
824475,666277,15,1,15,both,True
824475,671096,98,1,98,both,True
824475,676617,13,1,13,both,True
824475,681517,90,1,90,both,True
824475,687209,38,1,38,both,True
824475,700669,15,1,15,both,True
824639,573204,11,1,11,both,True
824639,592332,86,1,86,both,True
824639,607200,78,1,78,both,True
824639,623211,14,1,14,both,True
824639,657097,14,1,14,both,True
824639,663542,17,1,17,both,True
824639,665871,40,1,40,both,True
824639,670950,26,1,26,both,True
824639,691799,17,1,17,both,True
824723,518876,86,1,86,both,True
824723,594027,19,1,19,both,True
824723,624133,93,1,93,both,True
824723,642528,9,1,9,both,True
824723,656464,26,1,26,both,True
824723,664199,26,1,26,both,True
824723,669062,18,1,18,both,True
824723,679885,19,1,19,both,True
824723,681544,11,1,11,both,True
824803,518585,3,1,3,both,True
824803,544150,21,1,21,both,True
824803,607074,66,1,66,both,True
824803,621112,16,1,16,both,True
824803,660787,23,1,23,both,True
824803,669358,104,1,104,both,True
824803,670280,8,1,8,both,True
824803,677020,25,1,25,both,True
824803,687396,25,1,25,both,True
