date,game_pk,team,match_excluding_er,sum_bf,sum_outs,sum_r,sum_h,sum_bb,sum_k,sum_hr,team_bf,team_outs,team_r,team_h,team_bb,team_k,team_hr,sum_er,team_er
2026-05-29,822732,SD,True,42,27,5,9,6,8,2,42,27,5,9,6,8,2,5,5
2026-05-29,822732,WSH,True,43,27,7,10,4,5,2,43,27,7,10,4,5,2,5,5
2026-05-29,822894,KC,True,38,24,9,10,2,10,3,38,24,9,10,2,10,3,7,7
2026-05-29,822894,TEX,True,35,27,1,6,3,5,0,35,27,1,6,3,5,0,1,1
2026-05-29,822978,LAA,True,39,24,8,11,4,7,3,39,24,8,11,4,7,3,8,8
2026-05-29,822978,TB,True,39,27,5,10,4,8,0,39,27,5,10,4,8,0,5,5
2026-05-29,823055,CHC,True,35,24,6,9,1,5,3,35,24,6,9,1,5,3,6,6
2026-05-29,823055,STL,True,40,27,5,11,1,8,1,40,27,5,11,1,8,1,5,5
2026-05-29,823135,AZ,True,40,28,7,13,2,9,4,40,28,7,13,2,9,4,6,6
2026-05-29,823135,SEA,True,48,30,6,13,4,7,1,48,30,6,13,4,7,1,6,6
2026-05-29,823377,MIN,True,39,25,6,8,5,13,2,39,25,6,8,5,13,2,6,6
2026-05-29,823377,PIT,True,36,27,5,8,2,12,2,36,27,5,8,2,12,2,5,5
2026-05-29,823623,MIA,True,40,28,9,8,4,9,2,40,28,9,8,4,9,2,7,7
2026-05-29,823623,NYM,True,44,30,7,13,2,9,1,44,30,7,13,2,9,1,7,7
2026-05-29,823946,PHI,True,30,24,4,6,1,5,4,30,24,4,6,1,5,4,4,4
2026-05-29,823946,LAD,True,31,27,2,3,0,11,1,31,27,2,3,0,11,1,2,2
2026-05-29,824191,MIL,True,41,30,4,6,5,9,1,41,30,4,6,5,9,1,2,2
2026-05-29,824191,HOU,True,40,30,5,4,6,9,2,40,30,5,4,6,9,2,4,4
2026-05-29,824353,SF,True,43,26,8,13,3,8,3,43,26,8,13,3,8,3,8,8
2026-05-29,824353,COL,True,43,27,6,12,3,7,0,43,27,6,12,3,7,0,6,6
2026-05-29,824433,BOS,True,33,24,4,10,0,7,0,33,24,4,10,0,7,0,4,4
2026-05-29,824433,CLE,True,37,27,3,11,0,8,0,37,27,3,11,0,8,0,3,3
2026-05-29,824515,ATL,True,37,27,3,10,1,11,2,37,27,3,10,1,11,2,3,3
2026-05-29,824515,CIN,True,42,27,8,13,4,5,1,42,27,8,13,4,5,1,8,8
2026-05-29,824594,DET,True,39,29,4,10,1,3,1,39,29,4,10,1,3,1,3,3
2026-05-29,824594,CWS,True,37,30,3,4,4,9,1,37,30,3,4,4,9,1,2,2
2026-05-29,824835,TOR,True,39,27,5,8,4,3,3,39,27,5,8,4,3,3,5,5
2026-05-29,824835,BAL,True,37,27,6,10,1,5,2,37,27,6,10,1,5,2,6,6
2026-05-29,825002,NYY,True,36,27,2,8,4,4,1,36,27,2,8,4,4,1,2,2
2026-05-29,825002,ATH,True,42,27,8,12,2,6,3,42,27,8,12,2,6,3,4,4
