date,game_pk,team,match_excluding_er,sum_bf,sum_outs,sum_r,sum_h,sum_bb,sum_k,sum_hr,team_bf,team_outs,team_r,team_h,team_bb,team_k,team_hr,sum_er,team_er
2026-08-10,822780,BOS,True,34,24,2,7,1,5,1,34,24,2,7,1,5,1,2,2
2026-08-10,822780,TOR,True,37,27,1,6,5,7,0,37,27,1,6,5,7,0,1,1
2026-08-10,823018,PHI,True,39,27,5,8,4,10,0,39,27,5,8,4,10,0,5,5
2026-08-10,823018,STL,True,41,27,6,8,7,10,0,41,27,6,8,7,10,0,4,4
2026-08-10,823189,HOU,True,37,30,3,6,2,7,2,37,30,3,6,2,7,2,3,3
2026-08-10,823189,SF,True,42,30,6,8,5,7,1,42,30,6,8,5,7,1,5,5
2026-08-10,823265,MIL,True,30,24,3,5,2,8,2,30,24,3,5,2,8,2,3,3
2026-08-10,823265,SD,True,33,27,2,6,3,9,1,33,27,2,6,3,9,1,2,2
2026-08-10,823675,BAL,True,43,24,9,14,4,9,2,43,24,9,14,4,9,2,9,9
2026-08-10,823675,MIN,True,35,27,5,7,1,9,0,35,27,5,7,1,9,0,5,5
2026-08-10,823918,KC,True,35,24,6,10,3,4,0,35,24,6,10,3,4,0,6,6
2026-08-10,823918,LAD,True,36,27,5,6,4,9,2,36,27,5,6,4,9,2,5,5
2026-08-10,823998,TEX,True,40,30,1,6,4,12,1,40,30,1,6,4,12,1,1,1
2026-08-10,823998,LAA,True,43,30,4,8,6,10,0,43,30,4,8,6,10,0,3,3
2026-08-10,824887,NYM,True,42,27,5,9,6,11,0,42,27,5,9,6,11,0,5,5
2026-08-10,824887,ATL,True,43,27,8,12,5,8,2,43,27,8,12,5,8,2,8,8
2026-08-10,824969,TB,True,39,27,6,10,2,8,1,39,27,6,10,2,8,1,6,6
2026-08-10,824969,ATH,True,42,27,10,12,3,6,2,42,27,10,12,3,6,2,10,10
2026-08-10,825048,COL,True,40,24,9,10,4,5,1,40,24,9,10,4,5,1,9,9
2026-08-10,825048,AZ,True,33,27,0,5,5,6,0,33,27,0,5,5,6,0,0,0
