RELIEVER_APPEARANCE_ID,GAME_PK,FECHA,TEAM,OPP,HOME_AWAY,MLBAM_ID,PITCHER,ROLE,DAYS_REST,PREV_PITCHES,PREV_BF,PREV_OUTS,PITCHES_2D,PITCHES_3D,BF_2D,BF_3D,B2B,THREE_DAYS_3,CURRENT_PITCHES,CURRENT_BF,CURRENT_OUTS,R,ER,H,BB,K,HR,RA9,ER9,WHIP,BB_PCT,K_PCT,HR9,WOBA_ALLOWED,SOURCE_URL,QA_STATUS,PREV_ROLE,PREV_APPEARANCE_LEVEL,SAME_DAY_REPEAT
823455-699823,823455,2026-06-05,CWS,PHI,A,699823,Tyler Davis,RELIEF_OR_BULK,3.0,21.0,5.0,3.0,0.0,0.0,0.0,0.0,False,False,6,3,3,0,0,1,0,0,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v58_sheet01_0605.csv,QA_VALIDATED_PBP_V58,RELIEF_OR_BULK,MLB,False
824271-623454,824271,2026-06-05,DET,SEA,H,623454,Drew Anderson,RELIEF_OR_BULK,1.0,12.0,3.0,3.0,12.0,12.0,3.0,3.0,False,False,24,8,6,1,1,2,0,1,1,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v58_sheet01_0605.csv,QA_VALIDATED_PBP_V58,RELIEF_OR_BULK,MLB,False
824271-640448,824271,2026-06-05,DET,SEA,H,640448,Kyle Finnegan,RELIEF_OR_BULK,3.0,19.0,4.0,4.0,0.0,0.0,0.0,0.0,False,False,6,2,2,0,0,0,0,1,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v58_sheet01_0605.csv,QA_VALIDATED_PBP_V58,RELIEF_OR_BULK,MLB,False
824271-660825,824271,2026-06-05,SEA,DET,A,660825,Eduard Bazardo,RELIEF_OR_BULK,1.0,13.0,5.0,3.0,13.0,26.0,5.0,9.0,False,False,10,3,2,0,0,1,0,0,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v58_sheet01_0605.csv,QA_VALIDATED_PBP_V58,RELIEF_OR_BULK,MLB,False
824271-663947,824271,2026-06-05,DET,SEA,H,663947,Tyler Holton,RELIEF_OR_BULK,3.0,23.0,5.0,5.0,0.0,0.0,0.0,0.0,False,False,15,4,1,1,1,3,0,0,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v58_sheet01_0605.csv,QA_VALIDATED_PBP_V58,RELIEF_OR_BULK,MLB,False
824271-676684,824271,2026-06-05,DET,SEA,H,676684,Will Vest,RELIEF_OR_BULK,3.0,40.0,8.0,5.0,0.0,0.0,0.0,0.0,False,False,18,5,3,0,0,1,1,2,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v58_sheet01_0605.csv,QA_VALIDATED_PBP_V58,RELIEF_OR_BULK,MLB,False
824271-695380,824271,2026-06-05,SEA,DET,A,695380,Alex Hoppe,RELIEF_OR_BULK,1.0,17.0,8.0,6.0,17.0,17.0,8.0,8.0,False,False,22,5,3,2,2,2,0,3,1,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v58_sheet01_0605.csv,QA_VALIDATED_PBP_V58,RELIEF_OR_BULK,MLB,False
823538-543056,823538,2026-06-05,BOS,NYY,A,543056,Danny Coulombe,RELIEF_OR_BULK,5.0,8.0,3.0,3.0,0.0,0.0,0.0,0.0,False,False,9,2,2,0,0,0,0,1,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v58_sheet01_0605.csv,QA_VALIDATED_PBP_V58,RELIEF_OR_BULK,MLB,False
823538-547973,823538,2026-06-05,BOS,NYY,A,547973,Aroldis Chapman,RELIEF_OR_BULK,4.0,13.0,4.0,3.0,0.0,0.0,0.0,0.0,False,False,16,5,3,0,0,0,2,1,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v58_sheet01_0605.csv,QA_VALIDATED_PBP_V58,RELIEF_OR_BULK,MLB,False
823538-621112,823538,2026-06-05,NYY,BOS,H,621112,Paul Blackburn,RELIEF_OR_BULK,1.0,10.0,5.0,5.0,10.0,10.0,5.0,5.0,False,False,21,6,6,0,0,0,0,2,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v58_sheet01_0605.csv,QA_VALIDATED_PBP_V58,RELIEF_OR_BULK,MLB,False
823538-666808,823538,2026-06-05,NYY,BOS,H,666808,Camilo Doval,RELIEF_OR_BULK,2.0,28.0,7.0,3.0,0.0,28.0,0.0,7.0,False,False,9,3,3,0,0,0,0,2,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v58_sheet01_0605.csv,QA_VALIDATED_PBP_V58,RELIEF_OR_BULK,MLB,False
823538-686580,823538,2026-06-05,BOS,NYY,A,686580,Justin Slaten,RELIEF_OR_BULK,5.0,21.0,6.0,4.0,0.0,0.0,0.0,0.0,False,False,4,3,3,0,0,0,0,0,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v58_sheet01_0605.csv,QA_VALIDATED_PBP_V58,RELIEF_OR_BULK,MLB,False
822810-657756,822810,2026-06-05,TOR,BAL,H,657756,Connor Seabold,RELIEF_OR_BULK,2.0,3.0,1.0,1.0,0.0,3.0,0.0,1.0,False,False,26,7,3,3,3,4,0,0,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v58_sheet01_0605.csv,QA_VALIDATED_PBP_V58,RELIEF_OR_BULK,MLB,False
822810-664991,822810,2026-06-05,BAL,TOR,A,664991,Grant Wolfram,RELIEF_OR_BULK,1.0,10.0,3.0,3.0,10.0,10.0,3.0,3.0,False,False,6,2,2,0,0,0,0,0,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v58_sheet01_0605.csv,QA_VALIDATED_PBP_V58,RELIEF_OR_BULK,MLB,False
822810-666974,822810,2026-06-05,BAL,TOR,A,666974,Yennier Cano,RELIEF_OR_BULK,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,False,16,3,3,0,0,0,0,0,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v58_sheet01_0605.csv,QA_VALIDATED_PBP_V58,RELIEF_OR_BULK,MLB,False
822810-671936,822810,2026-06-05,TOR,BAL,H,671936,Adam Macko,RELIEF_OR_BULK,1.0,17.0,4.0,2.0,17.0,17.0,4.0,4.0,False,False,30,5,4,0,0,0,1,3,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v58_sheet01_0605.csv,QA_VALIDATED_PBP_V58,RELIEF_OR_BULK,MLB,False
822810-684320,822810,2026-06-05,TOR,BAL,H,684320,Yariel Rodríguez,RELIEF_OR_BULK,1.0,22.0,5.0,4.0,22.0,22.0,5.0,5.0,False,False,27,8,2,4,2,4,1,1,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v58_sheet01_0605.csv,QA_VALIDATED_PBP_V58,RELIEF_OR_BULK,MLB,False
822810-689296,822810,2026-06-05,BAL,TOR,A,689296,Anthony Nunez,RELIEF_OR_BULK,1.0,30.0,9.0,6.0,30.0,30.0,9.0,9.0,False,False,20,4,3,0,0,1,0,1,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v58_sheet01_0605.csv,QA_VALIDATED_PBP_V58,RELIEF_OR_BULK,MLB,False
823860-592155,823860,2026-06-05,TB,MIA,A,592155,Cam Booser,RELIEF_OR_BULK,2.0,27.0,7.0,6.0,0.0,27.0,0.0,7.0,False,False,20,4,3,0,0,0,1,3,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v58_sheet01_0605.csv,QA_VALIDATED_PBP_V58,RELIEF_OR_BULK,MLB,False
823860-642121,823860,2026-06-05,TB,MIA,A,642121,Cole Sulser,RELIEF_OR_BULK,3.0,20.0,6.0,3.0,0.0,0.0,0.0,0.0,False,False,15,4,3,0,0,1,0,2,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v58_sheet01_0605.csv,QA_VALIDATED_PBP_V58,RELIEF_OR_BULK,MLB,False
823860-663969,823860,2026-06-05,MIA,TB,H,663969,Tyler Phillips,RELIEF_OR_BULK,5.0,72.0,21.0,15.0,0.0,0.0,0.0,0.0,False,False,82,24,14,3,3,7,3,3,1,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v58_sheet01_0605.csv,QA_VALIDATED_PBP_V58,STARTER,MLB,False
823860-676604,823860,2026-06-05,MIA,TB,H,676604,Tyler Zuber,RELIEF_OR_BULK,,,,,,,,,,,16,5,3,0,0,1,1,1,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v58_sheet01_0605.csv,QA_VALIDATED_PBP_V58,,,
823860-687531,823860,2026-06-05,MIA,TB,H,687531,William Kempner,RELIEF_OR_BULK,4.0,28.0,6.0,4.0,0.0,0.0,0.0,0.0,False,False,13,5,4,0,0,1,0,1,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v58_sheet01_0605.csv,QA_VALIDATED_PBP_V58,RELIEF_OR_BULK,MLB,False
824914-628452,824914,2026-06-05,ATL,PIT,H,628452,Raisel Iglesias,RELIEF_OR_BULK,2.0,15.0,5.0,3.0,0.0,15.0,0.0,5.0,False,False,19,4,3,0,0,1,1,1,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v58_sheet01_0605.csv,QA_VALIDATED_PBP_V58,RELIEF_OR_BULK,MLB,False
824914-642701,824914,2026-06-05,PIT,ATL,A,642701,Dennis Santana,RELIEF_OR_BULK,2.0,19.0,5.0,1.0,0.0,19.0,0.0,5.0,False,False,7,3,3,0,0,0,0,1,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v58_sheet01_0605.csv,QA_VALIDATED_PBP_V58,RELIEF_OR_BULK,MLB,False
824914-663158,824914,2026-06-05,ATL,PIT,H,663158,Robert Suarez,RELIEF_OR_BULK,1.0,18.0,5.0,3.0,18.0,31.0,5.0,9.0,False,False,10,3,3,0,0,0,0,0,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v58_sheet01_0605.csv,QA_VALIDATED_PBP_V58,RELIEF_OR_BULK,MLB,False
824914-669276,824914,2026-06-05,ATL,PIT,H,669276,Dylan Lee,RELIEF_OR_BULK,1.0,11.0,4.0,3.0,11.0,11.0,4.0,4.0,False,False,12,3,3,0,0,0,0,1,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v58_sheet01_0605.csv,QA_VALIDATED_PBP_V58,RELIEF_OR_BULK,MLB,False
824914-681895,824914,2026-06-05,PIT,ATL,A,681895,Evan Sisk,RELIEF_OR_BULK,5.0,21.0,5.0,4.0,0.0,0.0,0.0,0.0,False,False,28,6,4,0,0,2,1,3,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v58_sheet01_0605.csv,QA_VALIDATED_PBP_V58,RELIEF_OR_BULK,MLB,False
824914-684049,824914,2026-06-05,PIT,ATL,A,684049,Brandan Bidois,RELIEF_OR_BULK,1.0,9.0,2.0,1.0,9.0,9.0,2.0,2.0,False,False,24,5,3,0,0,0,1,2,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v58_sheet01_0605.csv,QA_VALIDATED_PBP_V58,RELIEF_OR_BULK,MLB,False
824914-800311,824914,2026-06-05,ATL,PIT,H,800311,Didier Fuentes,RELIEF_OR_BULK,0.0,18.0,5.0,4.0,18.0,18.0,5.0,5.0,True,False,9,3,3,0,0,0,0,0,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v58_sheet01_0605.csv,QA_VALIDATED_PBP_V58,RELIEF_OR_BULK,MLB,False
824186-623352,824186,2026-06-05,HOU,ATH,H,623352,Josh Hader,RELIEF_OR_BULK,1.0,17.0,4.0,3.0,17.0,17.0,4.0,4.0,False,False,18,3,3,0,0,0,0,3,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v58_sheet01_0605.csv,QA_VALIDATED_PBP_V58,RELIEF_OR_BULK,MLB,False
824186-660853,824186,2026-06-05,HOU,ATH,H,660853,Enyel De Los Santos,RELIEF_OR_BULK,0.0,12.0,4.0,3.0,12.0,23.0,4.0,7.0,True,False,17,5,5,0,0,0,0,2,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v58_sheet01_0605.csv,QA_VALIDATED_PBP_V58,RELIEF_OR_BULK,MLB,False
824186-686930,824186,2026-06-05,ATH,HOU,A,686930,Mason Barnett,RELIEF_OR_BULK,46.0,43.0,9.0,6.0,0.0,0.0,0.0,0.0,False,False,64,14,12,0,0,1,2,7,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v58_sheet01_0605.csv,QA_VALIDATED_PBP_V58,RELIEF_OR_BULK,MLB,False
824186-687911,824186,2026-06-05,HOU,ATH,H,687911,Bryan King,RELIEF_OR_BULK,1.0,23.0,5.0,3.0,23.0,23.0,5.0,5.0,False,False,15,3,3,0,0,0,1,1,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v58_sheet01_0605.csv,QA_VALIDATED_PBP_V58,RELIEF_OR_BULK,MLB,False
822892-542888,822892,2026-06-05,CLE,TEX,A,542888,Shawn Armstrong,RELIEF_OR_BULK,2.0,11.0,3.0,3.0,0.0,11.0,0.0,3.0,False,False,14,3,3,0,0,0,0,0,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v58_sheet01_0605.csv,QA_VALIDATED_PBP_V58,RELIEF_OR_BULK,MLB,False
822892-656222,822892,2026-06-05,TEX,CLE,H,656222,Jalen Beeks,RELIEF_OR_BULK,2.0,19.0,6.0,5.0,0.0,19.0,0.0,6.0,False,False,7,1,1,0,0,0,0,1,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v58_sheet01_0605.csv,QA_VALIDATED_PBP_V58,RELIEF_OR_BULK,MLB,False
822892-656641,822892,2026-06-05,TEX,CLE,H,656641,Jacob Latz,RELIEF_OR_BULK,3.0,16.0,3.0,3.0,0.0,0.0,0.0,0.0,False,False,35,8,6,0,0,1,1,3,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v58_sheet01_0605.csv,QA_VALIDATED_PBP_V58,RELIEF_OR_BULK,MLB,False
822892-670036,822892,2026-06-05,CLE,TEX,A,670036,Matt Festa,RELIEF_OR_BULK,0.0,15.0,3.0,3.0,15.0,24.0,3.0,6.0,True,False,13,4,4,0,0,0,0,2,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v58_sheet01_0605.csv,QA_VALIDATED_PBP_V58,RELIEF_OR_BULK,MLB,False
822892-682608,822892,2026-06-05,TEX,CLE,H,682608,Peyton Gray,RELIEF_OR_BULK,3.0,13.0,4.0,3.0,0.0,0.0,0.0,0.0,False,False,25,5,5,0,0,0,0,2,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v58_sheet01_0605.csv,QA_VALIDATED_PBP_V58,RELIEF_OR_BULK,MLB,False
823049-656271,823049,2026-06-05,CIN,STL,A,656271,Brock Burke,RELIEF_OR_BULK,2.0,19.0,4.0,3.0,0.0,19.0,0.0,4.0,False,False,21,5,3,0,0,1,1,1,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v58_sheet01_0605.csv,QA_VALIDATED_PBP_V58,RELIEF_OR_BULK,MLB,False
823049-682825,823049,2026-06-05,CIN,STL,A,682825,Luis Mey,RELIEF_OR_BULK,19.0,21.0,4.0,1.0,0.0,0.0,0.0,0.0,False,False,25,6,1,2,2,1,3,0,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v58_sheet01_0605.csv,QA_VALIDATED_PBP_V58,RELIEF_OR_BULK,MLB,False
823049-685112,823049,2026-06-05,CIN,STL,A,685112,Zach McCambley,RELIEF_OR_BULK,1.0,15.0,4.0,2.0,15.0,15.0,4.0,4.0,False,False,34,10,7,0,0,1,1,2,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v58_sheet01_0605.csv,QA_VALIDATED_PBP_V58,RELIEF_OR_BULK,MLB,False
823049-687209,823049,2026-06-05,CIN,STL,A,687209,Zach Maxwell,RELIEF_OR_BULK,2.0,18.0,4.0,3.0,0.0,18.0,0.0,4.0,False,False,29,5,1,4,4,3,1,1,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v58_sheet01_0605.csv,QA_VALIDATED_PBP_V58,RELIEF_OR_BULK,MLB,False
823049-690928,823049,2026-06-05,STL,CIN,H,690928,Hunter Dobbins,RELIEF_OR_BULK,4.0,61.0,15.0,11.0,0.0,0.0,0.0,0.0,False,False,78,19,15,0,0,4,2,6,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v58_sheet01_0605.csv,QA_VALIDATED_PBP_V58,RELIEF_OR_BULK,MLB,False
823699-607455,823699,2026-06-05,MIN,KC,H,607455,Anthony Banda,RELIEF_OR_BULK,0.0,8.0,3.0,1.0,8.0,28.0,3.0,8.0,True,False,14,4,3,0,0,1,0,2,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v58_sheet01_0605.csv,QA_VALIDATED_PBP_V58,RELIEF_OR_BULK,MLB,False
823699-674444,823699,2026-06-05,KC,MIN,A,674444,Steven Cruz,RELIEF_OR_BULK,4.0,15.0,4.0,3.0,0.0,0.0,0.0,0.0,False,False,18,5,4,0,0,1,0,2,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v58_sheet01_0605.csv,QA_VALIDATED_PBP_V58,RELIEF_OR_BULK,MLB,False
823699-694360,823699,2026-06-05,KC,MIN,A,694360,Beck Way,RELIEF_OR_BULK,,,,,,,,,,,13,4,3,0,0,1,0,2,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v58_sheet01_0605.csv,QA_VALIDATED_PBP_V58,,,
823699-701519,823699,2026-06-05,MIN,KC,H,701519,Travis Adams,RELIEF_OR_BULK,3.0,19.0,5.0,3.0,0.0,0.0,0.0,0.0,False,False,16,5,3,1,1,2,0,0,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v58_sheet01_0605.csv,QA_VALIDATED_PBP_V58,RELIEF_OR_BULK,MLB,False
824350-622608,824350,2026-06-05,COL,MIL,H,622608,Antonio Senzatela,RELIEF_OR_BULK,3.0,17.0,6.0,5.0,0.0,0.0,0.0,0.0,False,False,39,10,5,4,3,4,0,4,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v58_sheet01_0605.csv,QA_VALIDATED_PBP_V58,RELIEF_OR_BULK,MLB,False
824350-656730,824350,2026-06-05,MIL,COL,A,656730,Trevor Megill,RELIEF_OR_BULK,2.0,10.0,3.0,3.0,0.0,10.0,0.0,3.0,False,False,18,7,3,2,2,3,1,1,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v58_sheet01_0605.csv,QA_VALIDATED_PBP_V58,RELIEF_OR_BULK,MLB,False
824350-657514,824350,2026-06-05,COL,MIL,H,657514,Brennan Bernardino,RELIEF_OR_BULK,4.0,18.0,5.0,3.0,0.0,0.0,0.0,0.0,False,False,2,1,1,0,0,0,0,0,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v58_sheet01_0605.csv,QA_VALIDATED_PBP_V58,RELIEF_OR_BULK,MLB,False
824350-675848,824350,2026-06-05,COL,MIL,H,675848,Juan Mejia,RELIEF_OR_BULK,2.0,16.0,4.0,3.0,0.0,16.0,0.0,4.0,False,False,22,6,1,4,3,3,2,1,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v58_sheet01_0605.csv,QA_VALIDATED_PBP_V58,RELIEF_OR_BULK,MLB,False
824350-676879,824350,2026-06-05,MIL,COL,A,676879,Aaron Ashby,RELIEF_OR_BULK,2.0,29.0,7.0,4.0,0.0,29.0,0.0,7.0,False,False,18,5,3,2,1,1,1,1,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v58_sheet01_0605.csv,QA_VALIDATED_PBP_V58,RELIEF_OR_BULK,MLB,False
824350-677955,824350,2026-06-05,COL,MIL,H,677955,Jaden Hill,RELIEF_OR_BULK,3.0,16.0,3.0,1.0,0.0,0.0,0.0,0.0,False,False,13,4,3,0,0,0,1,1,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v58_sheet01_0605.csv,QA_VALIDATED_PBP_V58,RELIEF_OR_BULK,MLB,False
824350-678020,824350,2026-06-05,COL,MIL,H,678020,Seth Halvorsen,RELIEF_OR_BULK,1.0,28.0,5.0,3.0,28.0,28.0,5.0,5.0,False,False,13,3,2,0,0,0,1,1,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v58_sheet01_0605.csv,QA_VALIDATED_PBP_V58,RELIEF_OR_BULK,MLB,False
