date,game_pk,team,match_excluding_er,sum_bf,sum_outs,sum_r,sum_h,sum_bb,sum_k,sum_hr,team_bf,team_outs,team_r,team_h,team_bb,team_k,team_hr,sum_er,team_er
2026-04-27,822825,BOS,True,29,27,0,2,1,10,0,29,27,0,2,1,10,0,0,0
2026-04-27,822825,TOR,True,40,27,5,9,4,8,1,40,27,5,9,4,8,1,5,5
2026-04-27,822906,NYY,True,36,27,2,7,4,8,1,36,27,2,7,4,8,1,1,1
2026-04-27,822906,TEX,True,38,27,4,9,3,5,3,38,27,4,9,3,5,3,4,4
2026-04-27,823311,CHC,True,41,24,9,14,3,8,1,41,24,9,14,3,8,1,8,8
2026-04-27,823311,SD,True,39,27,7,8,4,8,2,39,27,7,8,4,8,2,7,7
2026-04-27,823395,STL,True,34,27,2,8,2,7,0,34,27,2,8,2,7,0,2,2
2026-04-27,823395,PIT,True,34,27,4,6,2,7,2,34,27,4,6,2,7,2,4,4
2026-04-27,823719,SEA,True,44,24,11,12,7,7,2,44,24,11,12,7,7,2,11,11
2026-04-27,823719,MIN,True,35,27,4,5,5,7,1,35,27,4,5,5,7,1,4,4
2026-04-27,823961,MIA,True,40,26,5,8,6,6,0,40,26,5,8,6,6,0,5,5
2026-04-27,823961,LAD,True,38,27,4,6,6,11,1,38,27,4,6,6,11,1,3,3
2026-04-27,824446,TB,True,34,27,2,6,2,6,1,34,27,2,6,2,6,1,2,2
2026-04-27,824446,CLE,True,37,27,3,7,3,11,1,37,27,3,7,3,11,1,3,3
2026-04-27,824609,LAA,True,36,24,8,9,1,9,2,36,24,8,9,1,9,2,7,7
2026-04-27,824609,CWS,True,44,27,7,14,2,6,1,44,27,7,14,2,6,1,5,5
