RELIEVER_APPEARANCE_ID,GAME_PK,FECHA,TEAM,OPP,HOME_AWAY,MLBAM_ID,PITCHER,ROLE,DAYS_REST,PREV_PITCHES,PREV_BF,PREV_OUTS,PITCHES_2D,PITCHES_3D,BF_2D,BF_3D,B2B,THREE_DAYS_3,CURRENT_PITCHES,CURRENT_BF,CURRENT_OUTS,R,ER,H,BB,K,HR,RA9,ER9,WHIP,BB_PCT,K_PCT,HR9,WOBA_ALLOWED,SOURCE_URL,QA_STATUS,PREV_ROLE,PREV_APPEARANCE_LEVEL,SAME_DAY_REPEAT
824252-621097,824252,2026-07-10,DET,PHI,H,621097,Jacob Waguespack,RELIEF_OR_BULK,2.0,23.0,6.0,6.0,0.0,23.0,0.0,6.0,False,False,16,4,2,0,0,1,0,0,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v93_sheet01_0710.csv,QA_VALIDATED_PBP_V93,RELIEF_OR_BULK,MLB,False
824252-641835,824252,2026-07-10,PHI,DET,A,641835,Tim Mayza,RELIEF_OR_BULK,1.0,21.0,4.0,3.0,21.0,21.0,4.0,4.0,False,False,36,8,3,5,4,2,2,1,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v93_sheet01_0710.csv,QA_VALIDATED_PBP_V93,RELIEF_OR_BULK,MLB,False
824252-676661,824252,2026-07-10,PHI,DET,A,676661,Max Lazar,RELIEF_OR_BULK,1.0,19.0,5.0,4.0,19.0,19.0,5.0,5.0,False,False,16,7,3,3,3,3,1,0,2,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v93_sheet01_0710.csv,QA_VALIDATED_PBP_V93,RELIEF_OR_BULK,MLB,False
824252-689225,824252,2026-07-10,DET,PHI,H,689225,Beau Brieske,RELIEF_OR_BULK,1.0,13.0,4.0,3.0,13.0,13.0,4.0,4.0,False,False,25,7,6,0,0,1,0,1,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v93_sheet01_0710.csv,QA_VALIDATED_PBP_V93,RELIEF_OR_BULK,MLB,False
824252-805427,824252,2026-07-10,DET,PHI,H,805427,Drew Sommers,RELIEF_OR_BULK,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,False,False,3,1,1,0,0,0,0,0,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v93_sheet01_0710.csv,QA_VALIDATED_PBP_V93,RELIEF_OR_BULK,MLB,False
822709-518585,822709,2026-07-10,NYY,WSH,A,518585,Fernando Cruz,RELIEF_OR_BULK,1.0,15.0,3.0,2.0,15.0,15.0,3.0,3.0,False,False,10,2,2,0,0,0,0,2,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v93_sheet01_0710.csv,QA_VALIDATED_PBP_V93,RELIEF_OR_BULK,MLB,False
822709-640454,822709,2026-07-10,WSH,NYY,H,640454,Matt Krook,RELIEF_OR_BULK,2.0,23.0,5.0,2.0,0.0,23.0,0.0,5.0,False,False,11,3,1,2,2,2,0,0,1,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v93_sheet01_0710.csv,QA_VALIDATED_PBP_V93,RELIEF_OR_BULK,MLB,False
822709-641793,822709,2026-07-10,WSH,NYY,H,641793,Zack Littell,RELIEF_OR_BULK,5.0,87.0,21.0,18.0,0.0,0.0,0.0,0.0,False,False,69,15,12,1,1,5,0,5,1,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v93_sheet01_0710.csv,QA_VALIDATED_PBP_V93,RELIEF_OR_BULK,MLB,False
822709-656234,822709,2026-07-10,NYY,WSH,A,656234,Jake Bird,RELIEF_OR_BULK,0.0,15.0,4.0,2.0,15.0,15.0,4.0,4.0,True,False,6,2,2,0,0,0,0,0,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v93_sheet01_0710.csv,QA_VALIDATED_PBP_V93,RELIEF_OR_BULK,MLB,False
822709-657612,822709,2026-07-10,NYY,WSH,A,657612,Tim Hill,RELIEF_OR_BULK,0.0,15.0,4.0,3.0,15.0,31.0,4.0,10.0,True,False,8,3,1,2,2,2,0,0,2,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v93_sheet01_0710.csv,QA_VALIDATED_PBP_V93,RELIEF_OR_BULK,MLB,False
822709-664875,822709,2026-07-10,WSH,NYY,H,664875,Justin Lawrence,RELIEF_OR_BULK,1.0,17.0,4.0,3.0,17.0,24.0,4.0,5.0,False,False,24,6,2,1,1,2,2,1,1,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v93_sheet01_0710.csv,QA_VALIDATED_PBP_V93,RELIEF_OR_BULK,MLB,False
