game_pk,pitcher_id,boxscore_np,games_pitched,savant_pitches,_merge,match
822792,640455,90,1,90,both,True
822792,643511,9,1,9,both,True
822792,680702,9,1,9,both,True
822792,681810,30,1,30,both,True
822792,686973,23,1,23,both,True
822792,689254,2,1,2,both,True
822792,702056,94,1,94,both,True
823121,669923,100,1,100,both,True
823121,678606,19,1,19,both,True
823121,696270,81,1,81,both,True
823121,815083,46,1,46,both,True
823444,605400,86,1,86,both,True
823444,641835,35,1,35,both,True
823444,642397,20,1,20,both,True
823444,663767,24,1,24,both,True
823444,670990,16,1,16,both,True
823444,677952,97,1,97,both,True
823444,681895,14,1,14,both,True
823444,682254,19,1,19,both,True
823444,686751,24,1,24,both,True
823529,623454,8,1,8,both,True
823529,642232,19,1,19,both,True
823529,656234,14,1,14,both,True
823529,657612,9,1,9,both,True
823529,660787,29,1,29,both,True
823529,663554,88,1,88,both,True
823529,666808,15,1,15,both,True
823529,677960,55,1,55,both,True
823529,687396,9,1,9,both,True
823529,805427,23,1,23,both,True
823771,594580,10,1,10,both,True
823771,622088,9,1,9,both,True
823771,656730,10,1,10,both,True
823771,666157,96,1,96,both,True
823771,676879,15,1,15,both,True
823771,688107,96,1,96,both,True
823771,694477,21,1,21,both,True
823771,695534,43,1,43,both,True
824176,663567,100,1,100,both,True
824176,663878,18,1,18,both,True
824176,672782,7,1,7,both,True
824176,699044,30,1,30,both,True
824176,701519,35,1,35,both,True
824176,805673,89,1,89,both,True
824339,622608,27,1,27,both,True
824339,645261,96,1,96,both,True
824339,656848,17,1,17,both,True
824339,664126,19,1,19,both,True
824339,676534,9,1,9,both,True
824339,680767,18,1,18,both,True
824339,688642,31,1,31,both,True
824339,807743,82,1,82,both,True
824420,596001,16,1,16,both,True
824420,641302,16,1,16,both,True
824420,656641,17,1,17,both,True
824420,663978,68,1,68,both,True
824420,670036,5,1,5,both,True
824420,670059,14,1,14,both,True
824420,681870,18,1,18,both,True
824420,695239,13,1,13,both,True
824420,800048,83,1,83,both,True
824662,573204,14,1,14,both,True
824662,592094,24,1,24,both,True
824662,606996,12,1,12,both,True
824662,656288,75,1,75,both,True
824662,663423,12,1,12,both,True
824662,668970,24,1,24,both,True
824662,670970,22,1,22,both,True
824662,684007,97,1,97,both,True
824662,695243,7,1,7,both,True
824662,699134,15,1,15,both,True
824741,543056,19,1,19,both,True
824741,571945,97,1,97,both,True
824741,594027,15,1,15,both,True
824741,624133,95,1,95,both,True
824741,676477,11,1,11,both,True
824741,687849,19,1,19,both,True
824822,664991,24,1,24,both,True
824822,666974,16,1,16,both,True
824822,669358,109,1,109,both,True
824822,669684,12,1,12,both,True
824822,670329,6,1,6,both,True
824822,677020,11,1,11,both,True
824822,680732,89,1,89,both,True
824822,685126,17,1,17,both,True
824822,691799,24,1,24,both,True
824986,640454,18,1,18,both,True
824986,641778,95,1,95,both,True
824986,642546,30,1,30,both,True
824986,669165,15,1,15,both,True
824986,676263,12,1,12,both,True
824986,686993,15,1,15,both,True
824986,695034,51,1,51,both,True
824986,695611,91,1,91,both,True
825065,593958,91,1,91,both,True
825065,623149,19,1,19,both,True
825065,641816,85,1,85,both,True
825065,656464,15,1,15,both,True
825065,656529,16,1,16,both,True
825065,664141,42,1,42,both,True
825065,805299,3,1,3,both,True
