date,game_pk,team,match_excluding_er,sum_bf,sum_outs,sum_r,sum_h,sum_bb,sum_k,sum_hr,team_bf,team_outs,team_r,team_h,team_bb,team_k,team_hr,sum_er,team_er
2026-04-23,822745,ATL,True,32,27,2,5,2,10,2,32,27,2,5,2,10,2,2,2
2026-04-23,822745,WSH,True,44,27,7,14,2,15,1,44,27,7,14,2,15,1,7,7
2026-04-23,822912,PIT,True,38,24,6,9,5,7,2,38,24,6,9,5,7,2,6,6
2026-04-23,822912,TEX,True,35,27,1,5,2,13,1,35,27,1,5,2,13,1,1,1
2026-04-23,823233,LAD,True,28,27,0,1,1,9,0,28,27,0,1,1,9,0,0,0
2026-04-23,823233,SF,True,37,27,3,8,3,7,0,37,27,3,8,3,7,0,3,3
2026-04-23,823639,MIN,True,38,24,10,10,3,9,2,38,24,10,10,3,9,2,7,7
2026-04-23,823639,NYM,True,47,27,8,12,7,9,2,47,27,8,12,7,9,2,7,7
2026-04-23,824288,MIL,True,34,25,5,7,3,8,3,34,25,5,7,3,8,3,5,5
2026-04-23,824288,DET,True,36,27,4,10,2,6,0,36,27,4,10,2,6,0,4,4
2026-04-23,824368,SD,True,42,27,8,14,3,4,2,42,27,8,14,3,4,2,8,8
2026-04-23,824368,COL,True,46,27,10,13,5,13,2,46,27,10,13,5,13,2,10,10
2026-04-23,824689,PHI,True,52,28,8,18,5,7,3,52,28,8,18,5,7,3,7,7
2026-04-23,824689,CHC,True,44,30,7,8,5,7,3,44,30,7,8,5,7,3,5,5
2026-04-23,824770,NYY,True,31,27,2,4,1,5,1,31,27,2,4,1,5,1,1,1
2026-04-23,824770,BOS,True,39,27,4,10,2,17,1,39,27,4,10,2,17,1,4,4
2026-04-23,825096,CWS,True,34,27,1,8,1,12,0,34,27,1,8,1,12,0,1,1
2026-04-23,825096,AZ,True,39,27,4,10,3,10,1,39,27,4,10,3,10,1,4,4
