RELIEVER_APPEARANCE_ID,GAME_PK,FECHA,TEAM,OPP,HOME_AWAY,MLBAM_ID,PITCHER,ROLE,DAYS_REST,PREV_PITCHES,PREV_BF,PREV_OUTS,PITCHES_2D,PITCHES_3D,BF_2D,BF_3D,B2B,THREE_DAYS_3,CURRENT_PITCHES,CURRENT_BF,CURRENT_OUTS,R,ER,H,BB,K,HR,RA9,ER9,WHIP,BB_PCT,K_PCT,HR9,WOBA_ALLOWED,SOURCE_URL,QA_STATUS,PREV_ROLE,PREV_APPEARANCE_LEVEL,SAME_DAY_REPEAT
824486-696062,824486,2026-07-31,PIT,CIN,A,696062,Wilber Dotel,RELIEF_OR_BULK,2.0,20.0,8.0,6.0,0.0,20.0,0.0,8.0,False,False,18,4,1,3,2,3,0,1,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v111_sheet01_0731.csv,QA_VALIDATED_PBP_V111,RELIEF_OR_BULK,MLB,False
824486-699008,824486,2026-07-31,PIT,CIN,A,699008,Antwone Kelly,RELIEF_OR_BULK,18.0,50.0,11.0,6.0,0.0,0.0,0.0,0.0,False,False,40,12,9,0,0,2,2,3,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v111_sheet01_0731.csv,QA_VALIDATED_PBP_V111,RELIEF_OR_BULK,MLB,False
824809-641835,824809,2026-07-31,PHI,BAL,A,641835,Tim Mayza,RELIEF_OR_BULK,2.0,6.0,1.0,1.0,0.0,6.0,0.0,1.0,False,False,12,3,1,0,0,1,1,0,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v111_sheet01_0731.csv,QA_VALIDATED_PBP_V111,RELIEF_OR_BULK,MLB,False
824809-663767,824809,2026-07-31,PHI,BAL,A,663767,Chase Shugart,RELIEF_OR_BULK,4.0,39.0,8.0,6.0,0.0,0.0,0.0,0.0,False,False,12,3,3,0,0,0,1,1,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v111_sheet01_0731.csv,QA_VALIDATED_PBP_V111,RELIEF_OR_BULK,MLB,False
824809-666974,824809,2026-07-31,BAL,PHI,H,666974,Yennier Cano,RELIEF_OR_BULK,1.0,12.0,3.0,3.0,12.0,12.0,3.0,3.0,False,False,17,3,3,0,0,0,0,1,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v111_sheet01_0731.csv,QA_VALIDATED_PBP_V111,RELIEF_OR_BULK,MLB,False
824809-669330,824809,2026-07-31,BAL,PHI,H,669330,Tyler Wells,RELIEF_OR_BULK,1.0,12.0,6.0,6.0,12.0,12.0,6.0,6.0,False,False,10,3,3,0,0,0,0,0,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v111_sheet01_0731.csv,QA_VALIDATED_PBP_V111,RELIEF_OR_BULK,MLB,False
824809-677020,824809,2026-07-31,BAL,PHI,H,677020,Josh Walker,RELIEF_OR_BULK,2.0,31.0,8.0,5.0,0.0,31.0,0.0,8.0,False,False,17,3,2,0,0,1,0,0,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v111_sheet01_0731.csv,QA_VALIDATED_PBP_V111,RELIEF_OR_BULK,MLB,False
824809-689147,824809,2026-07-31,PHI,BAL,A,689147,Orion Kerkering,RELIEF_OR_BULK,2.0,20.0,5.0,3.0,0.0,20.0,0.0,5.0,False,False,27,6,2,4,4,2,1,2,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v111_sheet01_0731.csv,QA_VALIDATED_PBP_V111,RELIEF_OR_BULK,MLB,False
824809-689296,824809,2026-07-31,BAL,PHI,H,689296,Anthony Nunez,RELIEF_OR_BULK,1.0,13.0,5.0,3.0,13.0,13.0,5.0,5.0,False,False,17,3,2,0,0,0,1,1,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v111_sheet01_0731.csv,QA_VALIDATED_PBP_V111,RELIEF_OR_BULK,MLB,False
822782-656546,822782,2026-07-31,TOR,STL,H,656546,Jeff Hoffman,RELIEF_OR_BULK,2.0,16.0,3.0,3.0,0.0,16.0,0.0,3.0,False,False,11,3,3,0,0,0,0,2,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v111_sheet01_0731.csv,QA_VALIDATED_PBP_V111,RELIEF_OR_BULK,MLB,False
822782-657265,822782,2026-07-31,STL,TOR,A,657265,Peter Strzelecki,RELIEF_OR_BULK,2.0,30.0,8.0,6.0,0.0,30.0,0.0,8.0,False,False,17,5,3,2,2,0,2,0,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v111_sheet01_0731.csv,QA_VALIDATED_PBP_V111,RELIEF_OR_BULK,MLB,False
822782-677865,822782,2026-07-31,STL,TOR,A,677865,Justin Bruihl,RELIEF_OR_BULK,1.0,11.0,3.0,3.0,11.0,47.0,3.0,11.0,False,False,16,3,1,0,0,2,0,1,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v111_sheet01_0731.csv,QA_VALIDATED_PBP_V111,RELIEF_OR_BULK,MLB,False
822782-686973,822782,2026-07-31,TOR,STL,H,686973,Louis Varland,RELIEF_OR_BULK,1.0,20.0,7.0,6.0,20.0,20.0,7.0,7.0,False,False,15,4,3,0,0,1,0,0,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v111_sheet01_0731.csv,QA_VALIDATED_PBP_V111,RELIEF_OR_BULK,MLB,False
822782-693686,822782,2026-07-31,TOR,STL,H,693686,Spencer Miles,RELIEF_OR_BULK,3.0,15.0,4.0,4.0,0.0,0.0,0.0,0.0,False,False,16,4,3,0,0,1,0,2,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v111_sheet01_0731.csv,QA_VALIDATED_PBP_V111,RELIEF_OR_BULK,MLB,False
822782-700669,822782,2026-07-31,STL,TOR,A,700669,Gordon Graceffo,RELIEF_OR_BULK,2.0,38.0,9.0,7.0,0.0,38.0,0.0,9.0,False,False,13,3,2,0,0,1,1,0,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v111_sheet01_0731.csv,QA_VALIDATED_PBP_V111,RELIEF_OR_BULK,MLB,False
822945-670950,822945,2026-07-31,CWS,TB,A,670950,Trevor Richards,RELIEF_OR_BULK,1.0,14.0,4.0,3.0,14.0,14.0,4.0,4.0,False,False,14,3,3,0,0,0,0,1,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v111_sheet01_0731.csv,QA_VALIDATED_PBP_V111,RELIEF_OR_BULK,MLB,False
822945-688297,822945,2026-07-31,TB,CWS,H,688297,Chris Roycroft,RELIEF_OR_BULK,6.0,38.0,13.0,9.0,0.0,0.0,0.0,0.0,False,False,10,4,3,0,0,0,0,0,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v111_sheet01_0731.csv,QA_VALIDATED_PBP_V111,RELIEF_OR_BULK,MLB,False
822945-702047,822945,2026-07-31,TB,CWS,H,702047,Alex Cook,RELIEF_OR_BULK,,,,,,,,,,,38,9,6,0,0,1,2,0,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v111_sheet01_0731.csv,QA_VALIDATED_PBP_V111,,,
822945-805326,822945,2026-07-31,CWS,TB,A,805326,Tyler Schweitzer,RELIEF_OR_BULK,2.0,38.0,11.0,9.0,0.0,38.0,0.0,11.0,False,False,43,12,9,0,0,1,2,2,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v111_sheet01_0731.csv,QA_VALIDATED_PBP_V111,RELIEF_OR_BULK,MLB,False
823593-664126,823593,2026-07-31,MIA,NYM,A,664126,Pete Fairbanks,RELIEF_OR_BULK,1.0,13.0,3.0,3.0,13.0,22.0,3.0,6.0,False,False,7,3,3,0,0,0,0,1,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v111_sheet01_0731.csv,QA_VALIDATED_PBP_V111,RELIEF_OR_BULK,MLB,False
823593-675540,823593,2026-07-31,NYM,MIA,H,675540,Xzavion Curry,RELIEF_OR_BULK,10.0,47.0,11.0,8.0,0.0,0.0,0.0,0.0,False,False,62,19,15,2,2,6,0,2,1,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v111_sheet01_0731.csv,QA_VALIDATED_PBP_V111,RELIEF_OR_BULK,MLB,False
823593-676534,823593,2026-07-31,MIA,NYM,A,676534,Calvin Faucher,RELIEF_OR_BULK,2.0,9.0,3.0,3.0,0.0,9.0,0.0,3.0,False,False,29,5,4,1,1,1,0,4,1,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v111_sheet01_0731.csv,QA_VALIDATED_PBP_V111,RELIEF_OR_BULK,MLB,False
823593-676604,823593,2026-07-31,MIA,NYM,A,676604,Tyler Zuber,RELIEF_OR_BULK,1.0,14.0,3.0,3.0,14.0,14.0,3.0,3.0,False,False,23,4,4,0,0,1,0,2,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v111_sheet01_0731.csv,QA_VALIDATED_PBP_V111,RELIEF_OR_BULK,MLB,False
823593-806188,823593,2026-07-31,MIA,NYM,A,806188,Cade Gibson,RELIEF_OR_BULK,3.0,21.0,4.0,1.0,0.0,0.0,0.0,0.0,False,False,8,3,1,0,0,2,0,1,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v111_sheet01_0731.csv,QA_VALIDATED_PBP_V111,RELIEF_OR_BULK,MLB,False
824407-642528,824407,2026-07-31,AZ,CLE,A,642528,Jonathan Loáisiga,RELIEF_OR_BULK,3.0,18.0,5.0,3.0,0.0,0.0,0.0,0.0,False,False,17,4,3,0,0,0,1,1,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v111_sheet01_0731.csv,QA_VALIDATED_PBP_V111,RELIEF_OR_BULK,MLB,False
824407-656464,824407,2026-07-31,AZ,CLE,A,656464,Kevin Ginkel,RELIEF_OR_BULK,2.0,13.0,4.0,3.0,0.0,13.0,0.0,4.0,False,False,11,3,3,0,0,0,0,0,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v111_sheet01_0731.csv,QA_VALIDATED_PBP_V111,RELIEF_OR_BULK,MLB,False
824407-664199,824407,2026-07-31,AZ,CLE,A,664199,Taylor Clarke,RELIEF_OR_BULK,3.0,19.0,7.0,4.0,0.0,0.0,0.0,0.0,False,False,10,3,3,0,0,0,0,1,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v111_sheet01_0731.csv,QA_VALIDATED_PBP_V111,RELIEF_OR_BULK,MLB,False
824407-670036,824407,2026-07-31,CLE,AZ,H,670036,Matt Festa,RELIEF_OR_BULK,1.0,16.0,3.0,3.0,16.0,16.0,3.0,3.0,False,False,6,2,2,0,0,1,0,0,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v111_sheet01_0731.csv,QA_VALIDATED_PBP_V111,RELIEF_OR_BULK,MLB,False
824407-681870,824407,2026-07-31,CLE,AZ,H,681870,Erik Sabrowski,RELIEF_OR_BULK,1.0,8.0,2.0,2.0,8.0,8.0,2.0,2.0,False,False,10,3,0,2,1,2,1,0,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v111_sheet01_0731.csv,QA_VALIDATED_PBP_V111,RELIEF_OR_BULK,MLB,False
824407-702021,824407,2026-07-31,CLE,AZ,H,702021,Will Dion,RELIEF_OR_BULK,5.0,29.0,6.0,6.0,0.0,0.0,0.0,0.0,False,False,11,3,3,0,0,0,0,1,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v111_sheet01_0731.csv,QA_VALIDATED_PBP_V111,RELIEF_OR_BULK,MLB,False
824407-805299,824407,2026-07-31,AZ,CLE,A,805299,Brandyn Garcia,RELIEF_OR_BULK,1.0,17.0,4.0,3.0,17.0,25.0,4.0,5.0,False,False,7,3,3,0,0,0,0,1,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v111_sheet01_0731.csv,QA_VALIDATED_PBP_V111,RELIEF_OR_BULK,MLB,False
824892-592866,824892,2026-07-31,WSH,ATL,A,592866,Trevor Williams,RELIEF_OR_BULK,1.0,15.0,4.0,4.0,15.0,15.0,4.0,4.0,False,False,63,13,8,0,0,3,1,4,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v111_sheet01_0731.csv,QA_VALIDATED_PBP_V111,RELIEF_OR_BULK,MLB,False
824892-622694,824892,2026-07-31,ATL,WSH,H,622694,Elieser Hernández,RELIEF_OR_BULK,6.0,48.0,13.0,9.0,0.0,0.0,0.0,0.0,False,False,62,15,9,1,1,5,1,4,1,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v111_sheet01_0731.csv,QA_VALIDATED_PBP_V111,RELIEF_OR_BULK,MLB,False
824164-656986,824164,2026-07-31,HOU,TEX,H,656986,Bennett Sousa,RELIEF_OR_BULK,1.0,16.0,4.0,4.0,16.0,16.0,4.0,4.0,False,False,9,2,2,0,0,0,0,1,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v111_sheet01_0731.csv,QA_VALIDATED_PBP_V111,RELIEF_OR_BULK,MLB,False
824164-660853,824164,2026-07-31,HOU,TEX,H,660853,Enyel De Los Santos,RELIEF_OR_BULK,2.0,16.0,3.0,3.0,0.0,16.0,0.0,3.0,False,False,10,3,2,0,0,1,0,0,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v111_sheet01_0731.csv,QA_VALIDATED_PBP_V111,RELIEF_OR_BULK,MLB,False
824164-681168,824164,2026-07-31,TEX,HOU,A,681168,Luis Curvelo,RELIEF_OR_BULK,48.0,26.0,7.0,3.0,0.0,0.0,0.0,0.0,False,False,54,14,6,4,4,4,4,2,1,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v111_sheet01_0731.csv,QA_VALIDATED_PBP_V111,RELIEF_OR_BULK,MLB,False
824164-687911,824164,2026-07-31,HOU,TEX,H,687911,Bryan King,RELIEF_OR_BULK,4.0,22.0,6.0,2.0,0.0,0.0,0.0,0.0,False,False,13,4,3,0,0,1,0,0,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v111_sheet01_0731.csv,QA_VALIDATED_PBP_V111,RELIEF_OR_BULK,MLB,False
824164-805123,824164,2026-07-31,HOU,TEX,H,805123,AJ Blubaugh,RELIEF_OR_BULK,3.0,48.0,11.0,7.0,0.0,0.0,0.0,0.0,False,False,13,3,3,0,0,0,0,1,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v111_sheet01_0731.csv,QA_VALIDATED_PBP_V111,RELIEF_OR_BULK,MLB,False
824325-605447,824325,2026-07-31,COL,KC,H,605447,Jordan Romano,RELIEF_OR_BULK,6.0,22.0,5.0,3.0,0.0,0.0,0.0,0.0,False,False,11,3,3,0,0,0,0,1,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v111_sheet01_0731.csv,QA_VALIDATED_PBP_V111,RELIEF_OR_BULK,MLB,False
824325-622608,824325,2026-07-31,COL,KC,H,622608,Antonio Senzatela,RELIEF_OR_BULK,2.0,15.0,5.0,2.0,0.0,15.0,0.0,5.0,False,False,9,3,2,0,0,1,0,1,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v111_sheet01_0731.csv,QA_VALIDATED_PBP_V111,RELIEF_OR_BULK,MLB,False
824325-657514,824325,2026-07-31,COL,KC,H,657514,Brennan Bernardino,RELIEF_OR_BULK,1.0,11.0,3.0,3.0,11.0,28.0,3.0,8.0,False,False,13,3,2,0,0,0,1,0,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v111_sheet01_0731.csv,QA_VALIDATED_PBP_V111,RELIEF_OR_BULK,MLB,False
824325-663878,824325,2026-07-31,KC,COL,A,663878,Nate Pearson,RELIEF_OR_BULK,4.0,16.0,3.0,3.0,0.0,0.0,0.0,0.0,False,False,7,3,3,0,0,0,0,0,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v111_sheet01_0731.csv,QA_VALIDATED_PBP_V111,RELIEF_OR_BULK,MLB,False
824325-668834,824325,2026-07-31,KC,COL,A,668834,Easton McGee,RELIEF_OR_BULK,90.0,15.0,3.0,3.0,0.0,0.0,0.0,0.0,False,False,5,3,3,0,0,0,0,1,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v111_sheet01_0731.csv,QA_VALIDATED_PBP_V111,RELIEF_OR_BULK,MLB,False
823999-656730,823999,2026-07-31,MIL,LAA,A,656730,Trevor Megill,RELIEF_OR_BULK,5.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,False,False,14,3,3,0,0,0,0,1,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v111_sheet01_0731.csv,QA_VALIDATED_PBP_V111,RELIEF_OR_BULK,MLB,False
823999-681982,823999,2026-07-31,MIL,LAA,A,681982,Grant Anderson,RELIEF_OR_BULK,2.0,18.0,5.0,3.0,0.0,18.0,0.0,5.0,False,False,23,5,4,0,0,0,0,1,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v111_sheet01_0731.csv,QA_VALIDATED_PBP_V111,RELIEF_OR_BULK,MLB,False
823999-682842,823999,2026-07-31,MIL,LAA,A,682842,Abner Uribe,RELIEF_OR_BULK,2.0,15.0,4.0,3.0,0.0,15.0,0.0,4.0,False,False,9,2,2,0,0,0,0,1,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v111_sheet01_0731.csv,QA_VALIDATED_PBP_V111,RELIEF_OR_BULK,MLB,False
823999-684665,823999,2026-07-31,LAA,MIL,H,684665,Luke Murphy,RELIEF_OR_BULK,,,,,,,,,,,27,5,3,0,0,0,2,1,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v111_sheet01_0731.csv,QA_VALIDATED_PBP_V111,,,
823999-696147,823999,2026-07-31,LAA,MIL,H,696147,Sam Bachman,RELIEF_OR_BULK,3.0,24.0,6.0,2.0,0.0,0.0,0.0,0.0,False,False,23,5,3,0,0,0,2,0,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v111_sheet01_0731.csv,QA_VALIDATED_PBP_V111,RELIEF_OR_BULK,MLB,False
823999-820862,823999,2026-07-31,LAA,MIL,H,820862,José Fermin,RELIEF_OR_BULK,2.0,22.0,4.0,2.0,0.0,22.0,0.0,4.0,False,False,36,12,8,1,1,3,1,4,1,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v111_sheet01_0731.csv,QA_VALIDATED_PBP_V111,RELIEF_OR_BULK,MLB,False
824975-646241,824975,2026-07-31,DET,ATH,A,646241,Enmanuel De Jesus,RELIEF_OR_BULK,34.0,27.0,7.0,6.0,0.0,0.0,0.0,0.0,False,False,21,6,6,0,0,0,0,1,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v111_sheet01_0731.csv,QA_VALIDATED_PBP_V111,RELIEF_OR_BULK,MLB,False
824975-669620,824975,2026-07-31,ATH,DET,H,669620,Brady Basso,RELIEF_OR_BULK,1.0,22.0,6.0,4.0,22.0,22.0,6.0,6.0,False,False,30,10,6,3,3,4,0,2,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v111_sheet01_0731.csv,QA_VALIDATED_PBP_V111,RELIEF_OR_BULK,MLB,False
824975-680744,824975,2026-07-31,DET,ATH,A,680744,Ty Madden,RELIEF_OR_BULK,2.0,27.0,6.0,6.0,0.0,27.0,0.0,6.0,False,False,56,13,9,0,0,2,2,2,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v111_sheet01_0731.csv,QA_VALIDATED_PBP_V111,RELIEF_OR_BULK,MLB,False
824975-696522,824975,2026-07-31,ATH,DET,H,696522,Hayden Juenger,RELIEF_OR_BULK,1.0,20.0,7.0,4.0,20.0,20.0,7.0,7.0,False,False,20,4,3,0,0,0,1,2,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v111_sheet01_0731.csv,QA_VALIDATED_PBP_V111,RELIEF_OR_BULK,MLB,False
824975-805427,824975,2026-07-31,DET,ATH,A,805427,Drew Sommers,RELIEF_OR_BULK,1.0,20.0,5.0,3.0,20.0,20.0,5.0,5.0,False,False,15,6,6,0,0,0,0,3,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v111_sheet01_0731.csv,QA_VALIDATED_PBP_V111,RELIEF_OR_BULK,MLB,False
824975-806960,824975,2026-07-31,ATH,DET,H,806960,Luis Morales,RELIEF_OR_BULK,4.0,87.0,21.0,14.0,0.0,0.0,0.0,0.0,False,False,47,14,6,8,7,6,1,1,2,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v111_sheet01_0731.csv,QA_VALIDATED_PBP_V111,RELIEF_OR_BULK,MLB,False
823272-605288,823272,2026-07-31,SF,SD,A,605288,Adrian Houser,RELIEF_OR_BULK,4.0,53.0,14.0,12.0,0.0,0.0,0.0,0.0,False,False,64,19,14,1,1,5,1,3,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v111_sheet01_0731.csv,QA_VALIDATED_PBP_V111,RELIEF_OR_BULK,MLB,False
823272-608566,823272,2026-07-31,SD,SF,H,608566,Germán Márquez,RELIEF_OR_BULK,6.0,37.0,12.0,7.0,0.0,0.0,0.0,0.0,False,False,70,17,15,0,0,1,1,2,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v111_sheet01_0731.csv,QA_VALIDATED_PBP_V111,STARTER,MLB,False
823272-673513,823272,2026-07-31,SD,SF,H,673513,Yuki Matsui,RELIEF_OR_BULK,4.0,16.0,3.0,2.0,0.0,0.0,0.0,0.0,False,False,49,10,9,0,0,1,0,2,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v111_sheet01_0731.csv,QA_VALIDATED_PBP_V111,RELIEF_OR_BULK,MLB,False
