date,game_pk,team,match_excluding_er,sum_bf,sum_outs,sum_r,sum_h,sum_bb,sum_k,sum_hr,team_bf,team_outs,team_r,team_h,team_bb,team_k,team_hr,sum_er,team_er
2026-08-17,822939,BAL,True,38,24,7,12,3,8,3,38,24,7,12,3,8,3,7,7
2026-08-17,822939,TB,True,43,27,6,14,1,10,3,43,27,6,14,1,10,3,6,6
2026-08-17,823343,DET,True,39,27,5,6,5,11,0,39,27,5,6,5,11,0,4,4
2026-08-17,823343,PIT,True,48,27,8,14,7,8,1,48,27,8,14,7,8,1,8,8
2026-08-17,823427,MIA,True,42,24,6,11,7,2,0,42,24,6,11,7,2,0,5,5
2026-08-17,823427,PHI,True,43,27,5,14,4,9,1,43,27,5,14,4,9,1,5,5
2026-08-17,823589,SD,True,29,24,2,5,2,7,0,29,24,2,5,2,7,0,2,2
2026-08-17,823589,NYM,True,36,27,1,7,5,5,0,36,27,1,7,5,5,0,1,1
2026-08-17,823668,ATL,True,39,24,4,10,3,5,0,39,24,4,10,3,5,0,4,4
2026-08-17,823668,MIN,True,37,27,2,7,3,8,0,37,27,2,7,3,8,0,2,2
2026-08-17,824077,ATH,True,40,24,9,13,4,6,1,40,24,9,13,4,6,1,9,9
2026-08-17,824077,KC,True,36,27,5,8,3,4,3,36,27,5,8,3,4,3,5,5
2026-08-17,824320,LAD,True,38,27,5,6,3,6,0,38,27,5,6,3,6,0,4,4
2026-08-17,824320,COL,True,46,27,11,14,3,4,3,46,27,11,14,3,4,3,10,10
2026-08-17,824478,STL,True,37,27,6,13,1,9,1,37,27,6,13,1,9,1,5,5
2026-08-17,824478,CIN,True,44,30,5,11,4,12,1,44,30,5,11,4,12,1,5,5
2026-08-17,824514,STL,True,33,27,1,3,3,15,1,33,27,1,3,3,15,1,1,1
2026-08-17,824514,CIN,True,38,27,2,7,4,9,0,38,27,2,7,4,9,0,2,2
2026-08-17,824641,CWS,True,46,27,7,14,5,6,3,46,27,7,14,5,6,3,5,5
2026-08-17,824641,CHC,True,42,30,5,4,8,14,2,42,30,5,4,8,14,2,5,5
2026-08-17,824725,AZ,True,44,24,11,16,3,0,2,44,24,11,16,3,0,2,9,9
2026-08-17,824725,BOS,True,33,27,1,4,1,8,0,33,27,1,4,1,8,0,1,1
