game_pk,pitcher_id,boxscore_np,games_pitched,savant_pitches,_merge,match
822726,621074,9,1,9,both,True
822726,641793,56,1,56,both,True
822726,681402,15,1,15,both,True
822726,682243,91,1,91,both,True
822726,683000,73,1,73,both,True
822726,687606,23,1,23,both,True
822803,518585,23,1,23,both,True
822803,643511,7,1,7,both,True
822803,656234,20,1,20,both,True
822803,666808,18,1,18,both,True
822803,677960,82,1,82,both,True
822803,680755,26,1,26,both,True
822803,686973,16,1,16,both,True
822803,687396,12,1,12,both,True
822803,689254,13,1,13,both,True
822803,702056,81,1,81,both,True
823211,571948,14,1,14,both,True
823211,656529,12,1,12,both,True
823211,663423,26,1,26,both,True
823211,664141,21,1,21,both,True
823211,665871,85,1,85,both,True
823211,669062,9,1,9,both,True
823211,676254,16,1,16,both,True
823211,694738,105,1,105,both,True
823370,645261,102,1,102,both,True
823370,667463,18,1,18,both,True
823370,677952,90,1,90,both,True
823370,696062,37,1,37,both,True
823370,699008,33,1,33,both,True
823617,548384,22,1,22,both,True
823617,623211,19,1,19,both,True
823617,642207,33,1,33,both,True
823617,672335,15,1,15,both,True
823617,675911,68,1,68,both,True
823617,690997,93,1,93,both,True
823617,702275,73,1,73,both,True
823695,573124,22,1,22,both,True
823695,592773,23,1,23,both,True
823695,607455,9,1,9,both,True
823695,657746,102,1,102,both,True
823695,666277,8,1,8,both,True
823695,672782,15,1,15,both,True
823695,679358,16,1,16,both,True
823695,681517,77,1,77,both,True
823695,700669,13,1,13,both,True
823695,702193,9,1,9,both,True
823778,621383,28,1,28,both,True
823778,641835,22,1,22,both,True
823778,663767,12,1,12,both,True
823778,691725,78,1,78,both,True
823778,694819,95,1,95,both,True
824020,663556,74,1,74,both,True
824020,666171,9,1,9,both,True
824020,669438,65,1,65,both,True
824020,681217,16,1,16,both,True
824020,691951,74,1,74,both,True
824020,815083,48,1,48,both,True
824102,595345,28,1,28,both,True
824102,621381,14,1,14,both,True
824102,623352,20,1,20,both,True
824102,660853,27,1,27,both,True
824102,663878,15,1,15,both,True
824102,668674,43,1,43,both,True
824102,669212,13,1,13,both,True
824102,674444,21,1,21,both,True
824102,679883,49,1,49,both,True
824102,687911,18,1,18,both,True
824102,696131,48,1,48,both,True
824102,805123,38,1,38,both,True
824102,837227,38,1,38,both,True
824425,621097,20,1,20,both,True
824425,623454,21,1,21,both,True
824425,656427,63,1,63,both,True
824425,671922,13,1,13,both,True
824425,676440,91,1,91,both,True
824425,680744,29,1,29,both,True
824425,683769,13,1,13,both,True
824425,805427,15,1,15,both,True
824507,593958,85,1,85,both,True
824507,622088,21,1,21,both,True
824507,623149,13,1,13,both,True
824507,642528,11,1,11,both,True
824507,656271,28,1,28,both,True
824507,656464,20,1,20,both,True
824507,657044,18,1,18,both,True
824507,664199,36,1,36,both,True
824507,666157,96,1,96,both,True
824507,687209,32,1,32,both,True
824588,595014,16,1,16,both,True
824588,641743,89,1,89,both,True
824588,642546,46,1,46,both,True
824588,663542,7,1,7,both,True
824588,669684,14,1,14,both,True
824588,670950,21,1,21,both,True
824588,683618,16,1,16,both,True
824588,808963,91,1,91,both,True
824752,543056,14,1,14,both,True
824752,543243,88,1,88,both,True
824752,592454,10,1,10,both,True
824752,594027,12,1,12,both,True
824752,615698,38,1,38,both,True
824752,681168,26,1,26,both,True
824752,683004,103,1,103,both,True
824826,552640,9,1,9,both,True
824826,593974,30,1,30,both,True
824826,656288,93,1,93,both,True
824826,666974,16,1,16,both,True
824826,669211,12,1,12,both,True
824826,669358,103,1,103,both,True
824826,688158,18,1,18,both,True
824826,689296,21,1,21,both,True
824997,657514,9,1,9,both,True
824997,663687,21,1,21,both,True
824997,676105,24,1,24,both,True
824997,678020,22,1,22,both,True
824997,686930,12,1,12,both,True
824997,686993,15,1,15,both,True
824997,688642,60,1,60,both,True
824997,695611,75,1,75,both,True
824997,807743,49,1,49,both,True
