date,game_pk,team,match_excluding_er,sum_bf,sum_outs,sum_r,sum_h,sum_bb,sum_k,sum_hr,team_bf,team_outs,team_r,team_h,team_bb,team_k,team_hr,sum_er,team_er
2026-06-14,822722,SEA,True,40,24,10,14,2,8,2,40,24,10,14,2,8,2,10,10
2026-06-14,822722,WSH,True,31,27,1,5,0,5,0,31,27,1,5,0,5,0,1,1
2026-06-14,822801,NYY,True,39,27,3,11,3,6,1,39,27,3,11,3,6,1,3,3
2026-06-14,822801,TOR,True,43,27,8,12,4,8,2,43,27,8,12,4,8,2,8,8
2026-06-14,823212,CHC,True,38,24,5,9,5,2,1,38,24,5,9,5,2,1,5,5
2026-06-14,823212,SF,True,33,27,1,7,0,9,0,33,27,1,7,0,9,0,0,0
2026-06-14,823368,MIA,True,40,27,2,8,3,12,1,40,27,2,8,3,12,1,2,2
2026-06-14,823368,PIT,True,39,27,4,9,3,12,2,39,27,4,9,3,12,2,4,4
2026-06-14,823615,ATL,True,42,24,8,13,7,8,2,42,24,8,13,7,8,2,7,7
2026-06-14,823615,NYM,True,34,27,1,4,3,4,0,34,27,1,4,3,4,0,1,1
2026-06-14,823693,STL,True,38,24,5,13,3,6,1,38,24,5,13,3,6,1,5,5
2026-06-14,823693,MIN,True,37,27,4,7,2,11,2,37,27,4,7,2,11,2,4,4
2026-06-14,823777,PHI,True,34,24,4,10,1,5,2,34,24,4,10,1,5,2,4,4
2026-06-14,823777,MIL,True,32,27,0,4,0,6,0,32,27,0,4,0,6,0,0,0
2026-06-14,824021,TB,True,40,27,3,5,5,11,1,40,27,3,5,5,11,1,3,3
2026-06-14,824021,LAA,True,41,27,8,11,4,4,3,41,27,8,11,4,4,3,8,8
2026-06-14,824099,HOU,True,33,24,4,10,1,9,0,33,24,4,10,1,9,0,4,4
2026-06-14,824099,KC,True,31,27,0,5,1,5,0,31,27,0,5,1,5,0,0,0
2026-06-14,824506,AZ,True,37,27,3,8,3,7,2,37,27,3,8,3,7,2,3,3
2026-06-14,824506,CIN,True,39,27,5,7,5,7,3,39,27,5,7,5,7,3,4,4
2026-06-14,824586,LAD,True,34,24,6,8,1,10,3,34,24,6,8,1,10,3,6,6
2026-06-14,824586,CWS,True,39,27,4,7,5,11,2,39,27,4,7,5,11,2,4,4
2026-06-14,824751,TEX,True,35,27,4,9,1,9,2,35,27,4,9,1,9,2,4,4
2026-06-14,824751,BOS,True,44,27,6,13,3,6,2,44,27,6,13,3,6,2,6,6
2026-06-14,824823,SD,True,37,27,2,10,1,10,1,37,27,2,10,1,10,1,2,2
2026-06-14,824823,BAL,True,39,27,5,8,4,7,1,39,27,5,8,4,7,1,4,4
2026-06-14,824994,COL,True,42,27,9,14,2,4,2,42,27,9,14,2,4,2,7,7
2026-06-14,824994,ATH,True,56,27,23,24,5,7,6,56,27,23,24,5,7,6,21,21
