date,game_pk,team,match_excluding_er,sum_bf,sum_outs,sum_r,sum_h,sum_bb,sum_k,sum_hr,team_bf,team_outs,team_r,team_h,team_bb,team_k,team_hr,sum_er,team_er
2026-05-17,822738,BAL,True,40,27,3,9,4,11,1,40,27,3,9,4,11,1,3,3
2026-05-17,822738,WSH,True,39,27,7,11,1,9,3,39,27,7,11,1,9,3,7,7
2026-05-17,822982,MIA,True,36,24,6,7,6,5,2,36,24,6,7,6,5,2,6,6
2026-05-17,822982,TB,True,39,27,3,11,3,5,0,39,27,3,11,3,5,0,3,3
2026-05-17,823058,KC,True,34,27,0,5,2,4,0,34,27,0,5,2,4,0,0,0
2026-05-17,823058,STL,True,37,27,2,9,2,9,1,37,27,2,9,2,9,1,1,1
2026-05-17,823138,SD,True,35,27,3,1,5,8,0,35,27,3,1,5,8,0,3,3
2026-05-17,823138,SEA,True,40,27,8,10,4,10,2,40,27,8,10,4,10,2,8,8
2026-05-17,823381,PHI,True,32,27,0,5,1,9,0,32,27,0,5,1,9,0,0,0
2026-05-17,823381,PIT,True,38,27,6,8,1,13,2,38,27,6,8,1,13,2,6,6
2026-05-17,823628,NYY,True,46,28,7,11,4,3,1,46,28,7,11,4,3,1,6,6
2026-05-17,823628,NYM,True,45,30,6,6,9,8,1,45,30,6,6,9,8,1,5,5
2026-05-17,823708,MIL,True,35,24,5,6,3,8,1,35,24,5,6,3,8,1,4,4
2026-05-17,823708,MIN,True,42,27,4,10,5,5,2,42,27,4,10,5,5,2,4,4
2026-05-17,824034,LAD,True,31,27,1,5,0,11,0,31,27,1,5,0,11,0,1,1
2026-05-17,824034,LAA,True,42,27,10,11,6,11,0,42,27,10,11,6,11,0,10,10
2026-05-17,824192,TEX,True,33,27,0,5,2,10,0,33,27,0,5,2,10,0,0,0
2026-05-17,824192,HOU,True,37,27,8,7,2,8,2,37,27,8,7,2,8,2,8,8
2026-05-17,824279,TOR,True,35,27,1,6,2,7,0,35,27,1,6,2,7,0,1,1
2026-05-17,824279,DET,True,36,27,4,7,1,5,1,36,27,4,7,1,5,1,4,4
2026-05-17,824358,AZ,True,41,27,6,8,4,8,0,41,27,6,8,4,8,0,4,4
2026-05-17,824358,COL,True,43,27,8,12,4,11,3,43,27,8,12,4,11,3,7,7
2026-05-17,824436,CIN,True,40,24,10,12,4,9,6,40,24,10,12,4,9,6,10,10
2026-05-17,824436,CLE,True,38,27,3,11,2,12,1,38,27,3,11,2,12,1,3,3
2026-05-17,824599,CHC,True,43,28,9,12,3,9,2,43,28,9,12,3,9,2,8,8
2026-05-17,824599,CWS,True,50,30,8,9,9,6,2,50,30,8,9,9,6,2,6,6
2026-05-17,824923,BOS,True,38,24,8,8,6,5,2,38,24,8,8,6,5,2,8,8
2026-05-17,824923,ATL,True,37,27,1,9,1,7,0,37,27,1,9,1,7,0,1,1
2026-05-17,825006,SF,True,35,27,1,5,5,6,0,35,27,1,5,5,6,0,1,1
2026-05-17,825006,ATH,True,44,27,10,12,4,4,2,44,27,10,12,4,4,2,6,3
