RELIEVER_APPEARANCE_ID,GAME_PK,FECHA,TEAM,OPP,HOME_AWAY,MLBAM_ID,PITCHER,ROLE,DAYS_REST,PREV_PITCHES,PREV_BF,PREV_OUTS,PITCHES_2D,PITCHES_3D,BF_2D,BF_3D,B2B,THREE_DAYS_3,CURRENT_PITCHES,CURRENT_BF,CURRENT_OUTS,R,ER,H,BB,K,HR,RA9,ER9,WHIP,BB_PCT,K_PCT,HR9,WOBA_ALLOWED,SOURCE_URL,QA_STATUS,PREV_ROLE,PREV_APPEARANCE_LEVEL,SAME_DAY_REPEAT
823153-641585,823153,2026-04-13,HOU,SEA,A,641585,J.P. France,RELIEF_OR_BULK,2.0,59.0,15.0,8.0,0.0,59.0,0.0,15.0,False,False,23,8,6,0,0,2,0,0,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v5_sheet01_0413.csv,QA_VALIDATED_PBP_V5,RELIEF_OR_BULK,MLB,False
823153-666374,823153,2026-04-13,SEA,HOU,H,666374,Matt Brash,RELIEF_OR_BULK,1.0,12.0,5.0,3.0,12.0,16.0,5.0,6.0,False,False,4,1,1,0,0,0,0,0,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v5_sheet01_0413.csv,QA_VALIDATED_PBP_V5,RELIEF_OR_BULK,MLB,False
823153-677961,823153,2026-04-13,SEA,HOU,H,677961,Cole Wilcox,RELIEF_OR_BULK,2.0,18.0,5.0,1.0,0.0,18.0,0.0,5.0,False,False,16,4,3,0,0,0,1,0,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v5_sheet01_0413.csv,QA_VALIDATED_PBP_V5,RELIEF_OR_BULK,MLB,False
824856-544150,824856,2026-04-13,BAL,AZ,H,544150,Albert Suárez,RELIEF_OR_BULK,2.0,18.0,7.0,6.0,0.0,18.0,0.0,7.0,False,False,40,10,6,3,3,4,1,0,1,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v5_sheet01_0413.csv,QA_VALIDATED_PBP_V5,RELIEF_OR_BULK,MLB,False
824856-642528,824856,2026-04-13,AZ,BAL,A,642528,Jonathan Loáisiga,RELIEF_OR_BULK,0.0,9.0,3.0,3.0,9.0,24.0,3.0,6.0,True,False,19,5,2,2,2,1,1,0,1,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v5_sheet01_0413.csv,QA_VALIDATED_PBP_V5,RELIEF_OR_BULK,MLB,False
824856-664854,824856,2026-04-13,BAL,AZ,H,664854,Ryan Helsley,RELIEF_OR_BULK,1.0,14.0,4.0,3.0,14.0,14.0,4.0,4.0,False,False,12,3,3,0,0,0,0,2,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v5_sheet01_0413.csv,QA_VALIDATED_PBP_V5,RELIEF_OR_BULK,MLB,False
824856-670329,824856,2026-04-13,BAL,AZ,H,670329,Rico Garcia,RELIEF_OR_BULK,1.0,8.0,3.0,3.0,8.0,8.0,3.0,3.0,False,False,11,3,3,0,0,0,0,0,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v5_sheet01_0413.csv,QA_VALIDATED_PBP_V5,RELIEF_OR_BULK,MLB,False
824856-688497,824856,2026-04-13,AZ,BAL,A,688497,Taylor Rashi,RELIEF_OR_BULK,3.0,21.0,6.0,6.0,0.0,0.0,0.0,0.0,False,False,15,6,2,4,4,3,1,1,1,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v5_sheet01_0413.csv,QA_VALIDATED_PBP_V5,RELIEF_OR_BULK,MLB,False
824856-694851,824856,2026-04-13,AZ,BAL,A,694851,Andrew Hoffmann,RELIEF_OR_BULK,4.0,33.0,9.0,6.0,0.0,0.0,0.0,0.0,False,False,14,5,4,1,1,1,0,1,1,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v5_sheet01_0413.csv,QA_VALIDATED_PBP_V5,RELIEF_OR_BULK,MLB,False
823400-664353,823400,2026-04-13,PIT,WSH,H,664353,José Urquidy,RELIEF_OR_BULK,0.0,22.0,5.0,1.0,22.0,22.0,5.0,5.0,True,False,31,9,3,4,4,6,0,0,1,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v5_sheet01_0413.csv,QA_VALIDATED_PBP_V5,RELIEF_OR_BULK,MLB,False
823400-671131,823400,2026-04-13,WSH,PIT,A,671131,Jackson Rutledge,RELIEF_OR_BULK,,,,,,,,,,,44,12,4,7,7,6,2,2,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v5_sheet01_0413.csv,QA_VALIDATED_PBP_V5,,,
823400-681895,823400,2026-04-13,PIT,WSH,H,681895,Evan Sisk,RELIEF_OR_BULK,,,,,,,,,,,31,9,6,0,0,1,1,3,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v5_sheet01_0413.csv,QA_VALIDATED_PBP_V5,,,
823400-687377,823400,2026-04-13,WSH,PIT,A,687377,Orlando Ribalta,RELIEF_OR_BULK,,,,,,,,,,,14,3,3,0,0,0,0,0,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v5_sheet01_0413.csv,QA_VALIDATED_PBP_V5,,,
823400-687606,823400,2026-04-13,WSH,PIT,A,687606,Paxton Schultz,RELIEF_OR_BULK,2.0,20.0,5.0,3.0,0.0,20.0,0.0,5.0,False,False,35,10,8,1,1,2,0,4,1,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v5_sheet01_0413.csv,QA_VALIDATED_PBP_V5,RELIEF_OR_BULK,MLB,False
823400-695418,823400,2026-04-13,WSH,PIT,A,695418,Brad Lord,RELIEF_OR_BULK,1.0,16.0,6.0,5.0,16.0,16.0,6.0,6.0,False,False,22,6,2,3,3,3,1,1,1,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v5_sheet01_0413.csv,QA_VALIDATED_PBP_V5,RELIEF_OR_BULK,MLB,False
823481-656212,823481,2026-04-13,CHC,PHI,A,656212,Charlie Barnes,RELIEF_OR_BULK,,,,,,,,,,,62,17,9,4,3,4,3,1,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v5_sheet01_0413.csv,QA_VALIDATED_PBP_V5,,,
823481-657097,823481,2026-04-13,CHC,PHI,A,657097,Jacob Webb,RELIEF_OR_BULK,1.0,17.0,3.0,3.0,17.0,17.0,3.0,3.0,False,False,8,2,2,0,0,0,0,1,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v5_sheet01_0413.csv,QA_VALIDATED_PBP_V5,RELIEF_OR_BULK,MLB,False
823481-686751,823481,2026-04-13,PHI,CHC,H,686751,Seth Johnson,RELIEF_OR_BULK,,,,,,,,,,,50,13,5,5,3,4,2,1,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v5_sheet01_0413.csv,QA_VALIDATED_PBP_V5,,,
823481-689147,823481,2026-04-13,PHI,CHC,H,689147,Orion Kerkering,RELIEF_OR_BULK,1.0,14.0,3.0,3.0,14.0,27.0,3.0,7.0,False,False,18,5,4,0,0,1,0,3,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v5_sheet01_0413.csv,QA_VALIDATED_PBP_V5,RELIEF_OR_BULK,MLB,False
823563-518585,823563,2026-04-13,NYY,LAA,H,518585,Fernando Cruz,RELIEF_OR_BULK,1.0,12.0,3.0,2.0,12.0,12.0,3.0,3.0,False,False,18,3,1,0,0,0,2,0,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v5_sheet01_0413.csv,QA_VALIDATED_PBP_V5,RELIEF_OR_BULK,MLB,False
823563-519141,823563,2026-04-13,LAA,NYY,A,519141,Drew Pomeranz,RELIEF_OR_BULK,0.0,9.0,3.0,3.0,9.0,9.0,3.0,3.0,True,False,12,4,3,0,0,1,0,2,0,,,,,,,,https://github.com/geo2343/depuracion-mlb-kernel/blob/main/runtime/hbm26_v5_sheet01_0413.csv,QA_VALIDATED_PBP_V5,RELIEF_OR_BULK,MLB,False
