date,game_pk,team,match_excluding_er,sum_bf,sum_outs,sum_r,sum_h,sum_bb,sum_k,sum_hr,team_bf,team_outs,team_r,team_h,team_bb,team_k,team_hr,sum_er,team_er
2026-06-26,822796,TEX,True,38,27,4,9,3,11,1,38,27,4,9,3,11,1,4,4
2026-06-26,822796,TOR,True,39,27,5,9,3,10,1,39,27,5,9,3,10,1,5,5
2026-06-26,822962,AZ,True,33,24,6,6,2,0,2,33,24,6,6,2,0,2,6,6
2026-06-26,822962,TB,True,35,27,1,8,1,4,1,35,27,1,8,1,4,1,1,1
2026-06-26,823039,MIA,True,32,27,0,3,2,7,0,32,27,0,3,2,7,0,0,0
2026-06-26,823039,STL,True,38,27,4,8,5,4,0,38,27,4,8,5,4,0,4,4
2026-06-26,823206,ATL,True,37,27,1,7,4,5,0,37,27,1,7,4,5,0,1,1
2026-06-26,823206,SF,True,38,27,3,8,2,6,0,38,27,3,8,2,6,0,3,3
2026-06-26,823285,LAD,True,38,24,7,7,9,4,1,38,24,7,7,9,4,1,7,7
2026-06-26,823285,SD,True,34,27,1,7,4,6,1,34,27,1,7,4,6,1,1,1
2026-06-26,823363,CIN,True,39,27,4,9,2,10,3,39,27,4,9,2,10,3,3,3
2026-06-26,823363,PIT,True,37,27,6,8,2,13,1,37,27,6,8,2,13,1,6,6
2026-06-26,823610,PHI,True,32,27,1,5,1,7,0,32,27,1,5,1,7,0,1,1
2026-06-26,823610,NYM,True,36,27,2,9,2,9,0,36,27,2,9,2,9,0,2,2
2026-06-26,823688,COL,True,42,27,9,14,2,4,2,42,27,9,14,2,4,2,8,8
2026-06-26,823688,MIN,True,45,30,8,11,4,8,2,45,30,8,11,4,8,2,8,8
2026-06-26,823773,CHC,True,39,24,6,11,5,8,2,39,24,6,11,5,8,2,6,6
2026-06-26,823773,MIL,True,36,27,2,3,7,8,1,36,27,2,3,7,8,1,2,2
2026-06-26,824014,ATH,True,39,27,3,9,4,11,1,39,27,3,9,4,11,1,3,3
2026-06-26,824014,LAA,True,39,27,9,10,2,10,0,39,27,9,10,2,10,0,8,8
2026-06-26,824255,HOU,True,35,24,8,6,7,9,3,35,24,8,6,7,9,3,8,8
2026-06-26,824255,DET,True,33,27,0,6,2,5,0,33,27,0,6,2,5,0,0,0
2026-06-26,824423,SEA,True,31,27,1,4,1,7,0,31,27,1,4,1,7,0,1,1
2026-06-26,824423,CLE,True,36,27,3,6,6,13,1,36,27,3,6,6,13,1,3,3
2026-06-26,824582,KC,True,53,24,22,23,7,9,5,53,24,22,23,7,9,5,21,21
2026-06-26,824582,CWS,True,32,27,1,4,3,10,0,32,27,1,4,3,10,0,1,1
2026-06-26,824743,NYY,True,36,24,6,9,4,2,1,36,24,6,9,4,2,1,6,6
2026-06-26,824743,BOS,True,32,27,1,3,2,7,0,32,27,1,3,2,7,0,1,1
2026-06-26,824824,WSH,True,38,24,3,8,7,12,0,38,24,3,8,7,12,0,3,3
2026-06-26,824824,BAL,True,32,27,1,5,0,10,0,32,27,1,5,0,10,0,1,1
